label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels	most probable cluster
5453	124.95999908447266	157.9199981689453	94.20000457763672	121.92	153.04	91.7	133.2	167.36	100.2	191118	clade11sub27subsub8
5454	125.43999481201172	156.95999145507812	97.5999984741211	122.88	152.56	94.7	127.52	160.0	99.4	98063	clade11sub11subsub1
5455	127.04000091552734	148.8000030517578	93.5999984741211	124.56	144.48	90.7	129.12	151.68	96.0	101280	clade11sub11subsub1
5456	127.68000030517578	153.1199951171875	93.8000030517578	126.0	150.16	90.2	130.24	157.36	96.6	92832	clade11sub8subsub1-4
5457	131.19999694824222	163.83999633789062	96.5999984741211	127.6	159.36	94.2	133.52	167.28	97.8	113261	clade11sub6subsub8
5458	135.03999328613278	163.83999633789062	95.0	133.44	160.4	92.2	139.04	167.36	96.9	103668	clade9sub20
5459	140.16000366210938	164.95999145507812	94.0	133.2	160.64	91.8	141.68	168.56	95.4	101649	clade9sub20
5460	142.239990234375	158.39999389648438	98.20000457763672	138.24	156.32	92.9	144.16	161.12	101.8	140424	clade9sub20
5461	143.67999267578125	152.3199920654297	97.20000457763672	141.52	148.72	94.1	146.32	154.88	100.1	118023	clade9sub20
5462	145.75999450683594	161.75999450683594	96.8000030517578	144.32	156.56	93.8	147.6	164.4	104.7	90338	clade3.1sub7-16
5463	149.27999877929688	149.27999877929688	97.4000015258789	147.36	144.0	93.4	152.0	156.56	100.6	132329	clade3.1sub44
5464	150.39999389648438	155.51998901367188	95.5999984741211	149.04	151.92000000000004	92.8	153.52	163.04	96.0	103943	clade3.1sub52
5465	157.44000244140625	153.75999450683594	92.5999984741211	152.96	151.20000000000005	90.8	160.24	156.88	94.7	98505	nocladesub2
5466	160.8000030517578	158.239990234375	93.20000457763672	156.4	155.28	91.0	162.96	160.24	95.2	98331	nocladesub2
5467	160.8000030517578	163.83999633789062	93.0	158.56	160.88	90.9	167.92000000000004	166.64	94.8	88190	nocladesub10
5468	164.3199920654297	157.75999450683594	95.4000015258789	161.28	153.76	92.1	166.72	160.56	97.8	92937	nocladesub2
5469	166.239990234375	164.0	93.8000030517578	162.48	161.76	91.6	169.28	167.68	96.2	98535	nocladesub10
5470	168.0	146.39999389648438	93.5999984741211	165.04	143.36	91.6	171.6	150.0	95.3	100929	nocladesub2
5471	169.27999877929688	151.1999969482422	95.0	166.48	147.92000000000004	92.4	172.0	153.44	97.9	99479	nocladesub2
5472	174.39999389648438	147.1999969482422	93.5999984741211	172.16	143.92000000000004	91.2	176.64	154.32	95.3	70210	nocladesub10
5473	176.47999572753906	152.16000366210938	94.0	174.88	147.04	91.7	179.76	154.48	95.8	93132	nocladesub10
5474	190.0800018310547	161.59999084472656	93.4000015258789	186.16	159.6	90.9	193.52	164.0	95.5	97584	nocladesub11
5475	190.87998962402344	157.27999877929688	94.0	188.4	154.08	91.3	196.24	160.0	96.7	164798	nocladesub11
5476	193.44000244140625	160.95999145507812	96.5999984741211	189.76	157.68	94.3	195.76	163.6	99.5	103354	clade11sub5subsub10
5477	197.75999450683597	165.59999084472656	96.8000030517578	195.68	162.32	93.4	205.12	168.08	98.3	82741	clade3.1sub52
5478	204.0	156.3199920654297	95.4000015258789	199.12	153.76	93.4	207.52	162.08	97.3	104444	clade3.1sub41
5479	210.55999755859372	155.0399932861328	94.5999984741211	207.92	152.88	90.8	212.4	163.6	96.7	106070	clade3.1sub41
5480	213.75999450683597	161.44000244140625	94.4000015258789	211.84	158.32	92.5	218.4	163.68	96.6	77227	clade11sub28subsub2
5481	213.44000244140625	151.1999969482422	94.20000457763672	212.56	148.96	92.2	220.88	162.64	100.5	150687	nocladesub3
5482	214.239990234375	154.72000122070312	96.0	212.16	151.44	91.4	223.04	156.56	98.2	152965	clade9sub7
5483	213.75999450683597	158.239990234375	96.4000015258789	211.68	155.52	93.3	219.68	161.20000000000005	98.5	120551	clade3.2sub6-7
5484	219.67999267578125	158.0800018310547	94.20000457763672	217.28	154.56	92.2	223.92	160.16	95.4	79322	nocladesub3
5485	216.1599884033203	162.39999389648438	98.0	214.32	155.6	94.4	223.28	164.56	99.0	142577	nocladesub3
5486	116.47999572753906	180.0	94.4000015258789	110.72	178.72	91.3	119.92	184.24	95.9	99357	clade6sub24
5487	112.31999969482422	168.16000366210938	96.8000030517578	110.16	165.92000000000004	94.4	114.72	170.24	100.4	68775	zero
5488	114.87999725341795	172.3199920654297	95.4000015258789	112.64	166.16	92.7	117.6	176.08	97.4	110904	clade6sub15
5489	115.5199966430664	185.9199981689453	94.20000457763672	112.32	182.56	92.1	119.36	188.8	96.9	75612	clade11sub49
5490	117.91999816894531	177.1199951171875	95.20000457763672	114.8	175.28	92.2	121.76	179.52	97.8	97207	clade11sub11subsub1
5491	119.36000061035156	168.16000366210938	92.8000030517578	117.12	165.76	90.6	123.68	170.32	95.8	63040	clade6sub24
5492	123.83999633789062	172.63999938964844	95.5999984741211	118.32	170.72	93.4	126.72	175.84	97.2	59560	zero
5493	120.95999908447266	169.1199951171875	96.4000015258789	116.88	166.72	94.4	125.44	171.6	98.5	104437	clade1sub12
5494	124.15999603271484	175.83999633789062	94.20000457763672	119.6	171.92000000000004	91.6	128.4	180.32	96.9	113974	clade7sub6
5495	123.04000091552734	182.55999755859372	95.4000015258789	119.92	178.4	94.1	128.08	184.16	97.1	95938	clade6sub9
5496	121.91999816894531	185.27999877929688	94.8000030517578	118.88	183.76	92.7	127.76	189.12	96.6	85877	nocladesub11
5497	132.95999145507812	172.3199920654297	95.20000457763672	129.28	168.96	91.7	135.2	174.56	96.3	75482	clade3.1sub54
5498	135.03999328613278	178.72000122070312	94.4000015258789	133.52	175.44	90.8	140.88	183.44	96.9	103458	clade13sub9
5499	142.239990234375	170.72000122070312	93.4000015258789	139.20000000000002	165.44	91.4	143.84	174.64	97.0	104561	clade7sub10
5500	140.31999206542972	178.239990234375	97.4000015258789	138.56	175.76	94.2	143.84	180.56	101.2	80928	zero
5501	145.1199951171875	184.1599884033203	97.5999984741211	141.28	176.8	93.7	146.96	185.76	99.2	76776	zero
5502	146.39999389648438	180.47999572753903	96.8000030517578	142.48	176.72	93.8	148.48	184.0	98.3	87513	zero
5503	151.67999267578125	169.44000244140625	94.20000457763672	148.88	165.12	91.9	154.48	175.44	94.5	98321	clade3.1sub41
5504	153.27999877929688	176.95999145507812	94.8000030517578	150.4	173.68	93.5	157.36	182.0	97.0	103502	clade3.1sub41
5505	153.9199981689453	179.1999969482422	91.20000457763672	151.20000000000005	174.56	90.5	158.64	183.12	93.1	68941	clade3.1sub41
5506	157.44000244140625	188.47999572753903	92.5999984741211	153.76	183.36	91.1	160.08	191.44	94.8	97380	clade3.1sub52
5507	161.44000244140625	185.9199981689453	95.20000457763672	158.64	183.04	93.5	165.68	190.0	97.1	117184	clade3.1sub52
5508	172.16000366210938	183.0399932861328	96.5999984741211	166.48	177.28	91.0	174.88	185.76	98.8	121568	nocladesub11
5509	173.75999450683594	179.0399932861328	94.8000030517578	170.96	175.44	91.4	177.36	183.04	97.2	169911	nocladesub11
5510	177.9199981689453	176.63999938964844	94.20000457763672	175.20000000000005	173.04	91.2	180.88	179.92000000000004	96.4	111667	nocladesub11
5511	192.0	184.8000030517578	92.5999984741211	187.28	180.8	91.4	194.56	188.56	95.6	97870	clade3.1sub14
5512	192.1599884033203	168.63999938964844	97.4000015258789	188.08	166.56	94.1	194.48	170.8	98.6	85295	nocladesub2
5513	197.1199951171875	184.47999572753903	96.4000015258789	191.68	181.04	94.7	200.16	189.04	98.7	107094	clade3.1sub14
5514	201.27999877929688	173.44000244140625	92.5999984741211	198.0	168.88	90.9	204.56	177.28	95.4	104630	clade3.1sub52
5515	201.44000244140625	178.87998962402344	95.8000030517578	199.04	172.24	94.2	206.0	181.84	98.5	112319	clade3.1sub52
5516	205.75999450683597	178.72000122070312	93.5999984741211	204.0	173.68	90.0	209.52	180.56	99.9	95388	clade3.1sub14
5517	206.239990234375	185.1199951171875	95.5999984741211	203.92	183.52	92.2	212.8	192.4	97.3	106913	clade9sub11
5518	210.0800018310547	184.3199920654297	93.0	207.28	181.36	90.3	212.96	186.32	96.6	93169	clade11sub17subsub6
5519	210.72000122070312	177.27999877929688	96.0	208.16	174.56	93.6	213.92	181.12	98.2	95683	clade4sub5
5520	214.239990234375	174.87998962402344	92.4000015258789	209.92	171.84	90.4	216.16	176.88	94.6	99089	clade4sub5
5521	217.9199981689453	166.239990234375	95.0	214.32	164.16	93.2	221.44	169.6	97.0	60090	clade3.2sub15
5522	217.27999877929688	184.1599884033203	94.4000015258789	214.4	181.76	91.7	220.32	187.36	97.6	126969	clade11sub7subsub6
5523	218.3999938964844	176.0	93.20000457763672	215.52	172.0	90.1	221.76	178.64	95.6	101151	clade11sub17subsub6
5524	220.3199920654297	172.95999145507812	94.5999984741211	217.84	169.28	92.3	223.2	175.36	96.7	89450	clade11sub17subsub6
5525	220.9599914550781	181.59999084472656	92.8000030517578	218.08	178.08	90.3	223.84	184.24	94.9	114632	clade11sub30
5526	219.3600006103516	178.239990234375	96.5999984741211	216.64	175.76	94.7	224.0	182.4	99.3	123440	nocladesub3
5527	221.44000244140625	185.75999450683597	93.4000015258789	219.6	182.88	91.2	224.32	188.96	95.1	87775	clade9sub16
5528	222.72000122070312	167.67999267578125	96.20000457763672	219.6	164.96	94.0	226.32	172.72	98.5	118156	nocladesub3
5529	107.1999969482422	201.1199951171875	92.20000457763672	104.72	196.56	90.2	113.52	204.0	93.9	90105	clade9sub7
5530	109.27999877929688	195.51998901367188	95.5999984741211	105.44	193.6	92.9	112.8	200.56	97.5	87095	clade9sub7
5531	112.31999969482422	197.9199981689453	94.20000457763672	109.52	195.04	92.6	116.4	202.48	96.7	87113	clade9sub7
5532	112.63999938964844	190.239990234375	98.8000030517578	109.28	189.2	94.8	115.68	194.56	99.8	78534	clade11sub28subsub2
5533	119.68000030517578	192.9599914550781	96.0	115.04	189.92	94.2	123.44	194.88	98.9	91130	clade11sub38
5534	125.43999481201172	203.83999633789062	94.20000457763672	121.2	200.88	92.6	126.96	206.8	97.6	84092	nocladesub4
5535	125.91999816894531	198.3999938964844	97.5999984741211	122.88	194.72	93.3	128.08	202.0	99.6	98431	clade4sub3
5536	129.75999450683594	202.3999938964844	94.4000015258789	127.36	199.84	92.3	134.16	207.76	96.9	99046	clade5sub16
5537	129.75999450683594	193.44000244140625	93.20000457763672	127.6	190.32	90.0	133.84	195.12	96.6	83900	clade6sub22
5538	129.1199951171875	196.1599884033203	96.0	127.12	194.24	93.4	131.68	200.64	99.3	91832	clade1sub11
5539	139.19999694824222	187.3600006103516	92.5999984741211	136.88	185.36	90.7	147.20000000000005	191.36	94.6	102335	clade7sub8
5540	140.63999938964844	193.59999084472656	98.20000457763672	138.72	189.92	94.8	144.08	197.2	99.3	82256	clade11sub7subsub6
5541	146.239990234375	193.27999877929688	93.0	142.88	191.04	90.3	149.44	198.32	96.4	104608	clade9sub8
5542	152.63999938964844	200.47999572753903	99.20000457763672	150.48	196.8	93.1	156.0	202.96	101.5	106633	clade3.1sub27
5543	157.1199951171875	198.3999938964844	95.8000030517578	151.92000000000004	195.92	90.5	160.48	200.0	98.3	106134	clade3.1sub14
5544	158.72000122070312	203.0399932861328	96.0	155.68	200.24	92.9	163.28	206.16	98.9	113391	clade6sub11
5545	161.9199981689453	191.0399932861328	92.4000015258789	159.12	186.32	90.5	165.52	195.12	95.2	145613	clade3.1sub41
5546	174.55999755859375	197.9199981689453	93.5999984741211	170.72	195.04	90.0	178.24	202.0	95.9	133264	clade3.1sub41
5547	176.63999938964844	201.75999450683597	94.4000015258789	172.64	199.04	92.2	178.88	204.64	96.7	94284	clade11sub58
5548	179.0399932861328	197.44000244140625	92.0	176.4	194.72	90.0	183.68	201.44	93.8	108865	clade11sub25subsub7
5549	179.1999969482422	205.44000244140625	94.8000030517578	176.32	203.12	92.9	181.36	209.2	97.1	80624	nocladesub3
5550	181.27999877929688	202.55999755859372	94.8000030517578	179.44	200.0	92.3	185.12	207.52	97.3	125621	clade11sub7subsub9
5551	184.47999572753903	195.83999633789062	94.20000457763672	181.28	193.44	90.8	187.04	199.2	96.7	119691	clade11sub28subsub5
5552	182.55999755859372	182.72000122070312	97.4000015258789	180.96	181.2	94.0	186.72	190.48	98.3	99542	clade3.1sub52
5553	185.59999084472656	206.239990234375	92.4000015258789	182.24	199.12	90.4	188.0	209.12	94.6	136799	clade11sub7subsub6
5554	187.83999633789062	201.75999450683597	94.8000030517578	185.04	198.72	92.7	191.44	206.88	97.3	121712	clade11sub25subsub7
5555	189.75999450683597	197.9199981689453	98.0	185.84	195.04	94.8	192.08	201.6	99.9	105705	clade11sub7subsub7
5556	191.51998901367188	195.83999633789062	95.5999984741211	188.4	194.0	90.0	193.04	200.88	97.3	113181	clade11sub9subsub3
5557	193.27999877929688	207.83999633789062	94.0	190.0	203.84	92.3	195.6	211.04	97.5	80926	clade11sub58
5558	194.3999938964844	198.239990234375	94.5999984741211	191.84	195.36	90.7	197.68	201.2	97.1	119455	clade11sub17subsub6
5559	198.239990234375	197.59999084472656	93.20000457763672	195.04	195.44	90.3	201.52	200.0	95.8	88296	clade11sub17subsub6
