label_id	max_midgut_endo	max_first_view	colour_midgut	colour_first_view
6522	5.279553839198448e-06	0.9318166172193476	255-232-213-56	255-70-122-242
6523	0.0546006122584024	0.0003360688437562	255-187-244-52	255-70-122-242
6524	0.0008260703428672	0.0602774118545715	255-128-254-83	255-70-122-242
6525	0.0006275432003489	4.62457689115054e-06	255-128-254-83	255-70-122-242
6526	1.0390972746870122e-05	0.966405294385353	255-232-213-56	255-70-122-242
6527	0.0005945155873368	0.9578112523216936	255-232-213-56	255-70-122-242
6528	0.000135888493618	0.9528707913953084	255-247-113-27	255-70-122-242
6529	4.050341804238155e-15	1.2528288195063023e-14	255-24-215-202	255-70-122-242
6530	3.081595719614642e-05	1.556227657972419e-06	255-222-62-8	255-70-122-242
6531	5.900753000974864e-17	6.154739633225067e-16	255-180-27-1	255-101-252-104
6532	2.0136270123226702e-14	2.4266277567660772e-14	255-24-215-202	255-70-122-242
6533	0.0005051714634019	4.028230041700814e-05	255-232-213-56	255-70-122-242
6534	2.8384686472187047e-12	4.63178207398187e-11	255-70-122-242	255-70-122-242
6535	1.1423073953128395e-11	3.27108263214206e-11	255-70-122-242	255-101-252-104
6536	1.2292456336122195e-10	1.3194986009986048e-07	255-70-122-242	255-70-122-242
6537	0.0476469449472304	0.0079488991827887	255-232-213-56	255-26-209-210
6538	9.01409622166853e-10	1.0144422995510952e-07	255-128-254-83	255-122-4-2
6539	6.738737961260315e-08	4.5550907953807765e-08	255-128-254-83	255-26-209-210
6540	1.0839268475797162e-08	2.477846188296311e-07	255-24-215-202	255-101-252-104
6541	0.0039854319303987	0.0002391007564403	255-180-27-1	255-101-252-104
6542	0.0026864645230641	4.099660579796479e-06	255-128-254-83	255-101-252-104
6543	4.242514057074471e-12	2.510403913290436e-12	255-53-243-148	255-70-122-242
6544	7.109501636967545e-10	1.6982861111019741e-09	255-128-254-83	255-70-122-242
6545	0.1998022532461974	0.0021761375470249	255-180-27-1	255-101-252-104
6546	0.0255784810542889	0.0004296122803146	255-180-27-1	255-101-252-104
6547	0.1576110101136466	0.0017628225520781	255-232-213-56	255-70-122-242
6548	0.0048430733160148	0.0005541511971179	255-128-254-83	255-70-122-242
6549	0.0053135139216584	9.157239014174717e-05	255-247-113-27	255-101-252-104
6550	2.8949706586556663e-05	7.503132735706599e-07	255-24-215-202	255-101-252-104
6551	1.7935007740194875e-05	0.0001155926321857	255-247-113-27	255-122-4-2
6552	3.7373021853051304e-19	1.1820370361607892e-18	255-24-215-202	255-122-4-2
6553	0.174106751014905	0.0009673876157181	255-128-254-83	255-101-252-104
6554	0.0034718040239211	0.0005909259430059	255-232-213-56	255-70-122-242
6555	5.0816003550781887e-20	1.1830491855714437e-15	255-24-215-202	255-122-4-2
6556	1.6617703157672449e-13	8.503259689598885e-13	255-24-215-202	255-122-4-2
6557	1.0279075044530604e-21	1.8088616854971906e-21	255-24-215-202	255-122-4-2
6558	3.4861783725865183e-06	1.030472649416397e-06	255-24-215-202	255-70-122-242
6559	0.0284772432468494	0.001603862142291	255-24-215-202	255-70-122-242
6560	8.477864385010755e-15	1.3520870893034298e-14	255-24-215-202	255-122-4-2
6561	2.1445753410329148e-18	8.216823840578728e-18	255-24-215-202	255-101-252-104
6562	5.6932471025102965e-05	0.0008762235967696	255-232-213-56	255-122-4-2
6563	3.588841514287005e-20	4.535342364355236e-19	255-180-27-1	255-26-209-210
6564	1.503797645861723e-17	3.2876409450895193e-16	255-180-27-1	255-70-122-242
6565	3.0800964947839927e-06	0.0069414240558006	255-222-62-8	255-122-4-2
6566	0.0021114859211771	0.0001364188185397	255-122-4-2	255-70-122-242
6567	9.023115777239147e-09	2.306083281759303e-07	255-70-122-242	255-70-122-242
6568	1.7013691718592738e-07	0.2209775973575135	255-70-122-242	255-212-231-53
6569	3.4526834458590464e-06	0.0004338899238588	255-53-243-148	255-122-4-2
6570	2.439764354093075e-15	2.2247793415194515e-13	255-24-215-202	255-212-231-53
6571	1.0899523175783661e-15	1.2718601274300354e-12	255-24-215-202	255-212-231-53
6572	1.2645501854491022e-09	0.0025913139297037	255-70-122-242	255-122-4-2
6573	2.0379724106772098e-13	4.8438359779980425e-14	255-24-215-202	255-122-4-2
6574	2.0607367914110458e-12	9.369973936108828e-11	255-24-215-202	255-122-4-2
6575	2.471323357366671e-08	8.312003216636504e-09	255-53-243-148	255-122-4-2
6576	0.0072251436422684	9.842512938357604e-05	255-128-254-83	255-101-252-104
6577	0.0865890227611553	0.000333082992442	255-232-213-56	255-70-122-242
6578	9.520880337297628e-05	9.932845569028993e-06	255-24-215-202	255-70-122-242
6580	0.0063923509443404	0.0013133726219027	255-24-215-202	255-122-4-2
6581	0.0041750108020937	0.0055469230252221	255-232-213-56	255-70-122-242
6582	0.1035185649385877	0.0236414935714134	255-128-254-83	255-26-209-210
6583	0.1329403637046605	0.0250464053039895	255-128-254-83	255-70-122-242
6584	0.0215085634847109	0.0036568136169488	255-128-254-83	255-26-209-210
6585	2.291001108942703e-12	2.213798208773913e-06	255-24-215-202	255-122-4-2
6586	1.8596138207747935e-10	6.504354367108711e-08	255-53-243-148	255-122-4-2
6587	1.416249480796954e-11	0.1368951245108602	255-24-215-202	255-212-231-53
6588	1.7964887842870173e-14	1.048788636426972e-06	255-24-215-202	255-122-4-2
6589	1.4754576228948248e-16	1.6981880660837258e-10	255-24-215-202	255-122-4-2
6590	3.052090131831806e-20	1.750234261579908e-16	255-70-122-242	255-212-231-53
6591	1.6774968848045532e-18	6.114757078463941e-15	255-24-215-202	255-122-4-2
6592	1.366096314741058e-21	2.8619090071640583e-19	255-24-215-202	255-26-209-210
6593	3.2053744836986595e-08	2.48382293641307e-06	255-232-213-56	255-217-56-6
6594	1.4938463493300232e-16	2.554880998818715e-13	255-70-122-242	255-212-231-53
6595	2.694163903904018e-16	9.043441197817756e-15	255-24-215-202	255-122-4-2
6596	8.125954919057211e-19	2.673234956555999e-17	255-24-215-202	255-122-4-2
6597	1.1285741828938256e-17	1.4270254620986553e-14	255-70-122-242	255-212-231-53
6598	7.915440650344807e-16	1.6701252799042423e-14	255-24-215-202	255-122-4-2
6599	1.6432715739145165e-21	1.5529078057704999e-19	255-24-215-202	255-122-4-2
6600	9.560234086484285e-16	4.166125398143103e-12	255-70-122-242	255-212-231-53
6601	1.1490836425460908e-17	1.4066054755460778e-13	255-24-215-202	255-212-231-53
6602	7.137136156799421e-17	9.8854474938601e-16	255-24-215-202	255-122-4-2
6603	1.0931384916592293e-11	5.230753156146408e-11	255-24-215-202	255-122-4-2
6604	1.1063995680736688e-16	1.2957427124950287e-16	255-24-215-202	255-122-4-2
6605	7.267747726242063e-14	2.5963442485449928e-12	255-24-215-202	255-122-4-2
6606	9.948776384080224e-09	6.411621146511372e-08	255-24-215-202	255-122-4-2
6607	2.001229723071321e-06	3.040260403096011e-07	255-53-243-148	255-101-252-104
6608	0.0187032134431578	0.0012723918341949	255-24-215-202	255-70-122-242
6609	6.46853255217865e-05	1.5345850017997212e-05	255-24-215-202	255-101-252-104
6610	9.839761483435337e-13	1.4456206599545648e-12	255-128-254-83	255-122-4-2
6611	4.3765042755071465e-06	8.324724943570764e-07	255-128-254-83	255-101-252-104
6612	2.370821502505168e-12	7.427412170771632e-12	255-128-254-83	255-101-252-104
6613	0.0242613258219585	0.0006041231556308	255-24-215-202	255-70-122-242
6614	3.0373526515970136e-10	7.650512769650855e-10	255-24-215-202	255-122-4-2
6615	9.498945920091814e-13	1.570354024141559e-11	255-24-215-202	255-122-4-2
6616	3.7604314725474996e-12	7.646955673996929e-12	255-128-254-83	255-122-4-2
6617	1.7692460274153167e-10	4.5069164043806e-11	255-53-243-148	255-122-4-2
6618	0.0011023587321598	1.3357820393186923e-05	255-128-254-83	255-70-122-242
6619	8.772545457438768e-16	8.486614714588219e-14	255-24-215-202	255-122-4-2
6620	0.0001113784228392	2.6368232029391173e-05	255-24-215-202	255-122-4-2
6621	1.7282662861389148e-17	1.4880820773815337e-15	255-70-122-242	255-101-252-104
6622	5.515170822602536e-12	1.3446151878059368e-11	255-24-215-202	255-101-252-104
6623	2.6476811355418076e-14	3.9137815717837885e-10	255-70-122-242	255-122-4-2
6624	0.0013498422964985	0.0006124392478824	255-70-122-242	255-101-252-104
6625	2.6861518050126552e-05	6.780447397984478e-05	255-70-122-242	255-101-252-104
6626	0.0002117158641948	0.0011122141354307	255-70-122-242	255-101-252-104
6627	0.0003024065827555	0.0003078937621124	255-70-122-242	255-101-252-104
6628	0.000364626671214	0.0639415886612065	255-232-213-56	255-26-209-210
6629	0.0012561642799983	0.0042002069661905	255-232-213-56	255-70-122-242
6630	3.701432444533754e-07	0.037242363813507	255-232-213-56	255-70-122-242
6631	6.112872391474273e-11	0.0001758378183617	255-70-122-242	255-254-152-44
6632	4.236989533970957e-09	6.627326670081377e-09	255-187-244-52	255-70-122-242
6633	1.4128782148398974e-17	1.088757243159356e-16	255-24-215-202	255-212-231-53
6634	1.0802002232040131e-14	8.973527824490643e-14	255-24-215-202	255-212-231-53
6635	1.431464818457654e-05	6.10218167074411e-06	255-53-243-148	255-101-252-104
6636	3.9601880801688477e-14	6.37038666801591e-13	255-24-215-202	255-122-4-2
6637	1.2752531883359686e-17	6.316646376279247e-17	255-24-215-202	255-212-231-53
6638	4.712633405598737e-15	1.3728693569605565e-15	255-24-215-202	255-122-4-2
6639	1.5135539140161608e-13	9.47139006925635e-13	255-24-215-202	255-101-252-104
6640	4.771303774625006e-17	3.760331132039856e-14	255-70-122-242	255-101-252-104
6641	2.649440086300098e-15	1.652712546710356e-15	255-24-215-202	255-122-4-2
6642	2.5782088411129964e-12	2.7626648612337612e-11	255-128-254-83	255-101-252-104
6643	1.0823682481769711e-14	1.8642037619537613e-14	255-24-215-202	255-122-4-2
6644	2.5409459366768777e-17	5.344633618907336e-17	255-24-215-202	255-122-4-2
6645	2.3741999929974926e-20	1.3254356244405016e-18	255-24-215-202	255-122-4-2
6646	2.1627364500962003e-18	9.57973509135685e-16	255-24-215-202	255-122-4-2
6647	3.5090261477175094e-17	3.9860155531938094e-14	255-24-215-202	255-212-231-53
6648	4.185255596040167e-11	5.186630681841512e-10	255-24-215-202	255-26-209-210
6649	2.470879775507051e-07	1.0876956008677932e-08	255-53-243-148	255-101-252-104
6650	2.842857474022416e-13	1.9408810968340574e-12	255-128-254-83	255-26-209-210
6651	9.934085915527228e-12	2.737100759070476e-12	255-128-254-83	255-101-252-104
6652	1.856063500142776e-11	5.0788872975154495e-11	255-70-122-242	255-101-252-104
6653	2.3098407619164425e-08	1.404538679671098e-09	255-53-243-148	255-101-252-104
6654	3.66109206839576e-12	7.3193208368319e-10	255-70-122-242	255-101-252-104
6655	2.8917572426435584e-11	1.993090482010732e-09	255-70-122-242	255-101-252-104
6656	8.013676407453425e-13	5.443036773138459e-12	255-24-215-202	255-122-4-2
6657	9.12896192215192e-12	3.686262127258199e-11	255-128-254-83	255-122-4-2
6658	1.331011282856504e-06	9.00209120257839e-07	255-24-215-202	255-70-122-242
6659	6.286211210247255e-05	4.156910190966849e-05	255-70-122-242	255-70-122-242
6660	1.848183705993036e-09	1.4472347776791505e-08	255-24-215-202	255-101-252-104
6661	2.2202123604314274e-13	1.6387762781596612e-13	255-24-215-202	255-101-252-104
6662	1.8370756337666736e-06	1.531277644589312e-07	255-128-254-83	255-101-252-104
6663	7.096034099449966e-06	2.07229993403658e-07	255-128-254-83	255-101-252-104
6664	0.0274899044176157	0.0002314302693651	255-128-254-83	255-101-252-104
6665	0.1346037257641417	0.0364308503991584	255-187-244-52	255-122-4-2
6666	0.107690380874705	0.0008027368730172	255-122-4-2	255-101-252-104
6667	0.1238400846466845	0.0002924578436426	255-187-244-52	255-122-4-2
6668	0.1413668283892321	0.002270224205909	255-122-4-2	255-101-252-104
6669	1.2312057441941112e-05	1.8889510250685016e-06	255-51-172-246	255-122-4-2
6670	6.50939060509884e-10	1.0886088681192165e-12	255-24-215-202	255-122-4-2
6671	1.655704056843734e-07	1.3420882505323105e-07	255-70-122-242	255-122-4-2
6672	1.717136717917163e-06	1.8603750010382963e-06	255-70-122-242	255-101-252-104
6673	1.0388820596974114e-15	1.1940668095647152e-17	255-24-215-202	255-122-4-2
6674	1.3603757120499382e-09	2.4451354446724207e-09	255-24-215-202	255-122-4-2
6677	1.3282167308429192e-13	6.511006129692198e-10	255-24-215-202	255-70-122-242
6678	0.0594161469325872	0.0017954211157468	255-232-213-56	255-70-122-242
6679	0.0038319275644	0.0005693356401081	255-128-254-83	255-70-122-242
6680	0.0415490483906095	0.0007343212662342	255-128-254-83	255-101-252-104
6681	6.650088590127618e-08	3.6427488016893254e-08	255-24-215-202	255-101-252-104
6682	6.10328327899481e-10	9.583115741060695e-10	255-24-215-202	255-101-252-104
6683	0.0238144570380372	0.0005205337015472	255-24-215-202	255-70-122-242
6684	0.2003444310152483	0.0002189039672943	255-128-254-83	255-70-122-242
6685	4.768505340678124e-12	1.0055200007326755e-09	255-70-122-242	255-101-252-104
6686	6.2780763737450595e-09	7.612011269131538e-09	255-53-243-148	255-101-252-104
6687	9.26660323788236e-13	1.4073598954947288e-11	255-24-215-202	255-122-4-2
6688	9.54035500369669e-13	1.688473004902467e-11	255-24-215-202	255-26-209-210
6689	3.926088822640898e-12	4.008345756258549e-11	255-53-243-148	255-101-252-104
6690	1.5718919075708482e-16	5.192136076552156e-15	255-24-215-202	255-26-209-210
6691	6.285350281580601e-14	2.2734227776690014e-12	255-70-122-242	255-122-4-2
6692	1.2008127501409757e-15	2.0387547426393783e-14	255-24-215-202	255-122-4-2
6693	2.691522713055969e-15	1.863255824364313e-12	255-24-215-202	255-122-4-2
6694	3.1809718539539344e-06	1.222623237069279e-07	255-53-243-148	255-101-252-104
6695	1.8824475547762376e-06	1.2436079307999874e-07	255-53-243-148	255-101-252-104
6696	3.5145519503423554e-09	5.589749822331455e-08	255-24-215-202	255-122-4-2
6697	0.0001145563181984	3.0219030438326454e-05	255-53-243-148	255-101-252-104
6698	0.0001446774132246	0.0001041841629315	255-70-122-242	255-70-122-242
6699	0.0088254063517175	0.0038274358418355	255-232-213-56	255-70-122-242
6700	0.1386727676356602	6.795118854136676e-05	255-187-244-52	255-122-4-2
6701	0.0025338269969755	0.1069070349868341	255-232-213-56	255-70-122-242
6702	4.472646686770165e-05	0.2359902877663244	255-232-213-56	255-70-122-242
6703	0.1623427116377318	2.634560061312782e-07	255-187-244-52	255-26-209-210
6704	8.149453470813195e-08	0.0001370005225745	255-232-213-56	255-122-4-2
6705	0.0002084485101299	0.0357755266169684	255-70-122-242	255-70-122-242
6706	0.0009785235625784	0.6744483294236401	255-232-213-56	255-70-122-242
6707	5.487146899846568e-06	0.984381083586151	255-232-213-56	255-70-122-242
6708	0.0227004206282008	0.1081857445252321	255-247-113-27	255-70-122-242
6709	1.4162423636111406e-05	0.1564970171747211	255-70-122-242	255-70-122-242
6710	7.117331023024713e-07	1.1082536733024772e-06	255-232-213-56	255-26-209-210
6711	6.480478960241165e-05	7.680767268613886e-05	255-247-113-27	255-26-209-210
6712	3.59042156061142e-06	0.3658010840633094	255-232-213-56	255-26-209-210
6714	0.0007568587751373	7.514740608773192e-07	255-187-244-52	255-122-4-2
6715	9.61219674344965e-05	1.4016312002485113e-05	255-24-215-202	255-26-209-210
6716	6.996946491991775e-08	5.2395588146939946e-05	255-247-113-27	255-26-209-210
6717	1.6984446470649649e-06	2.405828624995175e-07	255-24-215-202	255-26-209-210
6718	9.75445869801709e-08	1.6878892597717167e-08	255-70-122-242	255-26-209-210
6719	1.511061971170652e-05	4.1212670502292685e-06	255-53-243-148	255-70-122-242
6720	1.1478956120614145e-07	2.322440019763341e-06	255-187-244-52	255-26-209-210
6721	5.535781540379347e-06	0.0003025734472503	255-24-215-202	255-122-4-2
6722	2.5183760272327803e-05	1.849768602768059e-05	255-24-215-202	255-70-122-242
6723	0.0002739779447133	1.22106790078797e-05	255-53-243-148	255-70-122-242
6724	4.510941119529199e-06	2.755470340834551e-06	255-24-215-202	255-122-4-2
6725	7.603773428588115e-17	2.1191361670540626e-16	255-24-215-202	255-122-4-2
6726	3.928168865439353e-17	9.395354326359656e-14	255-24-215-202	255-70-122-242
6727	4.8224581899457805e-17	3.615776546148408e-16	255-24-215-202	255-122-4-2
6728	0.0002180306442359	0.0267871983335917	255-128-254-83	255-122-4-2
6729	4.6395308567307053e-07	0.5547464813296971	255-128-254-83	255-70-122-242
6730	0.0209481567063365	0.0116389174795817	255-232-213-56	255-254-152-44
6731	0.0574999869696318	0.0249633227695395	255-232-213-56	255-26-209-210
6732	0.001349114310811	0.000111780856707	255-24-215-202	255-122-4-2
6733	0.0019916119747281	0.0068156472781031	255-70-122-242	255-101-252-104
6734	2.445240256309651e-05	6.316381582955002e-06	255-180-27-1	255-101-252-104
6735	0.0002120162314304	0.0025715472619798	255-180-27-1	255-26-209-210
6736	0.0001330317352377	0.000178848769014	255-180-27-1	255-101-252-104
6737	3.8999643304543083e-07	4.182714067938061e-06	255-70-122-242	255-101-252-104
6738	0.0019399048440299	0.0006475796978997	255-180-27-1	255-101-252-104
6739	6.240658217173199e-06	3.8354504978323443e-07	255-24-215-202	255-122-4-2
6740	3.903744009749461e-08	1.395292124152357e-07	255-24-215-202	255-254-152-44
6741	5.1211758323386077e-11	1.3458249080463127e-10	255-24-215-202	255-122-4-2
6742	1.837669879157476e-05	1.33219969362286e-05	255-128-254-83	255-101-252-104
6743	0.1757310117939467	0.0012132532008307	255-187-244-52	255-122-4-2
6744	2.203905700424059e-05	5.603224855073567e-05	255-70-122-242	255-122-4-2
6745	0.0002176161011886	1.0014129646938688e-05	255-187-244-52	255-122-4-2
6746	0.0148376252405352	0.0002923411793715	255-187-244-52	255-122-4-2
6747	0.0005912116088441	0.0016325874761788	255-24-215-202	255-254-152-44
6748	4.632062593790398e-05	7.868352227696079e-07	255-187-244-52	255-122-4-2
6749	0.0143899250432012	0.0005563099820803	255-187-244-52	255-26-209-210
6750	0.0002639711559412	0.0013373835099678	255-51-172-246	255-122-4-2
6751	1.22965863199645e-09	9.220407342586616e-09	255-70-122-242	255-122-4-2
6752	2.300210966497648e-06	5.322626898493448e-06	255-187-244-52	255-26-209-210
6753	7.961672196640552e-06	0.0012827489037507	255-247-113-27	255-122-4-2
6754	4.197453568751902e-12	5.652773738418703e-10	255-187-244-52	255-26-209-210
6755	1.3909792398747516e-08	2.7058207465718034e-08	255-187-244-52	255-26-209-210
6756	2.921632270751997e-09	1.3232791453199336e-07	255-247-113-27	255-26-209-210
6757	0.004025462549478	9.693494880193664e-05	255-128-254-83	255-70-122-242
6758	1.3923019533200497e-07	6.171224649906959e-05	255-247-113-27	255-26-209-210
6759	3.980255022308989e-11	3.48960364692614e-09	255-24-215-202	255-26-209-210
6760	2.1527311379070527e-05	6.554207117301281e-07	255-187-244-52	255-26-209-210
6761	4.307219277302598e-07	7.623785767805052e-06	255-247-113-27	255-70-122-242
6762	0.000120558768596	6.661248071253202e-06	255-122-4-2	255-70-122-242
6763	1.7487231679455812e-05	2.246490709511266e-06	255-24-215-202	255-70-122-242
6764	3.426143088049438e-05	1.826902460341861e-05	255-247-113-27	255-70-122-242
6765	3.35735033615569e-05	1.7418126786554544e-05	255-53-243-148	255-26-209-210
6766	3.684402875175026e-05	0.0457088821001775	255-70-122-242	255-70-122-242
6767	2.442917615278984e-05	0.0027846408831813	255-53-243-148	255-70-122-242
6768	7.427267793569899e-07	1.2363534759027626e-08	255-187-244-52	255-26-209-210
6769	5.652288778278364e-05	1.3451768384249335e-05	255-122-4-2	255-70-122-242
6770	2.23856722788014e-07	0.4541748643763676	255-53-243-148	255-70-122-242
6771	0.0006531931405027	2.440942145626048e-06	255-187-244-52	255-26-209-210
6772	4.317764911838696e-06	0.013850732053468	255-232-213-56	255-26-209-210
6773	0.0050379675119594	0.0073338939404122	255-187-244-52	255-70-122-242
6774	0.0003946143575596	0.000320131733394	255-24-215-202	255-70-122-242
6775	0.0013655965910209	0.8891191663677971	255-187-244-52	255-70-122-242
6776	0.0465074328947398	0.1604781242813509	255-128-254-83	255-70-122-242
6777	2.509455999294045e-16	1.0313023142081136e-16	255-24-215-202	255-122-4-2
6778	2.5003284657158037e-15	5.403791250975391e-13	255-24-215-202	255-70-122-242
6779	1.941570063777014e-06	2.243420507807995e-06	255-232-213-56	255-70-122-242
6780	1.6139472224015694e-16	2.3049145617660183e-16	255-180-27-1	255-70-122-242
6781	1.2419093514840917e-06	0.0172914963084577	255-70-122-242	255-254-152-44
6782	0.0015033965540946	0.0028693497791522	255-70-122-242	255-101-252-104
6783	0.0380241230315517	0.0015443685291753	255-232-213-56	255-70-122-242
6784	0.0012240614039726	0.0007229384018188	255-70-122-242	255-101-252-104
6785	0.0116552790097101	0.0163648212643679	255-232-213-56	255-26-209-210
6786	0.0004571170677805	0.0052843516857014	255-70-122-242	255-101-252-104
6787	3.656826934141572e-06	0.0179980076298302	255-53-243-148	255-122-4-2
6788	5.207979338536057e-13	1.5029409998037734e-12	255-24-215-202	255-122-4-2
6789	9.831296119948315e-12	5.6692481178739026e-11	255-24-215-202	255-122-4-2
6790	4.096034980903415e-16	8.904477209516614e-12	255-247-113-27	255-122-4-2
6791	0.0022595245969489	5.630369110145693e-05	255-128-254-83	255-101-252-104
6792	1.6430723779061118e-14	9.487763941523279e-11	255-24-215-202	255-122-4-2
6793	2.978903200511344e-09	2.368496786420543e-06	255-53-243-148	255-122-4-2
6795	2.1445166017017482e-11	3.0300695165132207e-11	255-24-215-202	255-122-4-2
6796	0.0006972586475029	9.990053314385428e-05	255-122-4-2	255-70-122-242
6797	2.9094485671665345e-15	1.83621303053756e-14	255-24-215-202	255-70-122-242
6798	4.234929331715771e-06	0.0007026623496805	255-53-243-148	255-122-4-2
6799	1.6419965962777297e-15	1.9915571233088462e-14	255-24-215-202	255-101-252-104
6800	8.44824785552926e-12	8.312549963004315e-08	255-70-122-242	255-26-209-210
6801	8.593872366173794e-08	0.0013003405931795	255-53-243-148	255-122-4-2
6802	1.5142169287488526e-16	4.266458100492323e-09	255-24-215-202	255-122-4-2
6803	1.1415832579068708e-13	1.3331905213886246e-07	255-24-215-202	255-122-4-2
6804	7.218449383598972e-16	9.428120059513641e-14	255-70-122-242	255-212-231-53
6805	5.875440865164472e-18	1.9143533582161355e-14	255-24-215-202	255-212-231-53
6806	2.9581161265384477e-09	6.238575416386724e-09	255-24-215-202	255-101-252-104
6807	1.4721841359070614e-14	2.8224021682443125e-14	255-24-215-202	255-101-252-104
6808	6.679334843636263e-10	7.516122007532576e-10	255-24-215-202	255-101-252-104
6809	2.0784013336633208e-10	2.0014040772576869e-10	255-24-215-202	255-122-4-2
6810	8.751593804112785e-07	6.308335615763918e-07	255-24-215-202	255-101-252-104
6811	0.0014684705133492	0.0001185051113443	255-128-254-83	255-70-122-242
6812	9.078597159801937e-08	7.0100317207447e-08	255-24-215-202	255-101-252-104
6813	0.0002719325635232	0.0197880002065045	255-128-254-83	255-26-209-210
6814	6.577432132419255e-05	2.9998990903876062e-05	255-24-215-202	255-101-252-104
6815	0.0590915160420334	0.0097236169446572	255-53-243-148	255-254-152-44
6816	2.06412922749746e-11	5.427898867446539e-07	255-70-122-242	255-122-4-2
6817	1.7823333056313548e-12	1.8666330828958265e-06	255-24-215-202	255-122-4-2
6818	6.295305884388473e-20	1.04773379936192e-12	255-70-122-242	255-212-231-53
6819	6.312182523929431e-17	1.1951538968512978e-14	255-70-122-242	255-101-252-104
6820	5.59613360305262e-16	2.5996842863477853e-13	255-24-215-202	255-212-231-53
6821	5.1128129221823744e-14	1.6189829861715632e-11	255-70-122-242	255-122-4-2
6822	1.5700913922959214e-11	1.432918471476842e-09	255-70-122-242	255-212-231-53
6823	6.016811180262397e-16	7.756948848377432e-14	255-70-122-242	255-122-4-2
6824	4.692853813681587e-21	3.6735076286479035e-17	255-70-122-242	255-212-231-53
6825	6.2040473187081924e-18	5.5499941352097257e-17	255-70-122-242	255-212-231-53
6826	5.137489457794756e-16	3.4733211753219755e-15	255-24-215-202	255-101-252-104
6827	3.8302039949988434e-15	1.871455721654312e-14	255-24-215-202	255-122-4-2
6828	1.3974403686571546e-18	2.9441746816593244e-16	255-70-122-242	255-212-231-53
6829	2.358643789066632e-18	2.1439124978655823e-14	255-24-215-202	255-212-231-53
6830	1.332570476847046e-13	1.7415583140098124e-12	255-24-215-202	255-122-4-2
6831	1.5592380670103873e-21	1.0264528156806717e-17	255-70-122-242	255-212-231-53
6832	1.3782661594056661e-12	5.080002889533863e-12	255-24-215-202	255-122-4-2
6833	1.6752208577611693e-19	1.4262313726054388e-15	255-24-215-202	255-212-231-53
6834	1.6058583355755506e-16	2.7549778592716424e-15	255-24-215-202	255-122-4-2
6835	1.3504481199115642e-10	7.146156264635637e-10	255-128-254-83	255-101-252-104
6836	1.358819415438919e-16	8.904698731260194e-15	255-70-122-242	255-122-4-2
6837	2.2755729211512183e-14	1.0928920459766565e-12	255-24-215-202	255-122-4-2
6838	3.2014581926480862e-06	9.576967575273093e-07	255-53-243-148	255-101-252-104
6839	0.0025388925876145	0.000104299424957	255-122-4-2	255-101-252-104
6840	5.739142424035502e-10	5.083799630303991e-10	255-128-254-83	255-101-252-104
6841	2.749251018778355e-09	4.756479663432816e-10	255-128-254-83	255-101-252-104
6842	1.8957506273921596e-14	4.211354971122449e-13	255-128-254-83	255-122-4-2
6843	0.0024524620857842	7.660159989932242e-05	255-24-215-202	255-70-122-242
6844	1.4829133088755906e-13	1.9274639357130376e-12	255-128-254-83	255-122-4-2
6845	4.70204686578847e-14	1.345091164348205e-12	255-24-215-202	255-122-4-2
6846	9.12896192215192e-12	3.686262127258199e-11	255-128-254-83	255-122-4-2
6847	7.128845126248608e-14	1.5134790887425705e-12	255-24-215-202	255-122-4-2
6849	2.3317760674126573e-12	1.1269454491489115e-10	255-70-122-242	255-101-252-104
6850	6.948835737720873e-06	1.0777930776187877e-06	255-24-215-202	255-101-252-104
6851	3.000571072996093e-13	9.99633041635012e-13	255-53-243-148	255-122-4-2
6852	4.6748874289161146e-14	1.5192515928487002e-12	255-70-122-242	255-101-252-104
6853	2.0943459541278512e-14	3.779571144571644e-12	255-70-122-242	255-122-4-2
6854	1.2143487011336968e-16	3.313745761045824e-13	255-70-122-242	255-101-252-104
6855	2.2361503791304115e-07	7.134533358905147e-05	255-24-215-202	255-26-209-210
6856	2.922699237320377e-06	0.0023432285327429	255-70-122-242	255-70-122-242
6857	3.884377812680493e-05	0.1170923907399644	255-232-213-56	255-26-209-210
6858	0.0019939328232988	0.2490767474943868	255-232-213-56	255-70-122-242
6859	6.646224636657496e-05	0.4724886685986382	255-128-254-83	255-70-122-242
6860	1.3212224637080522e-19	3.425196043736904e-16	255-24-215-202	255-212-231-53
6861	4.200863748188851e-17	8.824864051284008e-17	255-53-243-148	255-122-4-2
6862	8.96784774953366e-10	5.1576652244636836e-09	255-53-243-148	255-101-252-104
6863	6.33175950447035e-16	7.881984732263804e-16	255-24-215-202	255-122-4-2
6864	5.518360201865767e-20	1.151254068907432e-17	255-24-215-202	255-122-4-2
6865	1.668890012868501e-14	9.08749584811016e-15	255-53-243-148	255-122-4-2
6866	6.878592309138288e-14	1.897623725959344e-12	255-24-215-202	255-122-4-2
6867	1.4511066078043216e-11	1.1819816614540888e-12	255-53-243-148	255-122-4-2
6868	1.609264593921128e-15	5.6338300661191934e-14	255-24-215-202	255-101-252-104
6869	3.8077354666030804e-14	2.5980907472758397e-12	255-24-215-202	255-122-4-2
6870	1.8614871501545968e-10	1.3515317256473095e-10	255-53-243-148	255-101-252-104
6871	2.029728524394626e-09	2.00059644696507e-09	255-53-243-148	255-101-252-104
6872	7.339704285608897e-11	8.373956121283901e-11	255-128-254-83	255-101-252-104
