label_id	Cardiovascular system	Midgut	Sensory Motile Cilia	Nervous System	Stem cells	Somatic musculature	Epidermis	Gland cells	Heme/chitin	Anterior nervous system	Enteric nervous system	zero	autofluorescence	most probable cluster
6201	0.00534422823476771	0.004179124727085349	0.004529214485625248	0.00065544450273245	0.07651068628202469	1.2822416581822227e-06	0.39448641947093277	0.014073644295619662	0.49719855936389784	0.003021384942726716	1.1452929527346094e-08	2.6465490231612204e-31	0.0	Heme/chitin
6202	0.00011615682138326761	0.0006494374509444852	0.461051295390407	0.08892690216105328	0.053661098692551916	1.038357962045776e-07	0.21620440167509117	0.07628304764045957	0.08971834773938503	0.003296226445180109	0.010092982147748309	1.0460626983865983e-48	0.0	Sensory Motile Cilia
6203	0.000804477280006704	0.0005954217373792712	0.027366178653477184	0.003098334818085695	0.061638863358920576	2.1838492158771983e-07	0.3969771111480104	0.01216073911302288	0.4969560245846428	0.00040262602033728145	4.901195588439679e-09	1.3506827785365566e-47	0.0	Heme/chitin
6204	0.00013933938391373998	0.0005695976343162846	0.34800592484978077	0.0085691588269895	0.0270775614893285	1.3765851930470516e-08	0.19661533091561428	0.020464197945983	0.39842147086739815	6.87177757230497e-05	6.868654510062024e-05	5.867838683718922e-55	0.0	Heme/chitin
6205	0.4102489874702787	0.08748191732446987	0.0033031867147567664	0.0006488600241290393	0.36394041831458174	4.8392772044810515e-05	0.019971390785722895	0.11429379547080507	5.2653132503647586e-05	9.179680243480222e-06	1.2183104642159541e-06	2.4709966006175176e-19	0.0	Cardiovascular system
6206	0.03897503071170991	0.1872666325418626	0.04323019114893393	0.027896032440583023	0.10803545076906237	6.66324374935643e-06	0.0486517473319388	0.20267014895115734	0.09151196155736428	0.21600257491889843	0.035753566384738845	1.1359984985699368e-15	0.0	Anterior nervous system
6207	0.0008651237442780833	7.55628539708855e-05	0.1967282151109321	0.020095340144476965	0.06773364172382829	1.1742873846767108e-06	0.4240561420878196	0.04954196135313822	0.24049998623920676	0.00010932055343606212	0.0002935319015283821	3.2393563614071956e-59	0.0	Epidermis
6208	0.0022737358461578715	0.0015666655116531184	0.055808999145001446	0.011300321172551269	0.1000783349847722	1.7310219212060242e-07	0.0005308096154269796	0.8284183701899109	1.5229767692358906e-05	1.9119754631286187e-06	5.4486891785175765e-06	1.872748520599019e-26	0.0	Gland cells
6209	3.5865113039994306e-05	0.00017232525842994015	0.02917036346354439	0.011184267799774732	0.02720301171076698	4.972017988014616e-08	0.5881112687151325	0.009725434049971785	0.33189862431411904	0.0024986076731466416	1.8218189390709771e-07	9.002268016802629e-48	0.0	Epidermis
6210	0.0223562193540793	0.09452839371656413	0.0002514008925635784	0.00015425257059218257	0.06589798758086655	7.030612252385534e-06	0.040714752670948824	0.5667889101258785	0.20916014460698829	0.00010990549394461135	3.0996013808249946e-05	6.361513567693862e-09	0.0	Gland cells
6211	0.027345435234773664	0.22352740188598072	0.017598638706689325	0.009541615630141132	0.07038839052391734	6.100911210934523e-06	0.02739233666622418	0.5324950926004329	0.030317031598395133	0.042178824421178186	0.018830119693056712	0.0003790121279999203	0.0	Gland cells
6212	5.1510605052476064e-05	0.00036023405224569835	0.009346700149029512	0.0015372766560903096	0.015451816139027479	7.837715447265882e-09	0.0003343287151697103	0.8791635283769583	0.09373863820723152	3.4240455943678187e-06	1.253521588527904e-05	2.467612163173035e-21	0.0	Gland cells
6213	0.0006957931852682963	0.006467630584465745	0.027985058176464347	0.10291170790099327	0.08303453917666802	1.5407829201399196e-07	0.00810267712423065	0.6904988553664683	0.03534225859984956	0.03373123719549148	0.011230088611808266	3.484491758425764e-21	0.0	Gland cells
6214	0.023162393137946186	0.0013796448493755794	0.08542944905711196	0.03027932774741696	0.24800449728124727	3.187540386623608e-05	0.004108021788270518	0.6075300202914603	2.1097459650232455e-05	4.594237622320692e-05	7.73060743167205e-06	1.4586102050441622e-31	0.0	Gland cells
6215	0.0011131935682469783	0.01783584188763251	0.001879290502309052	0.002088853656427201	0.0235598230104373	2.527643920242786e-07	0.010889355937365567	0.9139952332594588	0.027062862193325207	0.0012404965066481564	0.0003347963323419393	3.814151466082455e-10	0.0	Gland cells
6216	0.01257040535870984	4.6907842981015955e-05	0.007013483967668762	0.00027961881156068327	0.7250496441278351	0.1389236020989642	0.0005002956754494548	0.11557749926090777	3.848349860902519e-05	1.0938812485936268e-09	5.8263432783019255e-08	8.1808734393659e-56	0.0	Stem cells
6217	0.011604876901726775	0.011687233162568918	0.3745881376758596	0.2401279450179739	0.20052367680624653	8.481920516529295e-07	0.00435356225365967	0.15607534433811532	1.649625531633825e-05	0.000700848605595483	0.0003210307908857692	1.2494016965104683e-31	0.0	Sensory Motile Cilia
6218	0.04798712215170606	0.0002680433570703957	0.0006387838700252895	6.201991895253176e-05	0.12811792406821904	0.8161874671358691	0.0012523688361901506	0.005480498539849767	5.672053363214572e-06	7.392701078763105e-08	2.61417438187082e-08	1.5915992193939637e-44	0.0	Somatic musculature
6219	0.00017353811984604535	1.765236905659246e-11	4.0519674358256164e-10	5.714408298476189e-12	6.117914519223835e-08	0.9998263992598972	1.0121326938867386e-09	7.28732594902002e-14	3.302050362468303e-13	1.3038289370623641e-17	1.209086183256508e-14	3.2171087573864753e-94	0.0	Somatic musculature
6220	0.022312047315795985	1.4099886209079572e-10	8.386481239832988e-09	6.299183567969294e-11	1.229555784544428e-06	0.9776863517661367	9.48175592250007e-08	6.858439191319795e-09	2.610953934205608e-07	1.8526718031501519e-13	2.337461093573111e-13	1.4211099229483348e-83	0.0	Somatic musculature
6221	0.0018314176243715062	1.1082516886219192e-09	1.9588252972674116e-08	6.841462364665473e-10	7.743862880823452e-07	0.998167564984376	1.632766305356224e-08	7.862442421711646e-09	1.974323963538607e-07	1.4191821460522656e-12	3.925026494232848e-13	4.758591818785047e-83	0.0	Somatic musculature
6222	0.00017598684718986393	1.636813176376805e-11	4.059137637049083e-10	7.512697492027746e-12	2.274266647698986e-07	0.9998237789116421	1.901291182079679e-09	4.408992646593197e-10	4.042446177229537e-09	5.3510539552959796e-14	1.8703546641869014e-14	9.926956055374504e-91	0.0	Somatic musculature
6223	8.68202210367164e-05	5.1584403603390895e-08	5.500561492542111e-07	1.351952975914445e-07	0.00025914263486620287	0.9996312468067058	3.4514735819974365e-06	1.361626636936385e-05	4.922135467516787e-06	2.0943266970590182e-08	4.2682854988884985e-08	7.011797693436619e-61	0.0	Somatic musculature
6224	0.00028011641314445545	0.00193976679454422	0.022826878099118344	0.01408035526382669	0.17542260883202265	0.0001125383172584708	0.26300660049329083	5.613227159361635e-06	0.5169523290251921	0.005160377395166918	0.0002128161392761084	1.3815059929582455e-29	0.0	Heme/chitin
6225	5.93296438425738e-06	9.816457102380688e-06	0.007351271313487433	0.0005315588450833095	0.04266359770886284	5.536940110367611e-07	0.36635249460661756	1.7290559371042943e-10	0.5830649570801589	1.9349774228942704e-05	4.673831578091748e-07	9.137223310485362e-52	0.0	Heme/chitin
6226	1.0886213340578153e-08	6.960903325289584e-05	0.02141031422859046	0.00032253872154672545	0.09589221828485173	2.8683407670112067e-07	0.766169423891551	4.3621800288076225e-06	0.11613123566074675	8.085259161075916e-14	2.7906083101042515e-10	1.64145904053117e-58	0.0	Epidermis
6227	0.0005387080484135538	0.006218134640199843	0.02925365205385566	0.009622738202952785	0.4513743026371471	0.006623269871264813	0.4078848588529819	0.0006857629809363183	0.08779270999713835	5.8627110397495095e-06	4.069942447306676e-12	4.7632900070634e-31	0.0	Stem cells
6228	0.0021035524492060732	0.00011530851759575405	0.8466919893126776	0.09472549912131961	0.05144042461704848	2.3118220584659518e-06	8.233060372559136e-05	0.001685412228120401	0.0031519478480732483	6.655944102211576e-07	5.578857645503076e-07	1.0831737170713533e-49	0.0	Sensory Motile Cilia
6229	5.209391637484297e-05	1.065098860387166e-06	1.162123963620271e-07	1.437787195376698e-08	3.722844300108661e-05	0.999908427686093	4.894586489960662e-07	1.4972898907392214e-07	3.93100728535278e-07	6.50495951933366e-09	1.5472076198711566e-08	1.9850088323101831e-56	0.0	Somatic musculature
6230	0.00018275593916510158	2.9500698489466864e-10	1.735630427598884e-07	4.664354777810258e-08	2.0015994168259834e-06	0.9998148446331911	7.39356009598952e-08	8.62071183601178e-09	1.596408000318823e-08	7.880615311429692e-08	8.340790694833437e-14	8.483266425373944e-88	0.0	Somatic musculature
6231	2.9334646766220203e-09	9.188574501360506e-11	0.18242924159794793	0.8174496636059193	2.5027373309210458e-05	1.5719450395305466e-12	1.2853606225749516e-08	2.7563714150619094e-05	7.095476137425041e-07	1.1056036966021932e-05	5.6722243564613326e-05	5.111837810834297e-66	0.0	Nervous System
6232	4.102836502702111e-05	9.91104874255789e-11	2.8701315981146967e-08	1.185954818999275e-07	5.793109423811786e-08	0.9999587466486514	4.8960036392303135e-09	1.6558910550816851e-09	1.2586990431993431e-08	5.204328843769744e-10	9.176968183729439e-16	3.095359994471367e-99	0.0	Somatic musculature
6233	0.5837328774642614	0.0017584642862487994	0.0010685249334143523	0.0013856937658217933	0.004921242502952114	0.3994028095223805	0.002850648643997008	0.002044648004562197	0.0012608168741162498	0.0015742638778700442	1.0124375606615186e-08	1.0952894709956635e-44	0.0	Cardiovascular system
6234	7.613532447619984e-12	1.1899355385322646e-12	0.09115298271795301	0.9088420603956429	3.1212791453377456e-06	4.298643235876317e-16	3.2244302516563144e-11	1.8351813003494478e-06	3.882935885899638e-13	3.7800151360545e-12	3.8074183295072287e-10	1.5366526435154602e-82	0.0	Nervous System
6235	6.082220924234938e-07	8.555813931220971e-07	5.095554848018413e-05	0.0003637206648226232	0.0014593304115420043	0.9980354321912148	3.0388667168296647e-05	1.4436232564034721e-07	5.853873691264151e-05	2.561385613213635e-08	1.9200229425219113e-13	6.55000160713289e-61	0.0	Somatic musculature
6236	0.13711694115057185	0.45025780839122065	0.04821636749812692	0.00030895844475891136	0.09928750433213027	1.3227981104943368e-05	0.03111302074390198	0.2004499521304235	0.023597216085897224	5.67964981129599e-06	2.6487637257668473e-06	0.009630674828326562	0.0	Midgut
6237	0.037839770393977026	0.7520100242763579	0.0008313520267842495	0.00025039734177993657	0.04505403556536286	0.00011093595130929635	0.055338444517415104	0.07081574937094363	0.034396334560684944	0.0019323386707197734	0.0014206172932386058	3.1426821108224235e-11	0.0	Midgut
6238	0.12947102956036208	0.1336990028323761	0.39204817406298537	0.001680587444048524	0.1336412206638774	5.2196880763195985e-05	0.013619568685238243	0.18340980228467132	0.012374132643460593	1.3542539981332627e-06	2.9306882125005823e-06	6.7422347698748826e-15	0.0	Sensory Motile Cilia
6239	0.00024836903692679926	0.23528497486104274	0.00460135245469471	0.01790320815595955	0.24533031030694136	0.0057745760873824875	0.21268200313223581	3.364879860903313e-05	0.2781232256094341	1.6988652228952302e-05	1.3429045445347754e-06	1.806852381569165e-24	0.0	Heme/chitin
6240	0.06832732698431662	0.4210606675537465	0.0031370298927014023	0.0007737867741379774	0.09298496181537173	1.6504009619543667e-05	0.029097499287878338	6.226821764822138e-05	0.37333343781861467	0.003548491609815997	0.0016554028145026242	0.006002623221646269	0.0	Midgut
6241	0.16064958122355785	0.030559723408433995	0.0016617179494525195	0.005583430064312014	0.02222180512028817	0.7057612480515241	0.013624131898397632	0.0036614462407241017	0.05412063894766657	0.00204512239521747	0.00011115470042551471	1.3974654399439217e-43	0.0	Somatic musculature
6242	0.3188752275394706	0.010583723026581846	0.0007907767962979698	0.0006374887856116493	0.020842989037462078	0.6391225755975819	0.0033622189599041047	0.0011138067994716212	0.0039111847858207	0.0005893084459935498	0.00017070022580424802	1.0121167309596769e-44	0.0	Somatic musculature
6243	0.027368665843730575	2.0629210394900246e-06	1.3510868257363387e-06	4.544921211265756e-08	0.0007666282772693338	0.9718212796291155	1.837340136236568e-05	7.26207906485173e-06	1.4180306362918913e-05	3.4531553956193378e-09	1.475528617838785e-07	2.3373057048610493e-47	0.0	Somatic musculature
6244	9.33438049977325e-05	3.0753021813378047e-10	1.1981343883800602e-09	7.082412537314026e-11	1.4287620391231993e-06	0.9999051839341803	2.205526531259484e-08	8.866827551302698e-10	1.897510130103906e-08	2.6236981675170665e-12	2.6209762845564785e-12	4.562564457594501e-78	0.0	Somatic musculature
6245	0.0007377640931787875	5.456015379334518e-09	1.4418360649357646e-06	7.757495272920025e-08	0.0003797361707262527	0.9988756114091293	1.7449166236762187e-06	1.0615171015503584e-06	2.553979440724349e-06	2.0365779595010348e-09	1.0101888801135744e-09	2.357165580108015e-71	0.0	Somatic musculature
6246	0.8178670556539327	0.005574020382052349	0.00011999110978328184	1.1010137708427431e-05	0.05545507812087535	0.11160530834875539	0.003386857511400085	0.0015159376716970205	0.004445921279698693	7.869646723790445e-06	1.0950137372866753e-05	7.16932565199113e-34	0.0	Cardiovascular system
6247	1.615479380561251e-05	8.44845019316209e-13	1.562029348024909e-11	1.5954297624855168e-13	4.228175179083144e-09	0.9999838408908861	7.048983544782222e-11	2.442292572097291e-15	1.5618329083874085e-14	2.171517101355886e-19	4.265368451820595e-16	4.719757386204373e-102	0.0	Somatic musculature
6248	0.0005986685392686256	1.6329677727548995e-08	4.271184789556754e-08	1.8470871735536844e-09	3.3746426566101816e-05	0.9993661847728523	4.587298934369498e-07	1.5901695684062234e-07	7.205882433371177e-07	1.2416228425676538e-10	9.134442134484665e-10	4.635215650273194e-59	0.0	Somatic musculature
6249	0.0007354244143482589	7.006415265678958e-05	0.00026044474031783706	2.8001846534910877e-05	0.9977672422974281	3.5074722861446367e-06	0.000230096170471961	0.00011573900726873304	0.0007894788291640347	2.936594844908977e-13	1.0692297018944268e-09	3.670745395331034e-42	0.0	Stem cells
6250	0.26264570859863745	0.14050206194980142	0.0021751985980549373	0.0009897538809954527	0.3741025013940516	0.005515113166113252	0.025994721165805375	0.09364106703681761	0.08981166335140002	0.0033540736355237096	0.0012681372227953682	3.765901723787216e-15	0.0	Stem cells
6251	0.0002492792144270765	2.8421615288171576e-05	0.006527420353189064	0.014183387993557582	0.01557223647597791	1.9021001399186996e-08	0.004559408968841384	0.9248134632794874	0.034066093005773096	2.7007214383583e-07	3.131310056170502e-13	1.7418297957775945e-36	0.0	Gland cells
6252	0.00039231837201892083	0.00035463563067236303	0.44449248017025966	0.07775304316400763	0.09387334766748812	3.258731395324749e-07	0.14267211380911715	0.08757784674724288	0.14916335622674223	0.0007906348565215811	0.002929897482790181	1.7187307724389082e-53	0.0	Sensory Motile Cilia
6253	0.012005287494250005	0.0014049452008549964	0.008942225815818557	0.001065008565097211	0.33070655272754307	6.404845116815174e-05	0.002071539329507436	0.6435773739543648	0.00016270163163977552	5.307702154887103e-08	2.6375273463214395e-07	7.034015112723515e-32	0.0	Gland cells
6254	0.08444720766892845	0.0032270693336457546	0.00949081120789519	0.0005363974488776783	0.6911632825768402	0.0005788607564171386	0.0017016512367032304	0.20875756154260589	9.698264346601826e-05	2.9227124440153214e-08	1.463574958053527e-07	8.927234204020579e-36	0.0	Stem cells
6255	0.005149485582099329	0.024420350139897004	0.07895522848387844	0.14162770336632044	0.07474072651867658	1.1204430604114001e-06	0.0061407998790470476	0.12120043148035582	0.011928251149284216	0.34554190257148115	0.19029400038589844	1.0431917341968993e-15	0.0	Anterior nervous system
6256	1.7131206567546226e-05	1.0733373329646645e-05	0.7311578328187356	0.20898018491945597	0.010408990954633686	1.9335925426290296e-08	0.00891873393881282	0.01656472883084781	0.010596059523863792	0.0021131532422601212	0.011232431855567724	2.129885216472888e-48	0.0	Sensory Motile Cilia
6257	0.0019847921537343564	0.0029379918381688985	0.05460463979961069	0.006020241478599888	0.04202934552800465	1.3296329573034668e-07	0.000558421733435329	0.891833050890679	2.712082410682555e-05	4.5680402371589694e-07	3.8059863409700027e-06	1.6603293169934754e-26	0.0	Gland cells
6258	0.00900437717403094	9.035142879509707e-05	0.02354194243745631	0.0019498769321195002	0.6797100479296362	0.08110478943049095	0.0008888110610458392	0.20366127142101687	4.825128344229882e-05	3.442107270955877e-08	2.4648089316895166e-07	7.842661266941845e-49	0.0	Stem cells
6259	0.036899426115640906	3.3674243110331274e-05	0.021471750118020886	0.0010446485080908101	0.7509524320567856	0.17383221880966732	0.005006976251448592	0.010624583482372076	0.0001341979005509618	9.251163013377727e-08	2.6823450498101735e-12	1.828528931452896e-63	0.0	Stem cells
6260	0.004740715391275018	0.013948277192595003	0.004424281898168251	0.004864629166102501	0.10734497399860912	1.2673607610176028e-06	0.14008651988242565	0.045463740184767856	0.6328834204913889	0.04624213176569611	4.2668210618409725e-08	3.8469343582210036e-19	0.0	Heme/chitin
6261	0.006307809360428302	0.008997331190013013	0.01711640307379138	0.014393126854488222	0.8640837678577552	4.910428078073321e-07	0.014281969922591396	0.07419640539956962	0.000620955182535341	1.737524366224472e-06	2.5916535875687684e-09	8.140580572458655e-30	0.0	Stem cells
6262	0.0019747276526781918	0.00034917884727196603	0.06648585953739392	0.004778614495500492	0.6555818842901651	0.00023349915339465955	0.22380889677572333	0.04643330556344675	0.0003532303386727154	8.033082294018123e-07	3.752348604892805e-11	7.16625940516289e-59	0.0	Stem cells
6263	0.05108508027562032	0.026544312237137328	0.01271562095885213	0.01014024282324512	0.4947078306391379	3.988028420076612e-06	0.2874942018766361	0.11632820209607625	0.0009297384594570215	5.078102895949982e-05	1.5764583480716718e-09	5.4929276950370324e-24	0.0	Stem cells
6264	0.00023130352542452182	0.008912786976619146	0.0006421918148902293	0.00016488126950918656	0.02960594426487685	1.0139019303892723e-07	0.6832288622167355	0.014408028614218034	0.26259863101760955	0.00020725863855924464	1.0271364770427016e-08	7.689304145597735e-26	0.0	Epidermis
6265	0.002279717532311436	0.002598348888663291	0.004520655050123655	0.0006464376002912144	0.06129571255028698	4.3928972020583277e-07	0.0029193336427321592	0.9256592787580984	7.937994065042986e-05	9.728145001248987e-08	5.994656723114802e-07	4.435110975093355e-20	0.0	Gland cells
6266	0.041698280189541255	0.0015808867857501328	1.0700946790608364e-05	0.0005694608627965031	0.8859925541939837	6.907399579488101e-05	0.06706845107594234	4.099949437214677e-05	0.002871395814239067	2.5430277503649293e-07	9.794233801437634e-05	2.698327731545363e-55	0.0	Stem cells
6267	0.1364203580252125	0.022815317776566393	0.0016280828063295007	0.00035841337051254764	0.016757302999292557	1.500251352882645e-05	0.06568909787433588	0.6689883212554587	0.08651570318544648	0.00075573078530877	5.666844598752623e-05	9.620202228437246e-10	0.0	Gland cells
6268	0.0008396069492500025	0.00018470360998022818	0.10446413416820627	0.024468677061534723	0.047515449075746695	4.1605012335555105e-08	0.0002803225212841776	0.8222164366875253	2.7729008218715146e-05	1.52440237455704e-07	2.7468730040122373e-06	1.6175477625125076e-31	0.0	Gland cells
6269	0.9997384182625708	2.074329813726871e-05	6.2607004408554276e-09	1.6107627114344975e-07	0.00013371190010344066	7.74032942648026e-08	0.00010625913950984632	1.3401622053164405e-07	3.1947005882261546e-07	1.7245966432931273e-10	1.6900067386371904e-07	3.2143827658593274e-50	0.0	Cardiovascular system
6270	0.0005424107424161859	0.0006368418393665727	0.02896429153990182	0.09226358476133781	0.008015572839676617	5.68054222920377e-08	0.002296137053074247	0.7926644952568639	0.005089496518033106	0.03694125350926533	0.032585859134642056	1.2158680053723798e-32	0.0	Gland cells
6271	5.167061615426026e-05	0.007364209329683048	0.10001471437509643	0.148982883540866	0.05975279567429621	1.8440181175892808e-06	0.007942438006450309	0.46338364899294493	0.028783265957737347	5.8571426530297314e-05	0.1836639580621236	1.6064304864555457e-25	0.0	Gland cells
6272	0.001266996506191628	1.1204326058936106e-07	2.1756778702183596e-05	0.1779787817521219	0.7760049969170434	0.037088590537208484	0.007091320319795605	4.84338380244274e-08	0.0005260402366895456	7.968376684691418e-12	2.135646718028645e-05	5.922257345920858e-142	4.443438039324931e-278	Stem cells
6273	5.5429458858332545e-06	9.419810955313718e-08	0.063769489086967	0.07318177215652522	0.3034785526317945	4.501691971012261e-09	0.5064718607186736	0.00018883166681194096	0.052899507875040275	1.9898192294937288e-07	4.145236577052884e-06	1.3227654609716002e-84	0.0	Epidermis
6274	0.5394990028776981	1.0106873106766903e-05	1.1135948384894075e-06	0.00010638914676378374	0.4343264850676736	0.004125753241976684	0.020980927310667783	2.1432289712707526e-05	0.0009280464454428435	2.093922470414565e-14	7.431520984490111e-07	1.167964530227761e-82	0.0	Cardiovascular system
6275	4.370844763311989e-06	3.24704601791172e-06	0.006861276790436629	0.021574298798218816	0.07936558349432798	4.525091803478787e-08	0.13848567996895508	7.371372089899664e-05	0.7536250996498316	1.262718338558564e-07	6.558163797892008e-06	4.612122159426634e-75	0.0	Heme/chitin
6276	0.5458231411516917	7.214472500337764e-06	1.0090912824783451e-05	0.00046400275978857345	0.011690798288090231	0.4411489296123317	0.0008538810195385605	1.625892493390928e-09	2.9227708445964315e-07	1.6265099454410738e-06	2.137031138760225e-08	1.8528810360097614e-73	0.0	Cardiovascular system
6277	0.03487494847358362	0.14824548475214974	0.05991811255056066	0.001561751990762357	0.24946944978123936	1.0900002355562035e-05	0.05880481248805186	0.123019466055339	0.289503919897105	0.028094523911900603	0.006496630096749421	2.0281834807232434e-13	0.0	Heme/chitin
6278	0.20288778073854757	0.0010553929400212853	8.600354238200568e-06	2.7631873908776447e-05	0.7932953383679041	0.0005762098622154333	0.0020711199227222902	4.94381978482822e-06	1.653192487696321e-05	2.0119046131427575e-08	5.64300767344377e-05	1.22273319840372e-58	0.0	Stem cells
6279	0.0008271181754082888	0.005357951152055126	0.009389243099709791	0.0006763691096245847	0.14501051815795346	2.287471668571708e-07	0.15489471373120547	0.004865899675936898	0.5981282425320761	0.08084956823632758	1.4738253575072162e-07	2.9374656543295918e-24	0.0	Heme/chitin
6280	2.5263448969962195e-10	1.3961623053456645e-07	0.004467536891473031	0.00012537760675797644	0.0341960403226636	8.375870165875649e-10	3.899294093499476e-05	0.0008055385924009789	0.9603661823072523	2.1569454117687765e-08	1.6906261101480068e-07	3.451846380294699e-61	0.0	Heme/chitin
6281	6.702911184683643e-09	1.5845774024911688e-06	0.37768731666956745	0.00928453458570047	0.06861523334501385	9.018978403519663e-09	0.0008734230219482927	0.0016967594635759298	0.541804145718106	3.2560795808763106e-05	4.426100987258947e-06	2.1094871876960806e-53	0.0	Heme/chitin
6282	2.4275474743046687e-05	0.00011216030792940773	0.011104390943742097	0.0023488974191729767	0.0672343357160439	2.8734102838476885e-07	0.14310641993956158	0.0012933860447872957	0.7719764528627768	0.0027993841262606263	9.82395377772955e-09	1.3322033613260266e-29	0.0	Heme/chitin
6283	0.15276203055033072	3.0000409002246192e-05	0.002536978574507706	0.0009850672096565229	0.0014523990586954821	0.8308313118475306	0.0016743345336108155	0.004824820061045577	0.004853547569529818	4.738455692551303e-05	2.1256291650838404e-06	7.762555880330133e-67	0.0	Somatic musculature
6284	0.058043321548758235	0.01148544277794493	0.008749443217449226	0.003049533396077818	0.5000370768225584	0.3294181520220621	0.0686331763010259	5.287742670818432e-06	0.019491074688172443	0.001086776426468966	7.150568110818898e-07	4.903988143212454e-43	0.0	Stem cells
6285	0.03327022136229804	0.192741086921506	0.03244390035931078	0.004184950365076066	0.48552321350266975	0.1445516586086325	0.06930274828895555	7.909725401693262e-05	0.03558150124355839	0.002320133116950571	1.4889770252752322e-06	8.950663825998551e-37	0.0	Stem cells
6286	0.16699418128856086	0.12180002278168747	0.0030172022427087694	0.0005019631832700274	0.24354865990848157	0.3385996696568769	0.03913455871245845	0.03933826330004138	0.0448133940281335	0.001239657725589493	0.001012427172191696	1.3801142922383189e-21	0.0	Somatic musculature
6287	0.40822223696779625	0.03595068793496842	0.021023753499849883	0.0001065147430674013	0.041611187038717405	0.479778798404724	0.0026640536364988593	0.00955729522097215	0.0010842560931233732	7.638173440627443e-07	4.5264293811505945e-07	2.3497738135237623e-32	0.0	Somatic musculature
6288	0.0005551962231139235	1.1379437165186072e-08	5.332606541133102e-07	3.2403767460082235e-07	5.686568898535646e-05	0.9993794216312601	4.4571263626815225e-06	2.6145694637677693e-08	3.1553693487407283e-06	9.133289702489007e-09	4.178995183551517e-12	2.870049156484656e-89	0.0	Somatic musculature
6289	3.015352721669149e-10	1.4104589440299194e-13	4.840009725134288e-09	4.222228422099353e-09	4.8471469350569776e-08	0.999999941475185	4.044286998095338e-10	1.9456823329809852e-14	2.8495397864369406e-10	2.81178879370513e-15	2.606746879513522e-14	2.6198697988531152e-107	0.0	Somatic musculature
6290	1.9365231019319e-07	3.883424925561181e-14	2.8588371371335528e-11	4.940155128710167e-13	1.4266554323021995e-08	0.9999997920265699	2.7258691055414185e-12	3.0542229204273572e-12	1.9663177445906597e-11	3.006827885971196e-17	1.080042798444948e-15	3.96560194204422e-103	0.0	Somatic musculature
6291	2.465250758503288e-05	4.069828315079375e-10	1.1272055189228276e-09	2.1653764691568712e-11	1.3744630419118932e-06	0.9999739344572223	1.3358084251286948e-08	2.275974410547714e-09	2.137846062670716e-08	2.553322776220207e-13	3.53399649187118e-12	1.6297277544546612e-65	0.0	Somatic musculature
6292	0.016193298417809365	5.846169342953392e-06	0.01235883843815931	0.00016290369976902042	0.06606889327943404	0.8435817236890572	0.012978678553398647	0.04864194553055779	7.869766355862725e-06	7.444755746038134e-10	1.7116402267558463e-09	1.4274211931530485e-68	0.0	Somatic musculature
6293	1.2419864946138678e-08	1.0914029000014864e-15	1.0344978537500754e-10	6.005456222641678e-12	2.787122271027544e-10	0.999999987179013	1.1925799378843527e-12	1.6904949854730624e-12	1.0035197276544544e-11	1.878094830341768e-15	3.3319739407443597e-14	4.272290859991502e-116	0.0	Somatic musculature
6294	0.0006857116851553408	3.4308048399248565e-11	1.6836901934189635e-09	2.4256104093127953e-11	3.1388657540758064e-07	0.9993139612849272	3.93385500960447e-09	1.5317178175089656e-09	5.935147418661509e-09	1.4236493171862168e-13	2.2498275517386944e-13	5.078066239284121e-83	0.0	Somatic musculature
6295	0.013648909122847335	2.5745274015144404e-07	9.070739423870624e-07	2.3133923748601918e-08	0.00011402077205937282	0.9862222322215052	1.5797886720939549e-06	5.386478193875351e-06	6.681186296574205e-06	1.3251633485060494e-09	1.4446559341274525e-09	6.377869528145274e-53	0.0	Somatic musculature
6296	5.376624723945625e-05	2.3456777406979893e-14	2.0366834594598887e-11	8.932983635254626e-14	4.786711173306719e-09	0.9999462289218825	2.196250062501965e-11	1.7130479432326988e-12	1.1716740414792834e-14	1.061671487718214e-19	2.2762142762703963e-19	3.5032106016782436e-108	0.0	Somatic musculature
6297	0.0008299661560695486	0.00012444195909191966	0.0811280209895706	0.10847253113400666	0.7623387501228112	3.1121546626829984e-05	0.044784700277395124	0.0015014510741681714	0.0007789221040071789	9.368132752397022e-06	7.26503500152003e-07	8.713416874412041e-48	0.0	Stem cells
6298	1.1038028692780399e-06	2.1990834964257806e-10	5.257115994588101e-09	1.3139190091901408e-10	7.032363681045849e-06	0.9999915688859057	6.1167255997208916e-09	2.8040673915656634e-09	2.804170192578583e-07	2.512716614529536e-13	1.0640319754644876e-12	1.0003846447411971e-82	0.0	Somatic musculature
6299	0.000836515703710055	1.4836778493711845e-06	0.0016277439503555229	0.004102334766481898	0.10162821837576466	0.7637584172627521	0.01157366304170039	0.11645533999730602	1.627834001416572e-05	5.5773667536833234e-11	4.8282921843274585e-09	1.7399054175318484e-78	0.0	Somatic musculature
6300	5.878002810601679e-08	1.7091425145792195e-08	0.023879416288476413	0.0003539281317645445	0.014073854526337125	6.237924997931315e-09	0.9176736613568343	0.0011176508999243434	0.04290136507339713	1.387136557921579e-10	4.147517425891592e-08	3.6664754461506555e-75	0.0	Epidermis
