label_id	Cardiovascular system	Midgut	Motile cilia	Central nervous system	Stem cells	Somatic musculature	Developing neurons	Epidermis	Gland cells	Heme/chitin	Anterior nervous system	Glia	Macrophage	Enteric nervous system	Adult eye	zero	autofluorescence	most probable cluster
505	7.491705052146136e-15	1.354061832787852e-15	0.9999514533774172	1.4928224079832157e-06	3.174333602249944e-09	7.730212836127192e-21	4.7048447263890096e-05	2.1949409424662406e-10	6.968598089164407e-13	9.931885608117696e-10	9.137823271111056e-13	2.72758284978668e-13	1.0994392488616197e-13	9.638926427806498e-10	1.0018279299239074e-19	1.6116388392615353e-29	0.0	Motile cilia
510	1.5359880101326264e-16	5.6591879525703085e-18	0.9999019573806024	1.2976511374804134e-05	7.376349878341512e-11	2.3931367658498386e-21	8.506565194926163e-05	3.990824056550505e-14	2.438049587204693e-11	1.531495137436846e-10	6.780906300717021e-13	3.6673918255510496e-16	3.428516908832315e-15	2.0405809381515423e-10	6.3151943960265986e-18	2.7333747860848317e-24	0.0	Motile cilia
537	7.788965393780784e-14	1.4487781525202731e-15	0.9334991135739148	2.4927933762805146e-06	0.0002518279746364384	1.7925247137139246e-18	0.003559024382484574	0.0002782864130649305	1.2525862243931843e-08	0.06240924227726353	1.3697772840522812e-17	5.829892964410943e-15	1.0048583508848784e-12	5.830722540005183e-11	1.0961303498434154e-19	8.874004284220785e-32	0.0	Motile cilia
636	3.049710933120575e-14	9.317309624021766e-14	0.0560685809671628	0.9029185671769735	3.460465407642441e-09	1.9448335277971332e-19	0.041012522286255404	4.2443794231639e-10	4.863442667120219e-10	2.8970076510064727e-08	3.0242845148205487e-09	6.741758737828162e-16	7.441110204739525e-15	2.932038678533258e-07	2.3036092419640763e-21	3.9203996075612834e-33	0.0	Central nervous system
637	4.673279107725393e-13	1.9409382406677515e-11	0.005607200552802953	0.9129984200737565	6.561292642511107e-07	2.988839824851127e-19	0.0813872006693664	5.4057399541014696e-09	1.5631957917139875e-09	5.839870079585914e-06	6.07656412677112e-07	1.0751336711716911e-16	1.0293227250022505e-14	6.805949477161703e-08	2.558760222739341e-20	2.1652349072487145e-28	0.0	Central nervous system
641	4.145944162103836e-18	4.610170563341376e-18	1.7609414617097817e-05	0.9022448173836104	7.950856810392587e-12	9.749369579903962e-23	0.097737573171774	3.622083294459937e-13	9.988296710936009e-13	7.76691136869315e-12	8.477708469554877e-12	2.358769798794264e-19	7.110933573397634e-20	4.442044084441736e-12	4.4967832577685514e-23	2.8463086512701997e-37	0.0	Central nervous system
642	1.8686891847125136e-15	1.821116832398984e-15	3.707944306137878e-05	0.9349863548822053	2.807867594645387e-10	9.563038706101875e-21	0.06497654886655034	2.027939056376705e-11	1.780821088394901e-10	7.206771105785805e-10	1.5594090934721235e-08	6.197400822762444e-17	6.007830896024249e-17	1.4263273622917141e-11	5.107231783780093e-21	7.401014461442711e-32	0.0	Central nervous system
645	1.5313704065161932e-15	5.006408049974814e-15	0.9989187048662529	6.889144658497533e-05	2.402419911885857e-10	2.8789545328209514e-20	0.0010121832801229201	1.1012235757991852e-12	2.104259235027749e-12	1.115326299229219e-10	2.7511687345130613e-12	6.37112203132873e-18	7.778073167285131e-16	2.2004930054463516e-07	2.8885031944640983e-21	1.100097591087549e-32	0.0	Motile cilia
649	9.070391734264323e-19	4.295632133654307e-23	0.9569115475693898	0.00010621250877740441	2.3564566465036766e-13	2.0523124907884567e-24	0.04298223981108823	1.5837256395456372e-15	6.193163951565739e-15	9.113276543712282e-14	3.0806219069060693e-12	6.0875033495936316e-21	7.932681838854884e-22	1.0732949174388768e-10	2.0480001286386116e-23	6.549051834050602e-43	0.0	Motile cilia
653	8.141764825571957e-17	8.871790419301434e-18	0.9999971378791433	6.273836620113232e-08	1.9886777505471682e-08	8.971029035388622e-23	2.5952639104600555e-06	1.7722358442790413e-07	3.964980019026489e-15	7.007325682601442e-09	1.1256094804221928e-16	1.5091513865404379e-18	4.384315349586084e-17	8.881711092056607e-13	7.111424201398996e-23	2.673442080056272e-44	0.0	Motile cilia
656	1.7644844952779204e-15	3.349629706795925e-16	0.9999379102910224	8.180344542052011e-07	4.390770215662731e-07	2.475754427812704e-20	5.964343439370447e-05	6.038437349679682e-07	8.397645555235623e-12	5.852571389888145e-07	1.2102631717358656e-15	7.960155360005392e-17	6.752791486923186e-14	5.376545950781029e-11	6.238731766001482e-19	6.783248484404438e-39	0.0	Motile cilia
674	3.4590702913185386e-12	3.623149722033534e-15	0.6402983767794933	6.44316692003067e-06	8.848459323399509e-05	2.659200221097094e-17	0.10336156598602067	6.614097269983114e-06	6.4873076831858955e-06	0.2562320280020576	1.475274040562049e-14	3.888599116781724e-16	3.040406169319457e-12	6.080291435569269e-11	5.39992989891203e-17	8.557302155809879e-32	0.0	Motile cilia
675	2.5116709095530556e-20	1.3413152835519223e-22	0.989978623410649	0.0003444949030193208	8.071157608155328e-09	6.03761174135323e-25	0.009676869145167502	1.580874240389197e-15	1.3177820098173224e-13	4.467468838717547e-09	7.250303357651497e-19	2.0337606748726403e-20	2.533950782696799e-20	2.4042564668483036e-12	1.8538366428118172e-22	8.928462749074728e-44	0.0	Motile cilia
678	2.637478364593949e-22	5.728632480604363e-23	0.9998928690634707	9.607123380027944e-07	6.940979564820189e-13	4.5275450106765565e-27	0.00010617013274824365	8.930679573773426e-17	1.0734025021808115e-15	1.203082781017478e-13	1.415937139909248e-17	2.5494925613093844e-20	1.5924184898566432e-21	9.062737601635949e-11	5.983370115489437e-24	9.858573776508398e-42	0.0	Motile cilia
680	1.3681376443539382e-22	7.448917711143414e-22	0.9972952086948367	8.043506260153222e-05	1.7248872917619035e-14	7.344895071854037e-27	0.002624354587784389	4.604781817263864e-19	1.0769681483965544e-16	1.2641574778784311e-14	4.836251174703457e-16	2.6206556202071956e-22	1.1347689406183167e-24	1.654746776085796e-09	3.604034823463719e-25	4.946568735843074e-45	0.0	Motile cilia
693	9.098610625732903e-17	2.8253350549449054e-16	1.0164607395333248e-05	0.9966499176162021	5.186276300176263e-12	2.2395894221182222e-22	0.003339751141667229	3.6639041458311384e-14	3.246628504958272e-13	1.9795236671603163e-12	6.244989940659787e-09	2.1083464508078241e-19	5.3543990942692873e-20	1.6038221789192927e-07	2.900117351925647e-20	2.9938366124388864e-34	0.0	Central nervous system
716	2.963244785716084e-17	1.0511001162454477e-17	0.999906205022156	2.0489896850604405e-05	4.628163981378933e-10	2.1276918837036845e-23	7.330366131512626e-05	1.4892360180558827e-14	4.1338146105813576e-11	5.086953722718917e-10	3.325312431393062e-14	1.5670419497244898e-13	1.5632660859200656e-16	4.0662332193162027e-10	2.418941036627605e-19	6.882273835070804e-28	0.0	Motile cilia
734	1.4064486468712758e-20	6.777620688718932e-22	0.9998967086116848	1.2208134535763953e-06	5.728885073196563e-13	9.383306195427864e-26	0.0001020702755494167	2.76708520557235e-15	3.2127698497078686e-15	4.3698891050906903e-13	6.062813989510689e-15	6.855995791997539e-19	2.9250947383311536e-19	2.98290316951123e-10	6.91868622358247e-22	6.0590911528298815e-40	0.0	Motile cilia
771	2.6694338158753987e-14	7.707353396426937e-17	0.2573501099240493	0.0017971196366907936	6.529508818659313e-06	5.548501477632804e-18	0.7405814075555098	2.3769427263347536e-08	4.808693038721961e-13	0.00026480844535662555	1.7139243006760896e-12	7.859581942277064e-19	3.7597519968148836e-14	1.15788822663501e-09	9.82698852049316e-20	3.282417905959316e-33	0.0	Developing neurons
774	9.751345285577971e-22	5.612123907854162e-25	0.0018810491896409172	9.317761397603492e-06	1.4652833536442097e-09	7.331391549322941e-25	0.998109626863052	3.889393638428223e-14	1.7354422940207175e-17	4.720437019705408e-09	5.593774235164055e-17	3.0270309275741684e-24	2.315710721924055e-22	1.5006983876834767e-13	2.58350509634664e-25	4.573373492461848e-46	0.0	Developing neurons
778	2.291881818623871e-20	1.000869640007773e-23	0.9601526594062582	0.00013718544585202631	8.637280396810448e-09	2.2825295049408513e-23	0.03971012467027119	1.2385806642145645e-13	5.743217834498979e-15	2.161810536373681e-08	6.084703614236111e-19	1.1737036384282564e-23	6.4210612007257665e-21	2.221032924082132e-10	5.520178516547561e-22	3.81241822562661e-45	0.0	Motile cilia
