label_id	cell_ids	is_traced	most_probable_assignment	clade10sub3subsub5-9	clade10sub9	clade11sub11subsub0-4	clade11sub11subsub1	clade11sub11subsub2-3	clade11sub13subsub4	clade11sub13subsub5	clade11sub17subsub6	clade11sub18subsub7	clade11sub20subsub0-1-2-4-6	clade11sub20subsub3	clade11sub21	clade11sub23	clade11sub25subsub2	clade11sub25subsub3	clade11sub25subsub7	clade11sub28subsub2	clade11sub34	clade11sub35	clade11sub42	clade11sub6subsub6	clade11sub6subsub7	clade11sub6subsub8	clade11sub6subsub9	clade11sub7subsub1-4	clade11sub7subsub6	clade11sub8subsub0	clade11sub8subsub1-4	clade11sub8subsub8	clade11sub9subsub4
7595	16223	yes	clade11sub11subsub0-4	5.248140589419448e-16	3.0127354711486516e-08	0.8214562217016422	0.1684647353466079	0.0095840192282088	1.6127413369949348e-08	6.054189517002383e-09	1.0639398069299264e-08	4.2264766380130665e-14	0.0003664582350308	9.539610142552813e-05	2.89056433157158e-09	2.315975177226431e-06	3.345846503173129e-08	1.8437358532239728e-12	3.4879590208557216e-12	1.3933720241478318e-07	1.2478346169235906e-07	2.0803937091475275e-08	7.538146449486431e-07	3.0111104051298934e-13	4.2103995386810924e-10	7.50579748670215e-15	9.98976506854812e-15	2.361185872925374e-10	7.982227786422788e-12	1.5525501389180212e-08	2.49195607572915e-05	4.318182857300219e-06	2.3373123338904484e-12
7599	16476	no	clade11sub11subsub0-4	2.7085400680534347e-12	6.3431763329309635e-09	0.5739302723854931	0.259064956620617	0.1665047799376867	6.151766093571974e-07	3.052420816916841e-08	1.2323227133147751e-05	1.926349427884807e-13	4.230310997303853e-07	3.818469465763549e-06	4.2512320518279015e-10	3.533842566376687e-05	1.0638606867145962e-06	3.707192586706352e-11	2.8018699647774224e-09	3.5829848192269132e-09	9.412873558680011e-09	2.6239982395645582e-08	5.944221017184092e-06	2.070082967512164e-10	9.73077152284343e-07	5.347262167367474e-14	1.417141324245403e-11	7.435789712165555e-09	1.2928429987269683e-11	5.800380306219906e-07	0.0004342382183263	1.5088082494284185e-06	5.067583961428556e-10
7601	16790	no	clade11sub11subsub0-4	6.018000581477331e-12	1.7005705102092394e-08	0.57385875903697	0.0360629229229617	0.3837540796843877	2.4279048066082e-07	1.8321199304948967e-08	0.0019778336080013	5.263758317520037e-12	5.0922224669318925e-09	1.6413366216429e-09	1.0834744258213992e-08	0.0026043707385316	0.0013339840046662	2.2962767517294777e-08	5.065907655106021e-13	1.5980175094016646e-09	3.3887975970787545e-08	1.1985198649077294e-08	9.645370473378596e-05	1.4378695483214022e-10	1.5921816730602574e-05	2.12698430342892e-10	4.960573096265852e-08	1.1884457112052136e-09	2.1905696046087533e-11	2.712171553389379e-07	0.0002252775665052	3.0567556931767897e-10	8.771288411680534e-08
7603	16455	no	clade11sub11subsub0-4	6.803632537319324e-07	8.003333242339813e-05	0.4691732037686439	0.0025011120201874	0.0600211388038405	7.234658187274895e-05	0.0018416286810343	0.0889847049284169	2.0602751232619536e-08	1.659173508889032e-07	2.8848645672984305e-06	1.5094767596874546e-05	0.3439728429653327	0.007716252760184	0.0001213049328086	7.595662295363294e-10	1.0396608046306885e-05	9.82226416885238e-05	3.1530026488418936e-06	1.4016510942972725e-06	1.0911045812068522e-06	3.195897037739784e-05	3.7029101566917677e-07	0.0205811916469963	2.5283715263818552e-06	9.213968059098324e-07	3.4796806882275496e-05	0.0012524589952246	5.409395691878525e-09	2.11994647346803e-07
7681	16879	no	clade11sub25subsub2	1.380502709844963e-10	2.495059911216904e-08	0.1426824991692029	0.0075867375463969	0.0090225096460088	4.904417727231248e-06	8.552410437165682e-07	0.0096500724666911	1.1879742881544823e-10	8.343706907527222e-08	1.946128326110071e-06	4.512930037236404e-07	1.3943338243958746e-05	0.8290333595574886	3.182594022816177e-07	2.638067522375838e-13	2.42613603572669e-09	4.6122298556518055e-06	1.979786906500154e-08	7.024118725241284e-05	3.235561175210088e-09	5.423918318367922e-05	1.3870439665681948e-08	4.581010732170631e-06	1.3435990432762345e-08	2.1655464787575543e-09	1.619596632905004e-05	0.0016552778603506	6.518581989475457e-09	3.783585675989969e-07
7682	16871	yes	clade11sub11subsub0-4	5.867772366368506e-13	3.002198210669814e-11	0.6601116759498699	0.1117279151421884	0.2281182009242771	1.651349255876241e-08	5.6569550361953585e-09	1.0328656709469614e-08	1.9273609023140903e-16	4.2805687685590316e-07	1.2495875821720757e-07	1.062704422762494e-08	3.581221771741357e-06	6.204022009037502e-07	1.23031382369851e-12	5.5527000902184607e-14	6.995229280286575e-13	2.782583631593993e-07	3.027809039232005e-06	9.339239071338404e-09	4.160235958327719e-09	1.1878488677121035e-08	8.575200024553169e-13	4.391699290086073e-09	3.6639844857472376e-11	3.971737289021085e-12	1.6408903723187883e-08	3.190788074346961e-05	6.487352338170324e-09	7.583180775935229e-12
7683	16265	no	clade11sub20subsub0-1-2-4-6	4.132131538704675e-16	7.2936225592187165e-09	0.0015064053851802	0.0059834892697922	1.005137471202015e-05	2.763644303985085e-08	2.789933911230556e-11	3.3664605099942306e-11	4.6709564717839273e-17	0.9823614758555148	0.0101349055718208	1.6283160899879354e-10	2.7494048988464117e-06	7.112770664302089e-12	1.3112252969536522e-11	1.2677632215796709e-11	8.444753350342259e-07	9.836075267498034e-09	5.064618739580453e-10	7.634146394237265e-09	1.1499549716041744e-12	3.3942205253778787e-11	7.396773723399418e-15	8.323385857198031e-15	1.308191362423509e-10	2.8281352848582266e-10	1.1680309591748248e-11	2.5588508089469732e-09	6.181124114923297e-09	6.545369967498387e-13
7684	16558	yes	clade11sub11subsub2-3	7.064086097199479e-11	5.792804007592891e-07	0.1204747317919243	0.1214833603769216	0.754998668200838	1.533819793553727e-07	9.466080488661563e-09	0.0001294283831026	1.2457257493066656e-13	7.783924196278912e-06	2.618102109207756e-07	5.32668391176534e-09	0.0027580229554687	5.2902400726918976e-05	2.1776396222941232e-08	1.6847494336417031e-09	3.614651961156711e-10	6.808370531009012e-08	8.007611643789949e-07	8.374089951307783e-07	1.407185523749901e-07	2.275174775447073e-05	4.707221804853786e-09	4.906007551578415e-07	3.093658913608168e-06	9.485709269550456e-10	5.325600460723053e-08	1.376099404521722e-05	4.90045602087088e-07	7.965840575563945e-09
7685	16559	no	clade11sub11subsub0-4	4.453199457808495e-07	0.0001906477553168	0.6128576213126868	0.0134015873584373	0.0970769001562391	6.488497590497692e-05	0.0006023325424082	0.2410380005261174	8.070112694658857e-09	6.471537660810102e-06	6.346717162014951e-06	3.913401654387925e-06	0.0013697094666117	0.0158863412020604	0.000184947208062	1.1081678363062234e-08	1.7379795198232022e-06	0.000575928727942	1.0586023551480212e-05	1.0874620016268202e-05	1.9901677270524995e-06	0.0025109437591054	1.914532841444616e-07	0.004949092691118	2.0774627272301817e-05	2.644042986676072e-07	9.959204722816438e-05	0.0002631874377877	1.6446243739277755e-08	1.3413020551095244e-05
7687	17205	no	clade11sub8subsub8	1.8714918154128888e-18	2.829925903014921e-14	5.229893116633036e-06	0.0003350695987257	4.1096400563532014e-08	1.7405950429003682e-11	1.2320196767273098e-10	1.287975256188842e-13	2.543557769748831e-22	2.975705633857261e-05	5.959252563686717e-08	1.6351553191639695e-14	5.374281544112533e-09	2.3815035131116277e-17	7.487941381586269e-19	2.2132445557829923e-12	6.0041304689450186e-12	1.3017581451927114e-10	5.883140882098762e-12	1.9659380498620922e-14	4.999454859545316e-18	6.284991517612667e-15	2.0308385860837696e-18	1.5486832282035005e-18	5.2889110346771495e-14	3.9729414264773293e-16	2.8000833424760665e-13	8.748705069289699e-07	0.9996289621974992	1.003398088540527e-14
7688	15982	no	clade11sub11subsub1	5.0328634691400894e-14	2.432304817127988e-10	0.0232876891660565	0.9694040538451834	0.0071417923898911	9.481382212494969e-09	2.316384034650845e-12	3.0190801891874734e-08	2.6771570199863176e-15	4.764316751203351e-05	0.0001172845999574	9.95116645471842e-12	4.0386568739383723e-07	1.1057084460426003e-08	1.6572841557945168e-11	4.6199842804853585e-11	5.526108896479307e-10	2.115125668270645e-10	2.3087867033035676e-10	3.4872709714935486e-08	1.356684884357956e-11	1.123572774138457e-09	4.3502773723033855e-14	3.2984947859541733e-13	2.0698533841158135e-10	1.6921443100138156e-13	1.3223183447062366e-08	1.0016990972938189e-06	6.701235799031606e-12	2.3950793051565154e-11
7689	17230	no	clade11sub11subsub0-4	2.5095537396334015e-11	3.955553936981667e-08	0.6838076114868452	0.0298439003087457	0.1531815343587298	4.474452457868679e-05	5.266073354764706e-07	0.0681974900473225	7.117961898850586e-11	2.5231570064599215e-08	3.363302207702289e-07	2.0187470966570387e-07	0.0041535605790179	0.0521056747044091	3.74223464964572e-06	1.3980163113456003e-09	1.8279476330917608e-07	1.1153874877052597e-07	7.103839120942183e-08	7.427857376304682e-05	8.707573728640761e-08	0.0001150121439513	1.0830998440109033e-07	1.141766235317963e-06	4.8534620024331646e-08	2.086761590198213e-08	4.2745378014102135e-06	0.0083687812586564	2.5776261374562333e-08	9.699756036777094e-08
7690	16266	no	clade11sub20subsub3	1.3855373785692918e-13	1.246799614246002e-07	0.0014175430448229	0.0687664501930836	0.0001249400963001	1.0983370895329547e-07	1.3045582685828005e-07	8.241189056618098e-08	1.389213227651486e-14	0.0015117446543248	0.9280660385686362	8.443105135509162e-09	7.123717580384331e-06	9.301431660871262e-13	8.949616910347916e-14	9.186517206355431e-10	8.505624485888431e-10	2.0590567580361526e-09	3.4161755770217346e-08	9.561061024779239e-08	1.443648052218749e-12	1.4719122224343104e-10	2.4996186394681954e-14	3.0589213981062637e-12	2.1193224363081684e-08	9.858564527446748e-11	1.9219746310907924e-08	3.28560871770439e-06	0.0001019993543012	2.9134354645152157e-10
7691	17206	no	clade11sub11subsub1	2.4227537162557884e-15	4.0275024148628993e-10	0.0300179825182117	0.9650474548673544	0.0021355353734951	4.045924078656515e-06	3.0428526879751606e-09	3.3884825619145174e-08	7.159182515984524e-14	3.3755318239221845e-05	1.352858134434929e-05	9.318651730599044e-13	6.269481008958876e-05	3.866258422029169e-09	6.919568853431647e-12	6.592049913870156e-12	5.701375572534987e-12	6.928616499079622e-12	5.038065283703625e-10	9.716541255435647e-09	1.8530962548510248e-13	6.513605061087418e-09	8.194804902119958e-14	1.8515415621994308e-10	1.892854528589782e-08	6.147877263810827e-12	1.6645377234765502e-07	0.0018985652073556	0.0007858098218356	2.982494787027356e-08
7944	17583	no	clade11sub11subsub1	3.3756626184504613e-13	3.3372610790559635e-10	0.1592279587965378	0.8080109900279239	0.0250614642299264	4.35014652858952e-07	9.420113889306537e-08	6.204893139622846e-06	1.6292743121441468e-12	5.288726954342232e-07	2.4847541778229e-06	1.6947246938455224e-11	3.489568042666553e-07	2.511125223687628e-05	7.616429988088682e-10	1.6416591193481817e-10	9.317572940519904e-11	3.788948985955604e-09	4.568456594340054e-09	8.487951301881117e-07	2.074309109198141e-09	1.424258866925496e-06	2.5780853706471934e-11	1.9618950408370048e-11	1.5509403723686742e-08	5.335635032877239e-11	2.905728311308399e-07	0.0076394621041547	5.560947133797344e-07	7.929500818190772e-09
9392	24419	no	clade11sub34	0.0001206355451337	0.000113573402346	0.2300051963451742	0.0030129006048459	0.0311806981345294	0.024813753537259	0.0518969865233137	0.0045875016631967	6.707032616383808e-07	4.159251450919678e-06	0.0001056077155362	0.0050748798236899	4.875981851040915e-06	1.2113703043814344e-06	4.108345434258995e-05	0.0321367564821014	2.408090841709229e-06	0.595340663188181	0.0018512425636036	0.0005672387720629	0.0010289830270736	0.0016630316527762	2.9767006759102828e-05	0.0010230913161964	8.618464154308328e-05	0.0028043921444775	0.0120819562023905	2.0069239160939195e-05	4.308143001727543e-07	2.447793016934509e-06
9408	24263	no	clade11sub13subsub4	1.814543513270104e-06	8.005883260808222e-06	0.0354486225629599	0.0683276144167248	0.0131481643268826	0.5630474132560962	3.40385702670037e-05	0.0416293857195601	8.175616999833296e-08	2.4356638387510083e-05	0.0016684857407363	0.0001513888439896	3.6816964335193874e-06	1.6339444180764184e-08	7.03034007694479e-08	0.0004611452531716	4.250231387935993e-06	0.0001052398222195	1.869104428989117e-07	0.1902646110665098	1.4238885451599858e-06	0.0003102278473814	7.933698448326459e-07	2.923546142723684e-06	5.4115050753132606e-05	9.532857949987865e-05	1.6078728853722626e-06	6.752757231675828e-05	0.0848034723973554	8.37868519359888e-06
9479	24908	no	clade11sub34	2.2234592531450367e-10	4.479064356780276e-07	0.1793483671845003	0.004458399937773	0.0002440864514411	1.4001021640654031e-05	1.1849806195939338e-06	3.7395165025281895e-05	5.722657415722738e-09	0.0029495594638968	0.0534523673963116	0.0119955579513803	2.713988759118083e-07	1.9676782957177116e-08	8.248393783110245e-08	3.756915201957474e-07	3.153751531453979e-08	0.6888598857091184	0.0107133885092304	0.0045080786497645	8.59222787689811e-08	0.040298098545865	1.5915118529960308e-06	1.569112618942182e-07	4.335759142052123e-07	0.0010940479346218	0.0008229328598624	1.1055863187631348e-05	5.285412213233125e-08	0.0001184654119006
9480	24909	no	clade11sub6subsub6	0.0100048975224409	0.0001230640798372	1.399196711395813e-05	1.0773092580512423e-08	4.067125102449032e-05	0.0003544209132634	7.182578694689827e-05	1.0258760273831969e-07	2.251537829693742e-09	1.7585444004445733e-08	1.6477497252882557e-06	0.0001094671166345	8.934505716388787e-09	5.356044715046963e-09	5.031472865794315e-06	0.004338400526214	3.146872773527545e-11	2.454854072119159e-05	0.0002886140173275	1.2588924920535223e-06	0.9832283138872704	0.0005692971727046	0.0001308014259872	2.292961399865012e-05	1.5130385354338158e-05	0.0002952083011212	1.5150543790638524e-06	6.425446241652689e-07	1.2715273631982155e-10	7.796490099667158e-08
9481	24910	no	clade11sub6subsub7	1.380180908189269e-06	4.8647802297655405e-06	0.0006281766090111	4.392555534770538e-07	0.0002358264971686	0.0001006076541952	2.414291409189219e-05	0.0033611845854549	1.6991024916045116e-10	4.236201401039534e-09	6.309916857941133e-07	5.1106187479536265e-05	1.5300609223638776e-06	0.000110421456768	2.287888893368759e-06	1.713738649817572e-06	1.6948345127403985e-11	5.89293069624933e-06	9.541444247254322e-05	2.4749439732091827e-05	0.0019820446854515	0.9891890033912464	0.0002501521053345	4.0797493893078956e-07	1.356807503844854e-05	0.0006827051733694	0.0001943817561631	1.0450206810729197e-05	4.142589396149782e-09	0.0020812441956128
9483	24570	no	clade11sub6subsub9	0.0002248280891312	2.789539407157969e-05	0.0005208429828794	6.980948276123829e-07	0.0003549849720831	0.0004770231056245	0.0032120326676718	4.218972606217274e-07	1.0201198053448068e-07	1.5493716793029083e-08	7.961760042670456e-10	2.728009690935903e-05	1.0848617425534783e-06	7.733494056097876e-09	3.2736801897462176e-05	3.5418694737520715e-08	1.3402447251221142e-09	0.0001391313513744	0.0061154240224712	2.3632465643463242e-07	0.0395103808657791	6.537190110647544e-05	0.0382755384058116	0.8542665179676601	7.91856567661111e-06	0.0548474203255296	0.0013173177661497	8.324422730461062e-06	2.4359434473222468e-11	1.0345573331775857e-06
9498	24754	no	clade11sub13subsub4	3.2224866593548706e-05	0.0004185947514133	0.0001384450331455	0.0093294845731993	8.661353822986632e-05	0.9531462357808088	1.6558549831245874e-07	1.0358370335343783e-07	5.733480689109212e-07	0.0043806958008305	0.0294990966352543	7.894396057313242e-06	1.4823201817193816e-05	1.0692446011550156e-11	6.39202014225621e-07	7.295760056454517e-05	1.6053724521992057e-05	0.0001857010339643	1.0167110362422749e-06	0.0009479041026228	3.665170029550679e-05	1.4160500126950152e-05	8.784193621752139e-08	1.404811441399559e-06	4.345627481235341e-05	9.627716986223571e-05	5.281240174339121e-05	6.7699815060837e-05	0.000425459768779	6.520704680915829e-07
9519	24742	no	clade11sub8subsub8	8.607604967632161e-11	1.070696193617826e-08	0.0001050075575803	0.0015366191087854	4.506086841182386e-05	7.113811297952485e-05	1.2102365246080168e-08	8.860508239514573e-06	8.513779333808786e-11	1.357878450989972e-06	3.732789191130593e-07	1.1382281726843172e-08	7.367885599016322e-06	2.6031868143856903e-10	6.192083302462396e-10	5.554814399398123e-07	1.8248914964456978e-07	8.186014969285655e-07	1.5523099617183067e-08	4.738900109931078e-05	1.2786961676772244e-08	0.0002585688724457	3.936010933486645e-09	2.6584187608199445e-12	6.896284206644194e-08	7.248394785476322e-07	1.5559339385732988e-07	0.0008972336835357	0.9963532911455628	1.9502511827969554e-05
9526	24921	no	clade11sub6subsub7	8.370547052744227e-08	1.4123100582533956e-08	0.0002260722827088	8.277415971796275e-06	0.0032636712145553	3.139924708904809e-06	7.429055103788044e-06	0.1212017634499538	5.514881111113247e-10	4.355867895748945e-10	5.970577140711179e-09	7.283639567095205e-07	1.8878705176513863e-08	3.1940342031467005e-06	1.8870320320597728e-09	6.470253778382376e-09	2.9879225360925206e-11	2.652080687270785e-07	7.816677947488388e-06	2.0950106935061418e-07	0.0003590806555619	0.8615456504830397	7.038104186126068e-06	4.920413604253269e-09	1.684799712096026e-07	8.8333829857197e-06	1.3085672991895462e-05	1.020211935149081e-06	5.9278503041767176e-08	0.0132904991385483
9549	24284	no	clade11sub7subsub6	8.727262428392395e-06	0.0931104507203882	0.0005029975490279	2.724492335416016e-05	0.000403848296407	0.0194744506513067	1.5851867672407113e-05	1.9270197891484726e-06	0.0230508762711661	0.0003423032236107	3.607991322115574e-07	0.0003784488393361	0.0001260104084362	8.485029384577319e-09	0.3427161778828968	0.0065893268150193	8.936306761365774e-07	0.0001776494592193	0.0104651431021064	1.7482152449090244e-05	0.0017431620010483	1.262711089644728e-07	4.201780157876198e-05	0.0003444365345224	0.0956753906597313	0.3823734511473345	0.0007942387598984	4.323394912578358e-05	7.25859548692574e-13	1.973378138001956e-09
9550	24776	no	clade11sub8subsub0	1.562890591933846e-07	4.5766007674143895e-05	0.111737458649217	0.0034070899206075	0.011930011286868	0.0464972163244609	0.1015736391810449	0.0058951522877624	1.1887771243558809e-06	4.992223078266629e-06	1.2032999806996284e-07	1.2515814376118924e-05	0.0001291440569992	0.0002103763830938	0.0019810210921954	2.510970788604378e-07	6.156331146166971e-05	0.001450054941631	0.0054245718818182	1.1482091712697256e-05	6.485958435533041e-05	0.0002371109045243	0.0016468321561437	0.2527501727027271	0.0056084229308145	0.0906364513129908	0.3537563296964479	0.002660437486262	1.4688675190020366e-08	3.5830730849458e-06
9644	24753	no	clade10sub3subsub5-9	0.7288123588878989	0.0002284405211545	0.0033362729831934	0.0002106695033433	0.0174125662299955	0.0020414798797799	0.0002265985670449	1.75250382440974e-06	0.0008207206772642	1.0909966249977285e-07	2.582153607158567e-09	0.0189467786654802	0.0126790026602101	5.095632796485255e-12	0.0004484085840745	4.961653098415101e-05	0.0003653681920645	0.0081653881373562	0.001139229965365	0.0084010580789079	2.5671201517996265e-05	1.1892450895513693e-05	0.0001884252734913	0.1738924192298634	2.916848543445172e-06	0.0030976178472254	0.0002604537489796	2.261963190406733e-05	1.2530210088919426e-08	1.6026657073339708e-06
9692	25271	no	clade11sub6subsub6	1.0977672680475152e-05	1.18478868486197e-06	0.0004961196639852	5.853789561666614e-07	0.0020890706870613	0.0001283977791543	0.1027619454175735	3.160914111365395e-05	6.765875030491562e-09	2.546854512800397e-09	6.517037767943732e-10	7.988774945756218e-07	1.2942366565712587e-09	3.422256406977422e-09	1.0600806320188582e-08	1.6501328366848205e-08	7.414142394638272e-12	9.913682014568616e-08	0.0006892203274092	1.3009974636228866e-07	0.8914478892003318	3.571558748798476e-06	0.0019029605622084	0.0003200126789499	2.0140607310160178e-07	7.504987902407196e-05	8.293647438639102e-07	2.0308576763466185e-07	1.019173811088463e-12	1.7204403727810306e-08
11462	8008	no	clade11sub8subsub1-4	4.450258125759367e-12	5.3012345652469975e-08	0.0030089541904818	0.001600160202131	0.0002392564388439	9.577014980189486e-05	3.7194934091473096e-10	5.22548802333513e-08	1.5256863619170142e-10	1.6012054067016412e-08	6.74843506486734e-11	7.475860178264036e-09	0.0004038560772599	9.307183332015083e-09	4.484258016525681e-07	7.369543798354473e-05	3.224994211256552e-07	7.536714911688416e-09	1.0581539548218501e-07	2.165231545992377e-06	3.4864818632424534e-08	4.1775416983274685e-08	4.3828569105303584e-09	3.4749522832321007e-10	4.0568430663351597e-07	6.7466700844980065e-09	2.864512235964248e-06	0.9944720886175428	4.643472923096284e-05	2.8720529295078955e-10
11464	8196	no	clade11sub8subsub1-4	9.015968228770486e-16	1.3200598232624914e-10	0.0002935025924933	2.7278244505764584e-06	1.8548734138423472e-08	3.941628406121988e-06	2.0933632707659765e-14	9.11447422420374e-16	9.058470617544577e-13	3.55168730477388e-07	3.118289010623392e-08	5.2128925914635126e-08	9.082551923143788e-06	1.0416724450570931e-14	2.383434559807365e-12	2.8899246853364785e-14	6.909117433194978e-13	9.00150798287236e-09	8.892343886304975e-06	1.310707725510067e-06	7.465226863141446e-10	1.506991666515981e-10	7.35451626660619e-11	7.673847066591651e-15	2.752847517640765e-12	8.336257868248899e-10	1.0976896046839304e-08	0.9996796424655064	2.0972639704081586e-12	2.3927331476892407e-10
