label_id	clusters	morphologyColourScheme
9472	10	255-114-16-255
9112	5	255-181-131-84
9273	2	255-7-197-226
9113	2	255-7-197-226
8914	5	255-181-131-84
9473	5	255-181-131-84
8915	5	255-181-131-84
9098	5	255-181-131-84
9458	10	255-114-16-255
9459	5	255-181-131-84
9099	5	255-181-131-84
9114	5	255-181-131-84
9274	5	255-181-131-84
9115	5	255-181-131-84
9269	5	255-181-131-84
9117	5	255-181-131-84
9461	7	255-98-132-2
9277	5	255-181-131-84
8907	5	255-181-131-84
9276	5	255-181-131-84
9118	10	255-114-16-255
9119	5	255-181-131-84
9270	5	255-181-131-84
9463	2	255-7-197-226
9100	5	255-181-131-84
8917	2	255-7-197-226
9103	7	255-98-132-2
8179	9	255-0-76-255
9281	9	255-0-76-255
9110	7	255-98-132-2
9109	8	255-222-69-200
9283	8	255-222-69-200
9272	5	255-181-131-84
8943	5	255-181-131-84
9493	7	255-98-132-2
9300	5	255-181-131-84
9494	5	255-181-131-84
8944	5	255-181-131-84
9483	2	255-7-197-226
8926	7	255-98-132-2
9126	8	255-222-69-200
9497	2	255-7-197-226
9128	5	255-181-131-84
9111	7	255-98-132-2
9498	5	255-181-131-84
9485	5	255-181-131-84
9500	2	255-7-197-226
9143	2	255-7-197-226
9284	5	255-181-131-84
9487	2	255-7-197-226
9488	5	255-181-131-84
9501	2	255-7-197-226
9130	10	255-114-16-255
9131	4	255-254-141-100
9490	5	255-181-131-84
9145	6	255-209-164-255
8379	6	255-209-164-255
8561	6	255-209-164-255
9287	5	255-181-131-84
6198	3	255-98-0-122
6962	9	255-0-76-255
8017	9	255-0-76-255
8751	9	255-0-76-255
7620	9	255-0-76-255
8960	2	255-7-197-226
9148	9	255-0-76-255
9149	2	255-7-197-226
9309	1	255-147-172-58
9310	2	255-7-197-226
8764	9	255-0-76-255
7191	9	255-0-76-255
9505	2	255-7-197-226
8961	6	255-209-164-255
8935	9	255-0-76-255
9324	10	255-114-16-255
9138	8	255-222-69-200
7207	9	255-0-76-255
9509	10	255-114-16-255
9153	8	255-222-69-200
9176	8	255-222-69-200
9299	8	255-222-69-200
9512	5	255-181-131-84
9155	5	255-181-131-84
8192	8	255-222-69-200
9156	5	255-181-131-84
9711	2	255-7-197-226
9157	5	255-181-131-84
8970	10	255-114-16-255
9314	1	255-147-172-58
9332	2	255-7-197-226
9158	2	255-7-197-226
9333	2	255-7-197-226
8954	9	255-0-76-255
8999	6	255-209-164-255
8044	9	255-0-76-255
9334	9	255-0-76-255
9185	1	255-147-172-58
9315	10	255-114-16-255
9202	2	255-7-197-226
9186	2	255-7-197-226
9187	6	255-209-164-255
8777	6	255-209-164-255
9168	10	255-114-16-255
9189	6	255-209-164-255
9321	1	255-147-172-58
9192	3	255-98-0-122
9322	10	255-114-16-255
9344	1	255-147-172-58
9323	1	255-147-172-58
9169	1	255-147-172-58
8979	9	255-0-76-255
9006	9	255-0-76-255
8988	9	255-0-76-255
9325	9	255-0-76-255
9345	9	255-0-76-255
8989	3	255-98-0-122
9348	1	255-147-172-58
9193	3	255-98-0-122
9349	3	255-98-0-122
8990	1	255-147-172-58
9174	3	255-98-0-122
9311	3	255-98-0-122
9328	1	255-147-172-58
9350	2	255-7-197-226
8980	3	255-98-0-122
9523	1	255-147-172-58
9195	1	255-147-172-58
9194	10	255-114-16-255
9370	3	255-98-0-122
9524	5	255-181-131-84
9209	1	255-147-172-58
9175	6	255-209-164-255
8996	8	255-222-69-200
8997	0	255-255-0-73
8981	9	255-0-76-255
7635	9	255-0-76-255
6720	9	255-0-76-255
9201	6	255-209-164-255
8845	9	255-0-76-255
9001	9	255-0-76-255
9359	2	255-7-197-226
9540	1	255-147-172-58
8618	2	255-7-197-226
8647	4	255-254-141-100
9360	1	255-147-172-58
9361	10	255-114-16-255
9377	4	255-254-141-100
8985	3	255-98-0-122
9362	3	255-98-0-122
9363	3	255-98-0-122
9212	9	255-0-76-255
9021	10	255-114-16-255
9205	10	255-114-16-255
9213	9	255-0-76-255
9214	9	255-0-76-255
9380	9	255-0-76-255
9546	6	255-209-164-255
9217	2	255-7-197-226
9219	10	255-114-16-255
9028	2	255-7-197-226
9207	10	255-114-16-255
9029	2	255-7-197-226
9031	10	255-114-16-255
8634	2	255-7-197-226
9369	2	255-7-197-226
8994	3	255-98-0-122
9218	1	255-147-172-58
9552	5	255-181-131-84
9221	5	255-181-131-84
9384	5	255-181-131-84
9032	3	255-98-0-122
9011	10	255-114-16-255
8658	3	255-98-0-122
9222	3	255-98-0-122
8637	1	255-147-172-58
9010	3	255-98-0-122
9208	2	255-7-197-226
9033	1	255-147-172-58
9210	3	255-98-0-122
9371	1	255-147-172-58
9013	2	255-7-197-226
9012	3	255-98-0-122
9390	8	255-222-69-200
9574	7	255-98-132-2
9577	8	255-222-69-200
9581	8	255-222-69-200
8652	9	255-0-76-255
9226	3	255-98-0-122
6834	8	255-222-69-200
9020	9	255-0-76-255
8880	3	255-98-0-122
9423	7	255-98-132-2
9408	9	255-0-76-255
9241	3	255-98-0-122
9424	7	255-98-132-2
9058	3	255-98-0-122
9605	7	255-98-132-2
9061	10	255-114-16-255
9591	1	255-147-172-58
8694	1	255-147-172-58
9425	10	255-114-16-255
9065	1	255-147-172-58
9607	1	255-147-172-58
9426	5	255-181-131-84
9592	5	255-181-131-84
9227	1	255-147-172-58
9046	2	255-7-197-226
9067	1	255-147-172-58
9066	2	255-7-197-226
9072	5	255-181-131-84
9228	2	255-7-197-226
9242	2	255-7-197-226
9068	2	255-7-197-226
9596	2	255-7-197-226
9412	9	255-0-76-255
8111	2	255-7-197-226
9430	5	255-181-131-84
9243	3	255-98-0-122
9611	5	255-181-131-84
9414	5	255-181-131-84
8678	10	255-114-16-255
9383	5	255-181-131-84
9049	5	255-181-131-84
9231	1	255-147-172-58
9431	5	255-181-131-84
8702	7	255-98-132-2
8707	8	255-222-69-200
