label_id	nucleus_id
8533	0
8534	0
8535	4822
8536	0
8537	0
8538	0
8539	0
8540	0
8541	11470
8542	0
8543	0
8544	4832
8545	4837
8546	4841
8547	0
8548	0
8549	0
8550	0
8551	4852
8552	0
8553	0
8554	0
8555	11468
8556	127
8557	4838
8558	0
8559	0
8560	4950
8561	5154
8562	5090
8563	0
8564	4850
8565	0
8566	0
8567	4855
8568	4858
8569	0
8570	0
8571	0
8572	4860
8573	0
8574	4928
8575	0
8576	4875
8577	0
8578	11486
8579	0
8580	0
8581	0
8582	0
8583	0
8584	0
8585	0
8586	0
8587	0
8588	0
8589	0
8590	4908
8591	130
8592	4912
8593	4919
8594	4929
8595	0
8596	4938
8597	4886
8598	0
8599	0
8600	0
8601	4904
8602	0
8603	0
8604	4911
8605	4920
8606	4922
8607	4936
8608	4934
8609	4935
8610	4937
8611	4941
8612	4945
8613	4947
8614	0
8615	0
8616	0
8617	0
8618	5239
8619	4961
8620	4964
8621	0
8622	0
8623	4978
8624	0
8625	0
8626	0
8627	0
8628	0
8629	0
8630	0
8631	0
8632	0
8633	4998
8634	5261
8635	5000
8636	4999
8637	5272
8638	5004
8639	5010
8640	4944
8641	0
8642	0
8643	0
8644	4952
8645	0
8646	0
8647	5240
8648	4965
8649	4967
8650	5022
8651	4981
8652	5284
8653	4867
8654	0
8655	0
8656	4692
8657	4993
8658	5270
8659	4707
8660	5001
8661	5005
8662	0
8663	0
8664	0
8665	0
8666	5025
8667	4979
8668	0
8669	5031
8670	5036
8671	5044
8672	5046
8673	0
8674	5050
8675	0
8676	5057
8677	5055
8678	5318
8679	5058
8680	0
8681	5064
8682	5067
8683	5071
8684	5325
8685	0
8686	0
8687	0
8688	0
8689	0
8690	5021
8691	5023
8692	5024
8693	5032
8694	5297
8695	5037
8696	5039
8697	5038
8698	5043
8699	5048
8700	5053
8701	5059
8702	5323
8703	0
8704	0
8705	0
8706	0
8707	5324
8708	0
8709	0
8710	5069
8711	5017
8712	0
8713	0
8714	5079
8715	0
8716	5080
8717	5082
8718	5335
8719	0
8720	0
8721	0
8722	0
8723	0
8724	4803
8725	4818
8726	0
8727	0
8728	0
8729	0
8730	0
8731	0
8732	0
8733	0
8734	4804
8735	4806
8736	4813
8737	0
8738	4823
8739	0
8740	0
8741	0
8742	4824
8743	4826
8744	0
8745	4834
8746	0
8747	0
8748	4842
8749	4844
8750	0
8751	5159
8752	0
8753	0
8754	0
8755	4831
8756	0
8757	0
8758	0
8759	0
8760	4853
8761	4851
8762	0
8763	4857
8764	5166
8765	0
8766	0
8767	0
8768	0
8769	0
8770	4882
8771	4883
8772	0
8773	0
8774	0
8775	4898
8776	0
8777	5198
8778	0
8779	0
8780	0
8781	0
8782	0
8783	4903
8784	4906
8785	4907
8786	4909
8787	4913
8788	0
8789	0
8790	0
8791	0
8792	0
8793	0
8794	4881
8795	0
8796	0
8797	0
8798	4892
8799	4895
8800	0
8801	129
8802	0
8803	4897
8804	4902
8805	0
8806	0
8807	0
8808	0
8809	0
8810	4914
8811	4916
8812	4921
8813	141
8814	4927
8815	4930
8816	4933
8817	4940
8818	0
8819	4956
8820	4957
8821	4960
8822	4963
8823	0
8824	4968
8825	4970
8826	0
8827	4980
8828	0
8829	4983
8830	0
8831	4917
8832	0
8833	5479
8834	4992
8835	4996
8836	4943
8837	5006
8838	4946
8839	0
8840	0
8841	0
8842	0
8843	0
8844	0
8845	5235
8846	0
8847	0
8848	4962
8849	0
8850	131
8851	0
8852	4972
8853	4973
8854	4976
8855	4984
8856	4987
8857	0
8858	0
8859	0
8860	0
8861	4989
8862	4995
8863	0
8864	5007
8865	5003
8866	5011
8867	0
8868	5033
8869	5045
8870	5047
8871	5326
8872	0
8873	0
8874	0
8875	134
8876	0
8877	0
8878	0
8879	0
8880	5288
8881	5329
8882	132
8883	5054
8884	0
8885	0
8886	0
8887	0
8888	5075
8889	5078
8890	5331
8891	5081
8892	0
8893	0
8894	0
8895	0
8896	5092
8897	5355
8898	5087
8899	0
8900	0
8901	0
8902	0
8903	0
8904	0
8905	0
8906	4809
8907	5115
8908	7246
8909	5621
8910	4821
8911	0
8912	0
8913	4802
8914	5101
8915	5103
8916	4815
8917	5122
8918	0
8919	0
8920	0
8921	0
8922	0
8923	0
8924	4829
8925	0
8926	5136
8927	0
8928	4836
8929	0
8930	4846
8931	5426
8932	0
8933	0
8934	0
8935	5170
8936	0
8937	4874
8938	0
8939	0
8940	0
8941	0
8942	0
8943	5130
8944	5134
8945	4828
8946	4833
8947	4835
8948	4839
8949	4840
8950	0
8951	0
8952	0
8953	5497
8954	5189
8955	0
8956	5903
8957	0
8958	4900
8959	5427
8960	5161
8961	5169
8962	0
8963	0
8964	5443
8965	0
8966	0
8967	4939
8968	0
8969	0
8970	5184
8971	4885
8972	0
8973	0
8974	4896
8975	5465
8976	0
8977	0
8978	0
8979	5207
8980	5221
8981	5231
8982	5463
8983	0
8984	0
8985	5244
8986	0
8987	0
8988	5209
8989	5212
8990	5216
8991	4990
8992	0
8993	0
8994	5263
8995	0
8996	5229
8997	5230
8998	0
8999	5190
9000	0
9001	5236
9002	0
9003	4977
9004	0
9005	0
9006	5208
9007	4986
9008	0
9009	0
9010	5273
9011	5269
9012	5279
9013	5278
9014	0
9015	0
9016	5013
9017	0
9018	0
9019	0
9020	5287
9021	5248
9022	0
9023	4985
9024	5787
9025	0
9026	4988
9027	0
9028	5257
9029	5259
9030	4994
9031	5260
9032	5268
9033	5275
9034	0
9035	0
9036	0
9037	0
9038	0
9039	0
9040	0
9041	0
9042	0
9043	0
9044	5041
9045	5563
9046	5304
9047	5566
9048	0
9049	5320
9050	0
9051	0
9052	0
9053	0
9054	0
9055	5027
9056	5029
9057	5030
9058	5293
9059	0
9060	5330
9061	5295
9062	5034
9063	0
9064	0
9065	5299
9066	5306
9067	5305
9068	5310
9069	0
9070	0
9071	0
9072	5307
9073	0
9074	0
9075	0
9076	0
9077	5089
9078	0
9079	5085
9080	0
9081	5088
9082	5384
9083	5346
9084	0
9085	0
9086	0
9087	0
9088	5091
9089	0
9090	5086
9091	0
9092	0
9093	0
9094	0
9095	0
9096	5093
9097	0
9098	5104
9099	5107
9100	5121
9101	0
9102	0
9103	5123
9104	0
9105	0
9106	0
9107	0
9108	0
9109	5127
9110	5126
9111	5140
9112	5098
9113	5100
9114	5108
9115	5110
9116	0
9117	5112
9118	5117
9119	5118
9120	0
9121	0
9122	0
9123	5390
9124	0
9125	0
9126	5137
9127	0
9128	5139
9129	0
9130	5149
9131	5150
9132	0
9133	0
9134	0
9135	0
9136	0
9137	0
9138	5172
9139	0
9140	0
9141	0
9142	11471
9143	5144
9144	6969
9145	5152
9146	0
9147	0
9148	5162
9149	5163
9150	0
9151	0
9152	0
9153	5175
9154	0
9155	5179
9156	5181
9157	5183
9158	5187
9159	0
9160	0
9161	0
9162	0
9163	0
9164	0
9165	0
9166	0
9167	0
9168	5199
9169	5206
9170	0
9171	0
9172	0
9173	0
9174	5217
9175	5228
9176	5176
9177	0
9178	0
9179	0
9180	0
9181	0
9182	0
9183	0
9184	0
9185	5193
9186	5196
9187	5197
9188	0
9189	5200
9190	0
9191	0
9192	5202
9193	5214
9194	5224
9195	5223
9196	0
9197	5975
9198	0
9199	0
9200	0
9201	5234
9202	5195
9203	0
9204	0
9205	5249
9206	5711
9207	5258
9208	5274
9209	5227
9210	5276
9211	0
9212	5247
9213	5250
9214	5251
9215	0
9216	0
9217	5255
9218	5264
9219	5256
9220	5518
9221	5266
9222	5271
9223	5542
9224	0
9225	0
9226	5285
9227	5303
9228	5308
9229	0
9230	0
9231	5321
9232	5327
9233	0
9234	0
9235	145
9236	5785
9237	0
9238	0
9239	0
9240	5328
9241	5291
9242	5309
9243	5315
9244	5564
9245	0
9246	0
9247	0
9248	0
9249	0
9250	0
9251	0
9252	0
9253	0
9254	5352
9255	0
9256	0
9257	5350
9258	0
9259	0
9260	0
9261	0
9262	0
9263	5342
9264	5877
9265	5876
9266	0
9267	5367
9268	0
9269	5111
9270	5119
9271	0
9272	5129
9273	5099
9274	5109
9275	0
9276	5116
9277	5114
9278	5387
9279	0
9280	0
9281	5125
9282	0
9283	5128
9284	5145
9285	0
9286	5423
9287	5155
9288	0
9289	0
9290	0
9291	0
9292	138
9293	0
9294	5441
9295	0
9296	0
9297	0
9298	0
9299	5177
9300	5132
9301	0
9302	0
9303	0
9304	0
9305	5425
9306	0
9307	0
9308	5429
9309	5164
9310	5165
9311	5218
9312	0
9313	0
9314	5185
9315	5194
9316	0
9317	0
9318	0
9319	0
9320	0
9321	5201
9322	5203
9323	5205
9324	5171
9325	5210
9326	0
9327	0
9328	5219
9329	0
9330	0
9331	5491
9332	5186
9333	5188
9334	5192
9335	0
9336	0
9337	0
9338	0
9339	0
9340	0
9341	0
9342	0
9343	139
9344	5204
9345	5211
9346	5967
9347	0
9348	5213
9349	5215
9350	5220
9351	0
9352	0
9353	0
9354	0
9355	0
9356	5459
9357	0
9358	0
9359	5237
9360	5241
9361	5242
9362	5245
9363	5246
9364	0
9365	0
9366	0
9367	0
9368	0
9369	5262
9370	5225
9371	5277
9372	5498
9373	0
9374	0
9375	0
9376	0
9377	5243
9378	6047
9379	0
9380	5252
9381	0
9382	5516
9383	5319
9384	5267
9385	5008
9386	0
9387	0
9388	0
9389	0
9390	5280
9391	0
9392	0
9393	0
9394	0
9395	0
9396	0
9397	0
9398	5494
9399	0
9400	0
9401	142
9402	0
9403	5555
9404	0
9405	0
9406	0
9407	5791
9408	5290
9409	135
9410	0
9411	0
9412	5312
9413	0
9414	5317
9415	5567
9416	0
9417	0
9418	0
9419	5543
9420	5544
9421	0
9422	5546
9423	5289
9424	5292
9425	5298
9426	5301
9427	0
9428	5558
9429	5574
9430	5314
9431	5322
9432	0
9433	0
9434	5332
9435	5334
9436	0
9437	0
9438	0
9439	0
9440	0
9441	147
9442	0
9443	5354
9444	5344
9445	0
9446	0
9447	5589
9448	0
9449	0
9450	0
9451	5353
9452	5094
9453	5095
9454	5356
9455	5096
9456	0
9457	0
9458	5105
9459	5106
9460	0
9461	5113
9462	0
9463	5120
9464	0
9465	0
9466	0
9467	0
9468	0
9469	0
9470	0
9471	5361
9472	5097
9473	5102
9474	0
9475	5371
9476	0
9477	0
9478	0
9479	0
9480	0
9481	0
9482	0
9483	5135
9484	0
9485	5142
9486	0
9487	5146
9488	5147
9489	0
9490	5151
9491	0
9492	0
9493	5131
9494	5133
9495	5407
9496	0
9497	5138
9498	5141
9499	0
9500	5143
9501	5148
9502	0
9503	5906
9504	0
9505	5168
9506	5436
9507	0
9508	5926
9509	5174
9510	0
9511	0
9512	5178
9513	5455
9514	5456
9515	0
9516	0
9517	0
9518	0
9519	0
9520	0
9521	0
9522	0
9523	5222
9524	5226
9525	0
9526	0
9527	0
9528	0
9529	0
9530	0
9531	0
9532	0
9533	0
9534	0
9535	5528
9536	0
9537	0
9538	0
9539	5462
9540	5238
9541	143
9542	0
9543	0
9544	5757
9545	0
9546	5253
9547	5514
9548	6170
9549	0
9550	5526
9551	0
9552	5265
9553	0
9554	0
9555	0
9556	0
9557	0
9558	5505
9559	0
9560	5753
9561	0
9562	0
9563	0
9564	0
9565	5520
9566	144
9567	5525
9568	5523
9569	0
9570	0
9571	0
9572	0
9573	5486
9574	5281
9575	5535
9576	0
9577	5282
9578	0
9579	0
9580	6033
9581	5283
9582	6498
9583	5537
9584	0
9585	0
9586	5541
9587	0
9588	5545
9589	0
9590	0
9591	5296
9592	5302
9593	0
9594	0
9595	0
9596	5311
9597	0
9598	0
9599	5529
9600	0
9601	0
9602	0
9603	0
9604	5553
9605	5294
9606	5550
9607	5300
9608	0
9609	5556
9610	5561
9611	5316
9612	5562
9613	0
9614	0
9615	5549
9616	5573
9617	5557
9618	0
9619	0
9620	0
9621	0
9622	5585
9623	0
9624	0
9625	0
9626	0
9627	0
9628	5349
9629	0
9630	5351
9631	0
9632	0
9633	0
9634	0
9635	0
9636	5340
9637	5339
9638	0
9639	0
9640	5345
9641	0
9642	0
9643	0
9644	0
9645	0
9646	0
9647	0
9648	5358
9649	5395
9650	5400
9651	0
9652	0
9653	0
9654	0
9655	5372
9656	5375
9657	5378
9658	0
9659	0
9660	0
9661	0
9662	0
9663	0
9664	0
9665	5396
9666	0
9667	0
9668	0
9669	5399
9670	0
9671	5364
9672	0
9673	5382
9674	0
9675	0
9676	5398
9677	0
9678	0
9679	5406
9680	5414
9681	5421
9682	5365
9683	0
9684	5431
9685	0
9686	0
9687	5432
9688	0
9689	5430
9690	0
9691	0
9692	0
9693	0
9694	5403
9695	0
9696	5412
9697	5416
9698	5418
9699	5419
9700	0
9701	5439
9702	0
9703	0
9704	0
9705	0
9706	0
9707	0
9708	0
9709	0
9710	0
9711	5182
9712	5452
9713	0
9714	0
9715	0
9716	0
9717	0
9718	0
9719	0
9720	5470
9721	5472
9722	5475
9723	0
9724	0
9725	0
9726	5481
9727	5482
9728	0
9729	0
9730	0
9731	0
9732	0
9733	0
9734	5453
9735	0
9736	5458
9737	0
9738	0
9739	5466
9740	5467
9741	0
9742	0
9743	5756
9744	0
9745	5474
9746	5478
9747	5477
9748	0
9749	0
9750	5480
9751	5488
9752	5499
9753	0
9754	0
9755	5509
9756	5510
9757	0
9758	0
9759	0
9760	5512
9761	0
9762	0
9763	0
9764	6166
9765	0
9766	5490
9767	0
9768	0
9769	0
9770	5506
9771	5508
9772	0
9773	0
9774	0
9775	5511
9776	0
9777	0
9778	0
9779	5517
9780	0
9781	5522
9782	5527
9783	5768
9784	0
9785	5489
9786	6233
9787	0
9788	0
9789	0
9790	6235
9791	5539
9792	0
9793	0
9794	0
9795	0
9796	5548
9797	5551
9798	5552
9799	0
9800	0
9801	0
9802	0
9803	5565
9804	5569
9805	0
9806	0
9807	0
9808	0
9809	0
9810	0
9811	0
9812	0
9813	0
9814	0
9815	0
9816	0
9817	0
9818	5554
9819	5547
9820	0
9821	0
9822	5559
9823	5560
9824	0
9825	0
9826	0
9827	0
9828	0
9829	0
9830	0
9831	6293
9832	0
9833	0
9834	0
9835	5588
9836	5348
9837	5820
9838	0
9839	0
9840	0
9841	6370
9842	5590
9843	0
9844	0
9845	5341
9846	0
9847	5347
9848	5357
9849	0
9850	5593
9851	5359
9852	0
9853	5363
9854	0
9855	5373
9856	5376
9857	5377
9858	0
9859	0
9860	5388
9861	0
9862	0
9863	0
9864	0
9865	5401
9866	5362
9867	5366
9868	5369
9869	5379
9870	0
9871	0
9872	5383
9873	0
9874	0
9875	0
9876	5393
9877	0
9878	0
9879	0
9880	0
9881	5405
9882	5408
9883	5409
9884	5411
9885	5413
9886	0
9887	0
9888	0
9889	6843
9890	0
9891	0
9892	0
9893	0
9894	0
9895	0
9896	0
9897	5434
9898	0
9899	5435
9900	0
9901	0
9902	0
9903	0
9904	5442
9905	0
9906	5404
9907	0
9908	0
9909	7529
9910	5657
9911	0
9912	137
9913	0
9914	0
9915	0
9916	0
9917	0
9918	0
9919	0
9920	0
9921	5445
9922	0
9923	5448
9924	5451
9925	5450
9926	0
9927	0
9928	5464
9929	0
9930	0
9931	0
9932	0
9933	5468
9934	0
9935	5471
9936	5473
9937	5697
9938	5706
9939	5440
9940	5483
9941	5485
9942	0
9943	0
9944	0
9945	5683
9946	0
9947	5460
9948	0
9949	0
9950	0
9951	5503
9952	5469
9953	0
9954	0
9955	0
9956	0
9957	0
9958	5484
9959	0
9960	0
9961	0
9962	0
9963	154
9964	0
9965	0
9966	0
9967	5758
9968	0
9969	5920
9970	5709
9971	0
9972	0
9973	5712
9974	0
9975	0
9976	0
9977	5524
9978	5720
9979	0
9980	5492
9981	0
9982	0
9983	0
9984	0
9985	5502
9986	0
9987	0
9988	0
9989	0
9990	5987
9991	0
9992	5513
9993	0
9994	5515
9995	0
9996	0
9997	0
9998	0
9999	6272
10000	5519
10001	5974
10002	5716
10003	0
10004	0
10005	0
10006	5496
10007	0
10008	0
10009	0
10010	0
10011	0
10012	146
10013	0
10014	6248
10015	5797
10016	0
10017	5801
10018	5760
10019	0
10020	5568
10021	0
10022	0
10023	5530
10024	5531
10025	0
10026	6034
10027	0
10028	5772
10029	5534
10030	5536
10031	0
10032	0
10033	0
10034	0
10035	0
10036	0
10037	0
10038	0
10039	5790
10040	0
10041	0
10042	0
10043	0
10044	0
10045	0
10046	5572
10047	0
10048	0
10049	5826
10050	5343
10051	0
10052	0
10053	0
10054	0
10055	5370
10056	5336
10057	5337
10058	0
10059	0
10060	5338
10061	5583
10062	0
10063	0
10064	0
10065	0
10066	0
10067	5879
10068	5830
10069	5360
10070	0
10071	0
10072	5606
10073	5597
10074	5368
10075	5380
10076	0
10077	0
10078	5385
10079	0
10080	5386
10081	5389
10082	5391
10083	0
10084	0
10085	0
10086	5397
10087	5637
10088	5884
10089	136
10090	0
10091	0
10092	5620
10093	0
10094	0
10095	5866
10096	0
10097	0
10098	5392
10099	0
10100	0
10101	5394
10102	0
10103	5629
10104	5631
10105	6165
10106	0
10107	5641
10108	5417
10109	0
10110	5420
10111	5422
10112	0
10113	0
10114	0
10115	0
10116	0
10117	5428
10118	0
10119	5433
10120	0
10121	0
10122	5437
10123	5666
10124	5667
10125	5923
10126	5438
10127	0
10128	6164
10129	0
10130	5924
10131	0
10132	5402
10133	5410
10134	5415
10135	0
10136	5655
10137	0
10138	0
10139	0
10140	5664
10141	140
10142	0
10143	0
10144	0
10145	0
10146	5444
10147	5447
10148	5454
10149	5461
10150	0
10151	0
10152	0
10153	0
10154	5692
10155	152
10156	5964
10157	5962
10158	5707
10159	5669
10160	5713
10161	0
10162	0
10163	0
10164	0
10165	0
10166	7492
10167	5978
10168	5457
10169	5685
10170	0
10171	0
10172	5688
10173	5690
10174	0
10175	5691
10176	0
10177	0
10178	0
10179	5956
10180	5693
10181	0
10182	5476
10183	5521
10184	5715
10185	0
10186	0
10187	0
10188	0
10189	0
10190	0
10191	0
10192	0
10193	0
10194	0
10195	5504
10196	5989
10197	6291
10198	5687
10199	0
10200	5996
10201	5744
10202	0
10203	6003
10204	0
10205	0
10206	0
10207	0
10208	0
10209	0
10210	0
10211	0
10212	0
10213	0
10214	5495
10215	0
10216	0
10217	0
10218	0
10219	0
10220	0
10221	0
10222	6286
10223	5501
10224	0
10225	5500
10226	0
10227	0
10228	5733
10229	5507
10230	0
10231	5752
10232	0
10233	5755
10234	0
10235	0
10236	5764
10237	5762
10238	0
10239	0
10240	0
10241	6024
10242	5769
10243	0
10244	0
10245	0
10246	0
10247	5533
10248	0
10249	0
10250	0
10251	0
10252	0
10253	6285
10254	0
10255	5780
10256	0
10257	0
10258	0
10259	0
10260	6028
10261	6032
10262	0
10263	0
10264	0
10265	5538
10266	0
10267	0
10268	0
10269	5807
10270	0
10271	5781
10272	0
10273	0
10274	0
10275	0
10276	0
10277	5792
10278	0
10279	0
10280	0
10281	0
10282	0
10283	5570
10284	5571
10285	0
10286	0
10287	0
10288	0
10289	0
10290	0
10291	0
10292	0
10293	0
10294	0
10295	0
10296	0
10297	0
10298	5584
10299	5578
10300	0
10301	5587
10302	0
10303	0
10304	5818
10305	6062
10306	5823
10307	6329
10308	0
10309	0
10310	0
10311	5575
10312	0
10313	5816
10314	5579
10315	0
10316	0
10317	5582
10318	0
10319	0
10320	6368
10321	0
10322	0
10323	5829
10324	0
10325	0
10326	5602
10327	5810
10328	5607
10329	5609
10330	0
10331	5374
10332	0
10333	0
10334	5619
10335	0
10336	5623
10337	5586
10338	0
10339	5626
10340	5633
10341	0
10342	5636
10343	5596
10344	5599
10345	5608
10346	0
10347	0
10348	0
10349	5914
10350	0
10351	0
10352	0
10353	0
10354	5634
10355	0
10356	0
10357	5650
10358	0
10359	5653
10360	0
10361	0
10362	0
10363	5656
10364	0
10365	5658
10366	0
10367	5663
10368	5662
10369	0
10370	0
10371	0
10372	0
10373	0
10374	5668
10375	5630
10376	0
10377	0
10378	0
10379	148
10380	5643
10381	5644
10382	5649
10383	5654
10384	0
10385	0
10386	5660
10387	0
10388	0
10389	0
10390	0
10391	0
10392	0
10393	5968
10394	0
10395	5672
10396	0
10397	0
10398	5689
10399	0
10400	5950
10401	5948
10402	5952
10403	0
10404	0
10405	5694
10406	0
10407	5961
10408	5965
10409	5708
10410	0
10411	5710
10412	0
10413	6223
10414	0
10415	0
10416	0
10417	5684
10418	0
10419	5737
10420	0
10421	0
10422	5951
10423	0
10424	0
10425	0
10426	0
10427	5705
10428	5765
10429	5714
10430	5487
10431	5719
10432	5493
10433	5723
10434	5726
10435	0
10436	5734
10437	5736
10438	0
10439	5739
10440	5741
10441	5742
10442	0
10443	5994
10444	5747
10445	0
10446	0
10447	5959
10448	5754
10449	0
10450	0
10451	0
10452	0
10453	0
10454	0
10455	155
10456	5766
10457	5717
10458	5725
10459	5729
10460	5731
10461	0
10462	0
10463	153
10464	0
10465	6289
10466	0
10467	0
10468	0
10469	0
10470	0
10471	5749
10472	5993
10473	6014
10474	0
10475	0
10476	0
10477	0
10478	0
10479	5763
10480	0
10481	0
10482	0
10483	0
10484	5532
10485	0
10486	0
10487	0
10488	0
10489	0
10490	0
10491	5773
10492	5540
10493	5776
10494	5779
10495	6242
10496	0
10497	6041
10498	5782
10499	0
10500	5788
10501	0
10502	5793
10503	0
10504	0
10505	0
10506	166
10507	5802
10508	6051
10509	0
10510	5721
10511	6027
10512	0
10513	0
10514	0
10515	0
10516	156
10517	0
10518	5774
10519	5777
10520	0
10521	0
10522	0
10523	0
10524	0
10525	0
10526	176
10527	0
10528	5798
10529	0
10530	5796
10531	0
10532	0
10533	0
10534	175
10535	5775
10536	0
10537	0
10538	0
10539	0
10540	0
10541	5794
10542	0
10543	0
10544	0
10545	0
10546	0
10547	0
10548	0
10549	0
10550	0
10551	0
10552	0
10553	0
10554	5592
10555	0
10556	5576
10557	0
10558	5577
10559	5817
10560	5581
10561	0
10562	0
10563	0
10564	5627
10565	5831
10566	5604
10567	5843
10568	0
10569	0
10570	5611
10571	0
10572	5614
10573	5615
10574	5616
10575	5618
10576	0
10577	5625
10578	0
10579	0
10580	0
10581	5833
10582	5595
10583	5601
10584	5598
10585	5603
10586	5605
10587	0
10588	0
10589	5612
10590	0
10591	5622
10592	0
10593	0
10594	0
10595	0
10596	0
10597	0
10598	0
10599	5885
10600	5632
10601	5635
10602	0
10603	0
10604	5671
10605	0
10606	0
10607	159
10608	5642
10609	5646
10610	5651
10611	0
10612	0
10613	5600
10614	0
10615	0
10616	5661
10617	0
10618	0
10619	0
10620	0
10621	0
10622	0
10623	5628
10624	0
10625	0
10626	5638
10627	0
10628	0
10629	0
10630	0
10631	0
10632	150
10633	0
10634	0
10635	0
10636	5670
10637	0
10638	0
10639	5676
10640	5675
10641	5678
10642	0
10643	5686
10644	0
10645	0
10646	0
10647	0
10648	0
10649	0
10650	5955
10651	5695
10652	5957
10653	5699
10654	5701
10655	5703
10656	5960
10657	5704
10658	0
10659	6964
10660	0
10661	151
10662	0
10663	0
10664	0
10665	0
10666	5680
10667	5681
10668	5946
10669	5949
10670	0
10671	0
10672	0
10673	5998
10674	0
10675	0
10676	5696
10677	5700
10678	5702
10679	5698
10680	0
10681	0
10682	5718
10683	0
10684	5722
10685	5728
10686	5976
10687	0
10688	0
10689	0
10690	5982
10691	5983
10692	0
10693	0
10694	0
10695	5738
10696	0
10697	5995
10698	5745
10699	5751
10700	6000
10701	0
10702	0
10703	0
10704	0
10705	0
10706	0
10707	0
10708	5767
10709	0
10710	0
10711	0
10712	0
10713	0
10714	5743
10715	5750
10716	0
10717	0
10718	5759
10719	0
10720	0
10721	0
10722	0
10723	0
10724	0
10725	5770
10726	0
10727	0
10728	0
10729	0
10730	0
10731	5778
10732	6056
10733	0
10734	0
10735	0
10736	5783
10737	0
10738	5789
10739	0
10740	0
10741	5800
10742	0
10743	164
10744	0
10745	5771
10746	0
10747	0
10748	0
10749	0
10750	0
10751	0
10752	0
10753	0
10754	5799
10755	0
10756	0
10757	0
10758	0
10759	0
10760	5803
10761	5804
10762	0
10763	5805
10764	5806
10765	0
10766	6300
10767	157
10768	6050
10769	0
10770	0
10771	0
10772	0
10773	0
10774	0
10775	0
10776	0
10777	0
10778	0
10779	0
10780	0
10781	0
10782	5591
10783	6119
10784	0
10785	5828
10786	0
10787	0
10788	0
10789	5613
10790	0
10791	0
10792	5869
10793	5624
10794	5872
10795	5881
10796	0
10797	5594
10798	5610
10799	0
10800	5617
10801	0
10802	5864
10803	0
10804	0
10805	6106
10806	6109
10807	0
10808	0
10809	5645
10810	149
10811	0
10812	5652
10813	0
10814	0
10815	0
10816	5665
10817	5917
10818	0
10819	0
10820	0
10821	5639
10822	5640
10823	5647
10824	0
10825	0
10826	0
10827	0
10828	5659
10829	0
10830	5919
10831	6416
10832	0
10833	0
10834	0
10835	0
10836	0
10837	0
10838	5673
10839	5674
10840	5732
10841	5679
10842	0
10843	0
10844	0
10845	0
10846	0
10847	0
10848	0
10849	5953
10850	5966
10851	5927
10852	0
10853	0
10854	5936
10855	5682
10856	0
10857	0
10858	0
10859	5947
10860	0
10861	0
10862	0
10863	0
10864	0
10865	5958
10866	5969
10867	0
10868	0
10869	5724
10870	5973
10871	5730
10872	0
10873	0
10874	5735
10875	0
10876	5740
10877	5746
10878	5748
10879	6001
10880	0
10881	0
10882	0
10883	0
10884	0
10885	6010
10886	5761
10887	0
10888	6230
10889	0
10890	0
10891	0
10892	5727
10893	0
10894	0
10895	6029
10896	0
10897	0
10898	0
10899	0
10900	0
10901	0
10902	5991
10903	0
10904	5997
10905	5786
10906	5999
10907	0
10908	6007
10909	0
10910	158
10911	0
10912	0
10913	0
10914	0
10915	6016
10916	0
10917	0
10918	0
10919	0
10920	0
10921	0
10922	6052
10923	0
10924	0
10925	0
10926	6054
10927	5972
10928	0
10929	0
10930	0
10931	0
10932	0
10933	6283
10934	6287
10935	0
10936	5784
10937	0
10938	0
10939	0
10940	0
10941	0
10942	5795
10943	0
10944	0
10945	0
10946	0
10947	6279
10948	0
10949	0
10950	6042
10951	6297
10952	5809
10953	0
10954	0
10955	0
10956	0
10957	0
10958	5819
10959	6327
10960	5821
10961	0
10962	5825
10963	5811
10964	0
10965	0
10966	0
10967	0
10968	6064
10969	0
10970	0
10971	5827
10972	0
10973	0
10974	5832
10975	0
10976	0
10977	5846
10978	5851
10979	5854
10980	5855
10981	5858
10982	5863
10983	0
10984	5868
10985	5867
10986	0
10987	0
10988	0
10989	0
10990	0
10991	0
10992	0
10993	0
10994	0
10995	6224
10996	5835
10997	5848
10998	0
10999	0
11000	5860
11001	0
11002	5862
11003	5871
11004	0
11005	0
11006	5878
11007	5918
11008	0
11009	5883
11010	0
11011	0
11012	0
11013	5889
11014	0
11015	5900
11016	0
11017	0
11018	5905
11019	5908
11020	5865
11021	5911
11022	0
11023	182
11024	5913
11025	0
11026	0
11027	5880
11028	0
11029	0
11030	0
11031	0
11032	0
11033	0
11034	5894
11035	5893
11036	5897
11037	5648
11038	0
11039	161
11040	0
11041	5907
11042	0
11043	0
11044	0
11045	0
11046	5921
11047	0
11048	0
11049	0
11050	0
11051	0
11052	0
11053	5932
11054	0
11055	6688
11056	0
11057	0
11058	0
11059	6219
11060	0
11061	0
11062	0
11063	0
11064	5930
11065	5931
11066	0
11067	5941
11068	5942
11069	162
11070	0
11071	0
11072	0
11073	5954
11074	0
11075	0
11076	0
11077	0
11078	6965
11079	7343
11080	0
11081	0
11082	0
11083	0
11084	5979
11085	0
11086	0
11087	0
11088	0
11089	6209
11090	0
11091	0
11092	5963
11093	0
11094	0
11095	0
11096	0
11097	0
11098	6021
11099	0
11100	6275
11101	5970
11102	6226
11103	5981
11104	5980
11105	5985
11106	5986
11107	0
11108	0
11109	0
11110	0
11111	6043
11112	5992
11113	0
11114	6004
