label_id	anchor_x	anchor_y	anchor_z
174	140.528381147541	86.43340163934431	132.46321721311475
175	78.58599137931046	208.74554597701126	155.8198994252874
176	87.10258915486074	144.23434294088915	226.06558378114315
177	162.5832949308755	126.84089861751156	33.84907834101383
178	216.1364436619718	159.35911091549298	132.77464788732394
179	202.32337078651688	186.55629213483147	139.05730337078654
180	181.7831553973904	186.83428232502945	151.61960260972722
181	185.57331189710587	183.77700964630213	150.40691318327976
182	206.56918579471645	168.55844521437854	134.39556084885228
183	188.8738693467337	183.54937185929614	162.287311557789
184	154.0750000000001	140.0352564102564	34.27884615384616
185	144.81034985422727	135.9574344023323	173.95714285714286
186	184.2856919468334	159.0798670836588	161.75375293197808
187	139.56540084388183	92.59957805907169	135.19556962025317
188	141.08001955671483	145.47320730117355	83.71078878748372
189	118.98902505446631	113.8098583877996	155.5565359477124
190	135.13030487804872	103.05591463414636	141.04951219512196
191	216.60162601626016	157.3909214092142	104.96653116531166
192	195.60149746192891	165.65609137055847	159.49413705583754
193	99.10901785714285	139.38276785714288	158.48839285714286
194	165.05911485774527	137.77528977871458	59.52750263435195
195	123.61780701754387	108.10973684210524	178.329298245614
196	170.58595178719878	119.15523690773071	65.39925187032418
197	150.881064356436	143.2743193069306	78.37636138613863
198	135.37013422818788	106.282475764355	177.7045488441462
199	145.56435018050584	94.33095667870056	171.42030685920582
200	110.09188337273449	118.85374310480695	175.64070133963753
201	189.1259615384616	196.66143162393158	122.97788461538461
202	146.66069246435853	89.83594704684324	135.25071283095724
203	168.84180463576152	147.74966887417196	229.21386589403977
204	200.25853413654616	181.81586345381518	134.2574297188755
205	171.4698660714285	180.36132812500009	198.898046875
206	184.8442915392457	173.21019367991852	178.42706422018352
207	177.41976744186047	150.4005471956224	214.21108071135438
208	194.76838624338632	171.39484126984118	167.72720458553798
209	198.1892556179775	173.09318820224703	160.61544943820223
210	147.00394402035602	138.41526717557252	92.94160305343513
211	212.0164062500002	158.6456380208334	126.7220052083334
212	163.49666666666673	121.27761904761904	60.9068253968254
213	162.90411089866166	123.79732313575528	65.36061185468452
214	90.17927536231882	121.83057971014496	193.49637681159425
215	121.16940928270051	110.2655883731834	174.49646038443507
216	121.18243021346468	106.66116584564863	187.63579638752051
217	112.456370967742	142.184314516129	167.4665725806452
218	119.41346153846158	109.3455528846154	176.1533653846154
219	108.4133182844244	95.2030756207673	233.47158577878108
220	126.54769442532692	114.16001376462496	175.926565726084
221	158.9992105263157	92.98473684210524	151.4728947368421
222	68.91923076923081	154.71490384615367	252.0942307692308
223	165.01746031746032	41.764072039072005	233.18656898656897
224	78.848431372549	212.036862745098	162.14
225	111.31508147025384	126.70299355816613	182.0274914740432
226	194.74150943396234	162.13169811320768	171.4090566037736
227	154.31787072243318	129.38523447401772	82.59828897338404
228	131.7955314648334	121.71084082496037	141.97300370174509
229	115.45891141942373	102.66627534685169	214.325667022412
230	123.98327586206896	108.99245689655169	178.24575431034484
231	145.2685245901639	145.63639344262282	57.7644262295082
232	145.46884984025544	143.98051118210864	59.403514376996796
233	108.9883859649123	98.82824561403515	224.57059649122812
234	126.63126888217519	72.30810674723075	235.38892245720038
235	167.92185736275027	100.42029245767077	148.3507183170857
236	158.53844049247596	44.52893296853622	239.43508891928866
237	81.77899159663866	211.92331932773118	164.60714285714286
238	127.92640186915895	113.09028037383177	205.7097663551402
239	102.5843832020998	144.67454068241443	122.2472440944882
240	100.045881006865	142.6387871853549	131.25240274599545
241	117.69140625	106.14427083333337	140.91171875
242	161.1524444444446	95.99822222222215	94.79311111111113
243	147.495135135135	118.80990990990988	136.36234234234234
244	217.80885509839	147.4462432915921	103.20912343470484
245	105.93105335157314	123.76580027359772	202.55800273597814
246	90.2609329446064	190.91093294460632	152.1479591836735
247	127.42288135593223	88.28483992467041	189.05861581920902
248	129.8222972972973	180.2018018018018	93.34391891891892
249	138.4105443732845	128.738494967978	106.15452881976212
250	125.62864246643473	112.4860765788165	207.96044256588763
251	139.19128498727738	86.25833333333323	130.85031806615777
252	182.6381102362204	181.12409448818906	156.6573228346457
253	139.16134020618557	129.80378006872854	103.71185567010308
254	141.07835365853666	129.33132621951222	105.35979420731708
255	189.2884340890006	144.39832073887467	199.73035264483627
256	194.23327102803748	176.03289719626176	138.67059190031154
257	164.5239541832669	178.98062749003967	206.05607569721116
258	92.42825567502993	132.49743130227	188.72425328554363
259	107.23572854291416	180.47465069860286	143.575249500998
260	116.73056489576328	120.09973100201752	148.39976462676532
261	121.3392523364486	87.11074766355136	213.20010384215996
262	141.751248671626	120.04758235919232	167.07988841657811
263	98.26585903083698	140.07312775330394	137.4588105726872
264	97.19632352941174	135.55073529411766	139.21066176470592
265	145.13328840970325	136.3975292003594	92.36491464510333
266	156.23311306901613	143.35939794419969	64.80469897209987
267	91.04574468085112	137.38510638297873	186.40212765957452
268	96.83187789799076	132.87132921174654	180.24868624420404
269	193.71022494887532	157.27638036809816	178.91196319018403
270	189.8994791666668	62.346875	147.93541666666667
271	115.60878453038677	122.42635359116022	145.02497237569062
272	140.9388230940044	130.2860843819393	114.83275351591412
273	150.53412698412703	131.97904761904763	69.67714285714285
274	121.68687782805429	158.87782805429867	101.53348416289593
275	160.44627329192554	120.6084239130435	91.99817546583851
276	151.3120098039219	88.82904411764686	126.76151960784316
277	117.21083238312426	120.42240592930445	183.9226339794755
278	110.89833333333333	149.20845238095237	117.01904761904764
279	151.7337535014006	102.95476190476192	117.14075630252104
280	154.53539062499996	124.90843749999996	112.307421875
281	101.85207756232691	144.1198060941829	125.91648199445982
282	157.30310734463276	158.95466101694902	229.32824858757058
283	145.41710526315788	86.46289473684212	145.7384210526316
284	168.57825443786962	114.16893491124262	86.07011834319529
285	82.50587188612094	151.08558718861218	220.81814946619218
286	126.30681818181814	122.48636363636363	127.29090909090912
287	125.7069476082005	81.81970387243742	185.08314350797264
288	141.91620222929933	148.89498407643308	63.803503184713385
289	155.42005242463958	131.00740498034077	70.72509829619922
290	98.6730128893663	127.853141783029	158.64014500537058
291	192.58634812286687	74.66296928327652	138.6882252559727
292	92.14410669975192	107.59460297766745	228.17630272952854
293	102.99118110236229	98.95409448818899	226.89362204724412
294	155.31571428571434	133.3657142857143	62.02142857142857
295	176.23074712643688	113.6255747126437	43.9778735632184
296	171.07795129698275	145.70574377977803	226.87339862361043
297	169.64326923076928	80.6670192307692	137.75913461538462
298	156.87140957446832	111.45252659574469	146.4565159574468
299	148.49440203562358	99.83549618320608	116.43346055979643
300	131.62067067067062	125.1461961961962	132.87675175175175
301	143.9443396226417	89.83086253369268	134.86711590296494
302	145.07134502923972	144.2173976608187	58.43830409356725
303	171.5669172932332	196.21766917293255	162.14937343358397
304	144.1619369369371	119.61013513513514	98.83400900900902
305	117.65443786982249	157.9655325443786	92.11360946745562
306	134.21101376720904	123.75481852315392	108.37891113892367
307	147.3345511482256	91.28851774530277	129.1374739039666
308	101.48322834645671	151.23614173228341	131.32960629921266
309	98.52350230414748	140.6225806451613	139.96612903225807
310	187.2672064777328	162.24331983805666	76.19170040485831
311	184.08560079443882	163.9218470705064	76.33093346573982
312	187.98438775510223	161.51086734693882	73.84647959183674
313	146.16803405572728	193.69791021671844	80.0284055727554
314	209.92890428211587	127.68658690176323	81.76297229219146
315	212.53765432098783	124.01311728395063	77.99814814814816
316	165.91846295162296	168.84764237599518	64.23481322718925
317	172.9199370709383	159.8495709382151	75.08443935926772
318	171.98512585812375	165.65194508009156	67.57259725400459
319	144.69912731006133	186.74928131416854	76.6798254620123
320	181.51598546775662	141.24409627611254	76.6598092643052
321	159.8043317370484	170.90370047888558	73.04177187636047
322	174.9537077826727	174.8317547723936	78.97870778267254
323	177.17947570332484	161.74501278772368	67.72947570332482
324	154.526873857404	177.96974405850085	69.98523765996346
325	177.6303927492447	154.00232628398788	68.66392749244714
326	166.0772482014388	183.82365107913682	73.74105215827339
327	194.0287634408601	111.35873655913984	78.54354838709678
328	157.2467988865693	161.1228253305497	76.14572025052192
329	153.41358234295436	162.11179966044156	72.89040747028864
330	158.2964012251149	170.70972434915763	73.55260336906585
331	168.53159037095472	169.44840173638545	77.95674822415154
332	169.53414634146358	147.95197274031543	69.70204447632712
333	179.64268846503185	155.1604450499547	76.52693006357858
334	183.49339743589744	157.80134615384628	71.57544871794872
335	165.13931398416898	182.13271767810028	71.39841688654354
336	171.24105597230223	148.83958453548746	64.8311309867282
337	191.65297157622746	128.83359173126615	69.75478036175711
338	170.97695936139326	156.09383164005808	64.64735123367201
339	165.7012770137523	155.1507858546171	75.42023575638505
340	174.8888387824126	174.80078917700138	76.45868094701241
341	195.4213567839197	112.58140703517591	73.31859296482412
342	212.9426116838488	133.6707903780069	77.72955326460483
343	162.6181764705883	151.0642941176469	62.702588235294115
344	176.22477618621295	146.6097135183523	79.26081020590868
345	175.38818807339445	145.02213302752284	67.75848623853211
346	142.81415525114156	183.08219178082183	68.36993911719941
347	175.23630798969083	144.47847938144338	68.95093427835053
348	165.68264248704662	176.44766839378266	78.36113989637306
349	149.81467236467256	167.92340930674283	74.15102089268758
350	155.3694630872483	171.76610738255027	59.83003355704696
351	139.1373563218391	192.00057471264373	56.47772988505746
352	169.01819571865462	164.111365953109	63.623394495412846
353	189.87208237986263	142.17185354691088	77.22780320366135
354	158.42111607142868	167.40379464285715	62.82620535714284
355	153.5811926605503	194.9587811271298	72.26913499344694
356	216.04287410926358	121.61923990498812	72.46282660332541
357	164.75224518888106	138.33421240199573	71.86575196008555
358	164.12016700404857	153.38097165991925	71.22221659919029
359	169.86712328767118	169.20353003161225	69.66628029504743
360	183.1965696917064	152.4536474164137	76.54194528875381
361	179.94159599074806	145.66306861989187	74.55871241326138
362	144.93373015873019	185.82828798185952	70.98803854875284
363	182.7836734693876	135.6326530612245	74.16020408163267
364	201.88951149425296	112.71997126436793	77.18175287356323
365	160.74551569506713	166.35156950672658	76.76158445440959
366	135.62439678284184	196.5903485254693	65.75080428954423
367	192.28598790322587	133.19702620967746	75.29233870967741
368	214.29170212765962	128.00021276595746	73.80531914893619
369	193.43499999999992	108.03604166666668	72.99416666666667
370	154.24719529085854	152.0527181440445	69.50339335180054
371	156.4443571428572	155.7827857142858	67.38364285714286
372	171.5972268907564	158.23823529411774	73.84574229691876
373	169.17392638036802	167.13884202454003	76.97933282208591
374	190.0805486284287	143.34014962593534	76.20105985037407
375	188.97760497667184	146.08102643856918	68.32146189735614
376	146.1389502762431	185.5675690607736	65.34182320441991
377	140.79503012048178	202.3105421686748	72.76731927710844
378	206.7649867374006	112.02201591511938	73.05954907161805
379	214.39523809523808	122.27169312169313	69.93439153439154
380	174.69096573208714	172.27336448598138	69.7043613707165
381	185.41000820344536	158.97301066447926	72.58826907301065
382	146.3058510638299	157.31063829787252	74.74574468085106
383	164.09629629629632	156.74629629629646	71.73703703703706
384	192.40019422863463	136.932602663707	69.23651498335184
385	160.5690514469454	169.75192926045028	72.75032154340836
386	186.81882352941182	138.15784313725493	71.95617647058825
387	179.79225721784778	151.28897637795285	74.33083989501313
388	157.0918918918919	177.1331600831601	64.80623700623701
389	183.8326923076924	140.78076923076927	69.12307692307692
390	167.38817451205514	164.7714121699196	70.6260619977038
391	174.06228710462295	171.47420924574226	74.82408759124087
392	174.2015280135823	165.39312393887948	66.976740237691
393	186.67072152653546	152.05417412045344	73.14999999999998
394	197.4869200394867	143.33010858835138	69.16209279368213
395	174.5743781094527	173.26847014925377	70.79608208955223
396	192.80347266881023	144.36916398713828	66.53974276527329
397	146.00782761653454	161.3202726473176	60.236851363236596
398	156.5155737704921	144.29320843091347	60.161241217798604
399	171.05757575757582	148.8909090909091	68.89545454545456
400	156.1131578947369	171.024828375286	70.22883295194508
401	203.5789570552149	120.82184049079756	72.78085889570553
402	142.985806451613	197.71967741935487	69.685
403	141.26593264248697	197.47564766839372	60.09676165803109
404	198.1455470737913	124.86959287531805	67.69058524173028
405	168.60892857142863	165.16116071428573	68.375
406	191.7851458885941	141.37261273209552	71.64588859416446
407	155.62591240875915	179.54221411192228	59.24209245742094
408	156.921875	181.2876388888887	61.692430555555546
409	163.21682626538978	176.90061559507527	75.6780437756498
410	176.85129198966405	152.60723514211898	64.03023255813953
411	156.12730673316722	174.81496259351616	64.49812967581049
412	175.03513203214663	154.95034443168763	64.29948335246843
413	211.30294117647065	118.94607843137257	68.98529411764707
414	177.54921465968582	160.98298429319362	66.35994764397904
415	155.2159139784949	139.05034946236543	62.550080645161316
416	151.81590229312053	165.1036390827516	74.99356929212361
417	174.6594281298299	151.1284389489953	69.24814528593511
418	173.28579881656802	156.54497041420132	75.84711538461538
419	175.4792187500001	158.66640624999994	74.51984375
420	167.945731707317	166.07865853658555	63.421951219512216
421	143.3666666666666	203.40833333333345	67.52226775956285
422	198.90810810810814	115.95270270270271	68.62702702702704
423	168.73421052631568	177.14149122807027	75.34228070175439
424	149.78385714285722	200.98885714285717	72.3847142857143
425	208.76566416040092	128.02456140350878	78.82644110275689
426	179.3252522704338	145.20776992936442	79.84296165489407
427	169.08228550295829	157.32481508875745	66.3055103550296
428	171.53529411764697	159.25555555555562	65.37810457516339
429	142.3461971830986	193.8138028169014	57.632253521126756
430	170.94286600496275	157.65006203473968	63.22406947890821
431	211.94373134328347	122.19522388059704	72.0910447761194
432	209.41211267605632	121.01549295774649	70.06845070422536
433	170.2348756906076	172.964364640884	70.34606353591161
434	210.6413894324853	122.27113502935423	76.38326810176126
435	153.30277777777778	173.4740740740741	69.25185185185185
436	160.12250803858532	167.63593247588432	70.20900321543408
437	166.91654465592953	160.09912152269405	72.34714494875548
438	185.24955089820372	143.58293413173644	68.41571856287425
439	187.78652582159629	144.89117370892032	70.71399061032865
440	163.90822259136226	176.58106312292372	73.73471760797344
441	204.5780000000001	124.03844444444442	72.09888888888891
442	174.32469733656174	166.2891041162227	70.67033898305084
443	190.40240585774052	144.68912133891212	70.99832635983266
444	148.8363057324841	198.54824840764334	69.76066878980892
445	208.01848874598062	126.34348874598072	72.77950160771705
446	178.975478927203	153.53358876117488	75.00862068965517
447	149.11123152709342	160.52034482758614	66.74453201970444
448	168.3731854838709	114.04294354838709	63.85766129032258
449	146.07506410256397	192.04942307692318	67.59358974358976
450	146.2834004024146	195.73913480885312	69.89758551307848
451	199.7222733245729	124.73074901445469	71.93942181340344
452	157.89586492074432	137.03452791178495	61.77057201929706
453	147.81975439660403	150.43867495451784	62.735021224984855
454	167.37885742187513	149.69560546874996	73.888525390625
455	162.0537344398337	135.7856846473029	70.50601659751038
456	147.5785245901639	137.24122950819674	63.514180327868864
457	125.55944148936173	160.08656914893626	60.54534574468085
458	157.8522370714699	127.39131319000576	61.43541545613019
459	183.0999031007753	111.25881782945736	70.3264534883721
460	147.11787564766837	161.71211139896369	70.44702072538863
461	147.66740331491698	145.05383977900553	60.81754143646406
462	178.5893650793651	105.58603174603174	64.02698412698415
463	154.18246308016904	148.69928797468364	71.8460706751055
464	191.65115606936413	110.72167630057804	73.05462427745664
465	168.41871287128725	151.82287128712886	61.283069306930685
466	175.48586956521717	133.8707971014493	68.53797101449275
467	162.58076625386988	164.2052244582039	66.21242260061923
468	156.41883802816903	116.62323943661968	66.44154929577465
469	149.94041850220245	145.9183920704844	66.26651982378854
470	149.97158836689044	156.76681580909775	69.85369127516779
471	135.4642997061704	174.18839373163559	72.50572967678747
472	151.41984455958553	162.60279792746124	68.51290155440414
473	171.81301587301587	157.18519841269824	66.98214285714286
474	136.68962264150946	180.1915094339623	65.44622641509434
475	147.38525469168889	185.81595174262725	61.53512064343165
476	139.2630690161527	186.66240822320128	66.5007342143906
477	182.7595127610209	134.50116009280742	72.67529002320188
478	155.10926418439757	164.29397163120572	72.35571808510639
479	164.64730941704053	171.9218609865471	60.32242152466369
480	187.15244267198383	161.164257228315	72.30279162512464
481	171.87792553191508	184.2039228723404	75.71788563829789
482	186.8789558232933	122.23076305220886	72.88692771084341
483	138.45174897119344	138.91177983539094	67.75156893004115
484	164.50403930131006	151.551419213974	62.147598253275106
485	121.88129921259844	168.8348425196849	64.93248031496064
486	154.10955955955959	167.04584584584586	69.17227227227228
487	174.71696141479094	111.05401929260452	56.26358520900322
488	138.09941406250002	153.1757161458335	62.961035156249984
489	165.69895833333362	138.2168931159424	65.42708333333331
490	156.39048050770617	151.42601994560303	66.9713508612874
491	153.53927725118496	155.62979857819886	63.46700236966824
492	145.99362416107368	162.37611856823298	65.86834451901565
493	147.99415137614687	170.14805045871537	64.72465596330275
494	190.2107058823531	113.55752941176468	65.08635294117647
495	141.74990039840637	146.09347609561752	64.63266932270918
496	144.76231884057992	151.67608695652203	64.75797101449277
497	152.34730309531136	138.56241189089786	61.99914189396257
498	157.52263473053912	157.97580838323358	64.54991017964075
499	152.9035889070146	164.8654159869495	65.6357259380098
500	166.06082402234648	145.8137569832401	68.944343575419
501	181.91911165444168	144.1071719641401	71.68378158109209
502	128.25712851405623	152.35993975903617	67.73835341365461
503	140.81070359281432	142.19064371257485	70.18373253493014
504	121.60997818974924	224.13729552889848	74.10965103598694
505	177.72892376681614	106.84304932735424	59.00044843049328
506	186.09083333333342	129.21749999999997	64.62916666666666
507	153.71023796347546	174.26142778085222	63.3982291090205
508	165.48254466441273	161.27455335586646	62.622984065668795
509	189.7464878671777	142.3909961685825	69.95255427841636
510	179.73304597701153	106.96551724137932	70.02385057471265
511	166.6233102253033	169.94618717504338	71.86793760831891
512	159.31424802110826	192.46662269129314	77.97229551451187
513	139.20689655172416	126.03639846743296	63.66091954022989
514	159.60822006472506	133.69699029126215	72.99621359223302
515	143.20877985797267	133.87972885732728	75.85845706907682
516	186.8700000000001	146.8415625000001	70.82937500000001
517	144.98828642384098	137.36523178807943	60.71854304635765
518	148.13890186915876	136.68442367601241	61.3871105919003
519	189.299630314233	142.71127541589644	78.90212569316083
520	149.01229559748424	145.39336477987425	70.28654088050315
521	144.79130622837368	162.71340830449822	64.09450692041523
522	138.60916666666668	131.93787037037035	74.88046296296297
523	196.42528517110267	108.9	75.96692015209126
524	146.99698275862073	194.59612068965507	71.50818965517243
525	217.62645631067963	112.96225728155342	75.25788834951456
526	132.32282608695652	135.24704968944096	73.29689440993789
527	137.82449381327336	136.8494656917886	71.45390888638921
528	187.17734026745896	140.35542347696875	78.43261515601783
529	145.85274725274718	184.37605965463104	73.3554945054945
530	174.37560620756562	155.6190591658586	66.39582929194957
531	177.87488514548244	156.3031776416539	68.089663093415
532	163.13490099009894	110.06943069306931	58.8472772277228
533	150.05425101214576	113.89008097165993	71.18454790823213
534	136.0300159659393	130.17876530069188	68.29542309739223
535	191.3782894736843	106.543201754386	73.27543859649123
536	193.98565088757388	139.8643491124258	78.89652366863906
537	172.10339458907598	168.93113833588566	77.71761102603371
538	175.0515531062125	158.424248496994	69.51548096192386
539	159.0036363636362	151.65545454545438	60.00954545454546
540	133.54665605095542	135.1187101910828	72.13057324840764
