label_id	max_first_view	best_first_view_type	colour_first_view
2986	2.360916138669232e-15	nocladesub22	255-101-252-104
2987	1.3506078479134134e-17	nocladesub20	255-212-231-53
2988	1.2881593118113975e-16	nocladesub12	255-122-4-2
2989	1.4707872493599353e-13	nocladesub20	255-212-231-53
2990	6.45364258751651e-17	nocladesub20	255-212-231-53
2991	5.483191524595596e-16	nocladesub20	255-212-231-53
2992	1.4116188878886872e-19	nocladesub12	255-122-4-2
2993	1.831333833890549e-18	nocladesub20	255-212-231-53
2994	3.7922521285410026e-21	nocladesub20	255-212-231-53
2995	1.727897109459033e-19	nocladesub12	255-122-4-2
2996	3.5707204525858212e-16	nocladesub20	255-212-231-53
2997	1.4061657766163405e-18	nocladesub20	255-212-231-53
2998	4.166655383959206e-19	nocladesub20	255-212-231-53
2999	1.067725764770744e-17	nocladesub20	255-212-231-53
3000	7.714513410526005e-19	nocladesub10	255-26-209-210
3001	4.737494849324071e-20	nocladesub12	255-122-4-2
3002	5.073383811477615e-21	nocladesub20	255-212-231-53
3003	1.7097717167308677e-19	nocladesub12	255-122-4-2
3004	4.616731015098205e-18	nocladesub10	255-26-209-210
3005	1.470396939264738e-18	nocladesub20	255-212-231-53
3006	5.793411248711303e-21	nocladesub20	255-212-231-53
3007	4.591141455216128e-17	nocladesub10	255-26-209-210
3008	2.677327137928589e-21	nocladesub2	255-70-122-242
3009	1.0793987414121868e-15	nocladesub2	255-70-122-242
3010	6.88822488955047e-11	nocladesub2	255-70-122-242
3011	5.434635259505346e-09	nocladesub2	255-70-122-242
3012	2.901443511377951e-07	clade6sub19	255-254-152-44
3013	0.3838155304989049	nocladesub2	255-70-122-242
3014	0.7869127324313776	nocladesub2	255-70-122-242
3015	0.1116094137326629	nocladesub12	255-122-4-2
3016	0.0015737125387204	nocladesub26	255-217-56-6
3017	0.3160765255552844	nocladesub2	255-70-122-242
3018	0.0004214396395311	nocladesub2	255-70-122-242
3019	0.0147954532340273	nocladesub2	255-70-122-242
3020	1.0808097987722694e-06	nocladesub2	255-70-122-242
3021	0.0101889494631219	nocladesub12	255-122-4-2
3022	3.368872159496574e-06	nocladesub20	255-212-231-53
3023	0.0009633969217784	nocladesub22	255-101-252-104
3024	1.2844452292230798e-05	nocladesub2	255-70-122-242
3025	0.0002675443545307	nocladesub22	255-101-252-104
3026	0.7898236186962949	nocladesub10	255-26-209-210
3027	0.0366062678804284	nocladesub12	255-122-4-2
3028	0.8064682900766201	nocladesub10	255-26-209-210
3029	0.2916961222868152	nocladesub12	255-122-4-2
3030	0.8424281683199949	nocladesub10	255-26-209-210
3031	0.0013827697279144	nocladesub10	255-26-209-210
3032	0.0002200653141042	nocladesub10	255-26-209-210
3033	0.0004849377578901	nocladesub10	255-26-209-210
3034	1.7066570046876898e-13	nocladesub12	255-122-4-2
3035	9.425571048007385e-13	nocladesub20	255-212-231-53
3036	6.773278659009823e-12	nocladesub20	255-212-231-53
3037	2.1110500779825862e-16	nocladesub12	255-122-4-2
3038	1.4587098698169066e-15	nocladesub12	255-122-4-2
3039	3.6274078207246897e-14	nocladesub12	255-122-4-2
3040	3.323924076894363e-13	nocladesub20	255-212-231-53
3041	5.071150499267733e-20	nocladesub10	255-26-209-210
3042	8.74542490604734e-15	nocladesub10	255-26-209-210
3043	3.2813225201810718e-15	nocladesub12	255-122-4-2
3044	5.806573822765946e-16	nocladesub20	255-212-231-53
3045	1.049781205697459e-17	nocladesub12	255-122-4-2
3046	3.734919647883653e-18	nocladesub12	255-122-4-2
3047	2.1506594604612164e-16	nocladesub12	255-122-4-2
3048	3.5874073483374824e-14	nocladesub12	255-122-4-2
3049	4.142567472381682e-19	nocladesub12	255-122-4-2
3050	2.847796550651013e-16	nocladesub12	255-122-4-2
3051	3.488257303381786e-23	nocladesub10	255-26-209-210
3052	1.009361673426252e-08	nocladesub20	255-212-231-53
3053	1.976633643992917e-15	nocladesub10	255-26-209-210
3054	4.541988233693333e-12	nocladesub10	255-26-209-210
3055	3.643440921149243e-13	nocladesub12	255-122-4-2
3056	4.829517592498138e-20	nocladesub20	255-212-231-53
3057	4.006179004547633e-11	nocladesub2	255-70-122-242
3058	3.7038608429024185e-08	nocladesub22	255-101-252-104
3059	0.0684093441760666	nocladesub2	255-70-122-242
3060	0.0004802642241662	nocladesub12	255-122-4-2
3061	0.4814316933005677	nocladesub2	255-70-122-242
3062	3.683264628431907e-05	nocladesub2	255-70-122-242
3063	0.0004725039074399	nocladesub2	255-70-122-242
3064	3.6230484592386894e-09	nocladesub2	255-70-122-242
3065	6.4643819752016195e-12	nocladesub12	255-122-4-2
3066	2.3089130114963012e-11	nocladesub20	255-212-231-53
3067	0.0003571176993556	nocladesub2	255-70-122-242
3068	0.0215776419662192	nocladesub2	255-70-122-242
3069	1.7208739981119008e-13	nocladesub2	255-70-122-242
3070	7.116482217622395e-15	nocladesub12	255-122-4-2
3071	4.3858515292390085e-15	nocladesub12	255-122-4-2
3072	1.102451541281286e-13	nocladesub2	255-70-122-242
3073	4.970209390854166e-17	nocladesub12	255-122-4-2
3074	2.4612782842455288e-17	nocladesub12	255-122-4-2
3075	4.803759105448674e-17	nocladesub12	255-122-4-2
3076	5.388001886980561e-13	nocladesub12	255-122-4-2
3077	1.0178840617167109e-21	nocladesub20	255-212-231-53
3078	3.2785456643753176e-17	nocladesub22	255-101-252-104
3079	6.810024902463177e-19	nocladesub12	255-122-4-2
3080	7.643925546778441e-16	nocladesub22	255-101-252-104
3081	1.7162829898087964e-20	nocladesub10	255-26-209-210
3082	1.1609427670339864e-11	nocladesub12	255-122-4-2
3083	2.3993893951428044e-13	nocladesub10	255-26-209-210
3084	0.0008455914339632	nocladesub22	255-101-252-104
3085	1.6359479145985342e-13	nocladesub12	255-122-4-2
3086	2.0893595818780224e-15	nocladesub20	255-212-231-53
3087	2.634646243022866e-16	nocladesub12	255-122-4-2
3088	2.329502818598251e-18	nocladesub22	255-101-252-104
3089	9.217324285322852e-21	nocladesub12	255-122-4-2
3090	1.5182577194361125e-12	nocladesub22	255-101-252-104
3091	8.101078497292777e-13	nocladesub20	255-212-231-53
3092	2.870054699307927e-15	nocladesub22	255-101-252-104
3093	1.5902940055547821e-12	nocladesub22	255-101-252-104
3094	2.396207488479422e-16	nocladesub10	255-26-209-210
3095	1.173081362288938e-19	nocladesub12	255-122-4-2
3096	4.145958938704516e-18	nocladesub12	255-122-4-2
3097	1.1112330202318636e-18	nocladesub2	255-70-122-242
3098	8.008548846014271e-13	nocladesub20	255-212-231-53
3099	7.936087493498266e-16	nocladesub20	255-212-231-53
3100	1.926047993814803e-15	nocladesub12	255-122-4-2
3101	1.3635731030509824e-12	nocladesub20	255-212-231-53
3102	3.2661840688768853e-09	nocladesub2	255-70-122-242
3103	8.131750325486718e-17	nocladesub20	255-212-231-53
3104	7.759602699979653e-15	nocladesub12	255-122-4-2
3105	2.5565435828156367e-16	nocladesub12	255-122-4-2
3106	1.0468542875548378e-14	nocladesub2	255-70-122-242
3107	3.178161387264357e-11	nocladesub10	255-26-209-210
3108	9.594416581281849e-14	nocladesub10	255-26-209-210
3109	3.088009256389668e-12	clade6sub19	255-254-152-44
3110	3.3018978048479638e-09	clade6sub19	255-254-152-44
3111	6.95296347721313e-16	nocladesub10	255-26-209-210
3112	9.281757002547757e-14	nocladesub20	255-212-231-53
3113	1.9419425468370622e-14	nocladesub2	255-70-122-242
3114	4.8581021419671116e-14	clade6sub19	255-254-152-44
3115	3.7223723092252797e-11	nocladesub12	255-122-4-2
3116	6.274098612701688e-09	nocladesub22	255-101-252-104
3117	0.0539516789358672	nocladesub10	255-26-209-210
3118	7.689608413210004e-13	nocladesub12	255-122-4-2
3119	2.2041393519004716e-17	nocladesub12	255-122-4-2
3120	6.363703050453036e-08	nocladesub2	255-70-122-242
3121	2.8194070156339064e-14	nocladesub20	255-212-231-53
3122	7.929176759664677e-17	nocladesub20	255-212-231-53
3123	2.67450740454394e-11	nocladesub20	255-212-231-53
3124	1.4210254976065526e-15	nocladesub20	255-212-231-53
3125	4.592523480680038e-17	nocladesub20	255-212-231-53
3126	6.411505265177893e-17	nocladesub20	255-212-231-53
3127	3.1476629490690362e-18	nocladesub10	255-26-209-210
3128	0.0057666432010059	nocladesub2	255-70-122-242
3129	4.883349274759317e-18	nocladesub10	255-26-209-210
3130	6.357770869538972e-17	nocladesub22	255-101-252-104
3131	8.053194496013866e-18	nocladesub10	255-26-209-210
3132	6.245908470653042e-18	nocladesub10	255-26-209-210
3133	2.301111602739722e-09	nocladesub2	255-70-122-242
3134	6.015930097672116e-17	nocladesub12	255-122-4-2
3135	0.0586251207839827	nocladesub2	255-70-122-242
3136	1.3547559531732253e-13	nocladesub12	255-122-4-2
3137	4.285037263995064e-11	nocladesub10	255-26-209-210
3138	5.070779215888737e-13	nocladesub10	255-26-209-210
3139	2.0147960941120627e-15	nocladesub20	255-212-231-53
3140	0.0093392704187014	nocladesub2	255-70-122-242
3141	0.4678255713585058	nocladesub2	255-70-122-242
3142	1.7268215161227332e-13	nocladesub12	255-122-4-2
3143	6.573279398619404e-10	nocladesub2	255-70-122-242
3144	2.1613437836924742e-11	nocladesub2	255-70-122-242
3145	9.04934615099172e-17	nocladesub2	255-70-122-242
3146	2.1271970151345674e-13	nocladesub12	255-122-4-2
3147	3.053012556099987e-17	nocladesub12	255-122-4-2
3148	2.9766282358210785e-13	nocladesub2	255-70-122-242
3149	2.275340869581099e-15	nocladesub12	255-122-4-2
3150	8.976036310133759e-17	nocladesub10	255-26-209-210
3151	1.0635002237822307e-09	nocladesub2	255-70-122-242
3152	0.0001590298022239	nocladesub12	255-122-4-2
3153	0.0250976272754486	nocladesub12	255-122-4-2
3154	3.6795881503170645e-05	nocladesub22	255-101-252-104
3155	0.0629169292678226	clade6sub19	255-254-152-44
3156	0.0197448122645888	clade6sub19	255-254-152-44
3157	0.0001698957945121	nocladesub22	255-101-252-104
3158	0.0102208226119605	nocladesub12	255-122-4-2
3159	7.906587959178286e-05	nocladesub22	255-101-252-104
3160	0.0009652494024669	nocladesub12	255-122-4-2
3161	5.337314815974891e-13	nocladesub20	255-212-231-53
3162	2.5199229335416858e-11	nocladesub12	255-122-4-2
3163	2.4129666264523657e-13	nocladesub12	255-122-4-2
3164	2.5432788689249977e-11	nocladesub12	255-122-4-2
3165	0.028997304600381	nocladesub12	255-122-4-2
3166	1.0667201804950084e-11	nocladesub12	255-122-4-2
3167	1.0654581036103255e-09	nocladesub12	255-122-4-2
3168	3.8376503330534746e-08	nocladesub12	255-122-4-2
3169	0.1941618840212891	nocladesub2	255-70-122-242
3170	6.467949177868567e-12	clade6sub19	255-254-152-44
3171	9.614289351736183e-07	nocladesub2	255-70-122-242
3172	0.0009951483698582	nocladesub12	255-122-4-2
3173	5.6613018952303075e-14	nocladesub2	255-70-122-242
3174	3.6907063275721448e-06	nocladesub2	255-70-122-242
3175	2.4494448188415188e-18	nocladesub10	255-26-209-210
3176	1.8844069034037396e-10	nocladesub2	255-70-122-242
3177	3.173785875538219e-11	nocladesub10	255-26-209-210
3178	5.867315178409954e-15	nocladesub12	255-122-4-2
3179	0.0944082637845966	clade6sub19	255-254-152-44
3180	8.213898900992004e-16	nocladesub12	255-122-4-2
3181	0.0129602973141179	nocladesub2	255-70-122-242
3182	2.1023729124590485e-05	nocladesub22	255-101-252-104
3183	0.0044846040505135	clade6sub19	255-254-152-44
3184	4.29042068203395e-05	nocladesub22	255-101-252-104
3185	2.220165748224161e-06	nocladesub2	255-70-122-242
3186	0.0005368403705355	nocladesub22	255-101-252-104
3187	0.6500876129860605	nocladesub12	255-122-4-2
3188	0.7678861586370533	nocladesub20	255-212-231-53
3189	1.0313239387231883e-09	nocladesub10	255-26-209-210
3190	0.1013539532587701	nocladesub10	255-26-209-210
3191	0.7761049947663519	nocladesub12	255-122-4-2
3192	0.0001068459729454	nocladesub2	255-70-122-242
3193	0.0715335084126245	nocladesub12	255-122-4-2
3194	2.7236265951395756e-08	nocladesub2	255-70-122-242
3195	0.0001952056530429	nocladesub22	255-101-252-104
3196	0.0001952056530429	nocladesub22	255-101-252-104
3197	0.0006090391993395	nocladesub12	255-122-4-2
3198	0.0005866352705953	nocladesub22	255-101-252-104
3199	3.0226122906725824e-16	nocladesub12	255-122-4-2
3200	0.0018217349686109	nocladesub22	255-101-252-104
3201	0.0005802827241321	nocladesub22	255-101-252-104
3202	1.7098102435572586e-19	nocladesub12	255-122-4-2
3203	8.799177933774966e-20	nocladesub10	255-26-209-210
3204	9.416507738677061e-21	nocladesub12	255-122-4-2
3205	4.3752895407571877e-16	nocladesub10	255-26-209-210
3206	4.1842184202619443e-19	nocladesub12	255-122-4-2
3207	3.228581965663576e-17	nocladesub20	255-212-231-53
3208	1.1030013867418833e-18	nocladesub20	255-212-231-53
3209	7.879884698664237e-17	nocladesub12	255-122-4-2
3210	3.759596364169612e-15	nocladesub20	255-212-231-53
3211	3.708787138324161e-15	nocladesub20	255-212-231-53
3212	1.0856827450891023e-16	nocladesub22	255-101-252-104
3213	4.741900963497925e-18	nocladesub22	255-101-252-104
3214	2.0443349017836772e-14	nocladesub20	255-212-231-53
3215	8.395664821280745e-21	nocladesub12	255-122-4-2
3216	8.476855949832617e-17	nocladesub12	255-122-4-2
3217	3.950119171264048e-20	nocladesub22	255-101-252-104
3218	1.2775326429655234e-20	nocladesub10	255-26-209-210
3219	2.829607443261893e-21	nocladesub10	255-26-209-210
3220	2.1444668209529186e-17	nocladesub2	255-70-122-242
3221	6.551830642984455e-20	nocladesub22	255-101-252-104
3222	2.1831437395609523e-21	nocladesub10	255-26-209-210
3223	1.0269789809613308e-09	nocladesub2	255-70-122-242
3224	1.4709614727197957e-22	nocladesub10	255-26-209-210
3225	1.946845730435343e-11	nocladesub2	255-70-122-242
3226	6.966609409614273e-23	nocladesub10	255-26-209-210
3227	6.285697516304285e-09	nocladesub2	255-70-122-242
3228	9.320908831349731e-25	nocladesub10	255-26-209-210
3229	7.073170998279492e-18	nocladesub10	255-26-209-210
3230	1.2327670484734476e-05	nocladesub12	255-122-4-2
3231	3.183658641422405e-07	nocladesub2	255-70-122-242
3232	8.769144976901712e-08	nocladesub2	255-70-122-242
3233	2.3929634595354073e-16	nocladesub2	255-70-122-242
3234	1.1727675557162251e-14	nocladesub2	255-70-122-242
3235	1.7682301661230786e-05	nocladesub26	255-217-56-6
3236	1.4913765238015274e-08	nocladesub2	255-70-122-242
3237	3.740947825974054e-09	nocladesub12	255-122-4-2
3238	1.8772761832258294e-12	nocladesub20	255-212-231-53
3239	0.0049139632515107	clade6sub19	255-254-152-44
3240	1.180338901699513e-13	nocladesub20	255-212-231-53
3241	7.057244381866908e-17	nocladesub12	255-122-4-2
3242	8.227971081218062e-09	nocladesub20	255-212-231-53
3243	2.252878256988281e-07	nocladesub12	255-122-4-2
3244	6.732873112282004e-05	nocladesub22	255-101-252-104
3246	0.0029648034492914	nocladesub10	255-26-209-210
3247	0.5410989135067537	nocladesub12	255-122-4-2
3248	0.9606217353614802	nocladesub26	255-217-56-6
3249	0.99582074876559	nocladesub10	255-26-209-210
3250	0.9681879918907178	nocladesub26	255-217-56-6
3251	0.7679753067469548	nocladesub10	255-26-209-210
3252	0.630331563148037	nocladesub10	255-26-209-210
3253	0.7983163361475734	nocladesub10	255-26-209-210
3254	0.9987781566671856	nocladesub10	255-26-209-210
3255	0.9314214566600668	nocladesub10	255-26-209-210
3256	0.980213525998343	nocladesub10	255-26-209-210
3257	0.1026945194146957	nocladesub12	255-122-4-2
3258	0.9805937204025424	nocladesub10	255-26-209-210
3259	0.1208419333887938	nocladesub12	255-122-4-2
3260	0.363480623964587	nocladesub12	255-122-4-2
3261	0.5251826439672727	nocladesub10	255-26-209-210
3262	0.000122627143972	nocladesub2	255-70-122-242
3263	6.3644090191374725e-16	nocladesub20	255-212-231-53
3264	2.4502424975130494e-15	nocladesub20	255-212-231-53
3265	4.515218406793311e-15	nocladesub20	255-212-231-53
3266	1.643211190506963e-17	nocladesub12	255-122-4-2
3267	1.927093092889133e-15	nocladesub20	255-212-231-53
3268	2.8222933204318715e-15	nocladesub22	255-101-252-104
3269	2.915589303381525e-15	nocladesub10	255-26-209-210
3270	6.0675247049593974e-18	nocladesub20	255-212-231-53
3271	2.9007739117324243e-19	nocladesub12	255-122-4-2
3272	9.278622614546296e-16	nocladesub20	255-212-231-53
3273	9.430870841945849e-18	nocladesub12	255-122-4-2
3274	4.104419102104969e-22	nocladesub20	255-212-231-53
3275	1.753907924305205e-18	nocladesub12	255-122-4-2
3276	5.734423674223454e-19	nocladesub12	255-122-4-2
3277	1.2818016230743853e-12	nocladesub2	255-70-122-242
3278	4.6958289963370223e-14	nocladesub12	255-122-4-2
3279	7.468666828947445e-13	nocladesub10	255-26-209-210
3280	1.9642814476271158e-17	nocladesub2	255-70-122-242
3281	8.974596040591345e-16	nocladesub12	255-122-4-2
3282	1.2925033342075786e-15	nocladesub2	255-70-122-242
3283	0.0088007904191641	nocladesub2	255-70-122-242
3284	0.0005684739867254	nocladesub2	255-70-122-242
3285	0.9382129329894372	nocladesub12	255-122-4-2
3286	1.996577309944524e-11	nocladesub12	255-122-4-2
3287	4.486462178833056e-12	nocladesub12	255-122-4-2
3288	8.00897773605253e-12	nocladesub12	255-122-4-2
3289	2.8577728828940322e-15	nocladesub12	255-122-4-2
3290	3.664557964585031e-09	nocladesub22	255-101-252-104
3291	3.769149078220324e-05	nocladesub10	255-26-209-210
3292	2.0723766952237647e-10	nocladesub20	255-212-231-53
3293	0.0008977723722085	nocladesub10	255-26-209-210
3294	4.4363718030383783e-16	nocladesub2	255-70-122-242
3295	6.0766584840480265e-05	nocladesub20	255-212-231-53
3296	1.382255124992414e-07	nocladesub20	255-212-231-53
3297	3.094468961681753e-09	nocladesub10	255-26-209-210
3298	0.2527268343866246	nocladesub10	255-26-209-210
3299	0.0427269955167573	nocladesub12	255-122-4-2
3300	6.283363132919036e-06	nocladesub10	255-26-209-210
3301	0.0311939583783213	nocladesub12	255-122-4-2
3302	2.750381885811991e-10	nocladesub2	255-70-122-242
3303	0.0015058214237529	nocladesub2	255-70-122-242
3304	0.0001714433130093	nocladesub22	255-101-252-104
3305	0.3887111116170146	nocladesub10	255-26-209-210
3306	0.0022329817198438	nocladesub22	255-101-252-104
3307	0.0131667639984288	nocladesub10	255-26-209-210
3308	0.0424414641315172	nocladesub10	255-26-209-210
3309	0.000626732293681	nocladesub2	255-70-122-242
3310	3.074132729640098e-07	nocladesub10	255-26-209-210
3311	0.8129061513528992	nocladesub10	255-26-209-210
3312	0.0003157387108547	nocladesub12	255-122-4-2
3313	7.877557690895183e-12	nocladesub20	255-212-231-53
3314	2.452707752134406e-12	nocladesub20	255-212-231-53
3315	2.3489977568426912e-14	nocladesub20	255-212-231-53
3316	1.9587975363968903e-15	nocladesub12	255-122-4-2
3317	1.54395136226647e-17	nocladesub10	255-26-209-210
3318	4.869875978839509e-16	nocladesub20	255-212-231-53
3319	9.447882311693992e-20	nocladesub12	255-122-4-2
3320	1.801820776007177e-15	nocladesub12	255-122-4-2
3321	8.387630193272605e-18	nocladesub20	255-212-231-53
3322	4.063735769472175e-18	nocladesub2	255-70-122-242
3323	2.1853146090743948e-15	nocladesub2	255-70-122-242
3324	1.6201242852381597e-15	nocladesub10	255-26-209-210
3325	2.1680329887485828e-12	nocladesub12	255-122-4-2
3326	2.162814013640492e-17	nocladesub2	255-70-122-242
3327	2.0067828523685132e-18	nocladesub12	255-122-4-2
3328	3.2443323828330973e-10	nocladesub12	255-122-4-2
3329	1.622221480820625e-07	nocladesub20	255-212-231-53
3330	6.425298809081814e-07	nocladesub2	255-70-122-242
3331	3.701237715468564e-12	nocladesub12	255-122-4-2
3332	1.939799269744676e-14	nocladesub12	255-122-4-2
3333	1.891738884058354e-11	nocladesub2	255-70-122-242
3334	1.0465221540409762e-06	nocladesub12	255-122-4-2
3335	3.945986278700309e-06	nocladesub20	255-212-231-53
3336	6.85171954031898e-14	nocladesub12	255-122-4-2
3337	1.5104727101710804e-22	nocladesub2	255-70-122-242
3338	9.724550589685337e-19	nocladesub12	255-122-4-2
3339	2.6258537418763085e-05	clade6sub19	255-254-152-44
3340	2.7336862450075257e-15	nocladesub2	255-70-122-242
3341	5.3011465595519775e-09	nocladesub2	255-70-122-242
3342	2.1025385891152128e-17	nocladesub2	255-70-122-242
3343	1.0710658829695839e-07	nocladesub2	255-70-122-242
3344	0.0001539476607321	nocladesub12	255-122-4-2
3345	1.5039179588196642e-16	nocladesub12	255-122-4-2
3346	7.200829710367522e-15	nocladesub20	255-212-231-53
3347	6.237837102809095e-17	nocladesub20	255-212-231-53
3348	1.0150422430983469e-21	nocladesub12	255-122-4-2
3349	2.0050978682015842e-20	nocladesub12	255-122-4-2
3350	1.0233704585363464e-17	nocladesub12	255-122-4-2
3351	8.840825268653919e-17	nocladesub20	255-212-231-53
3352	1.0294505923815813e-21	nocladesub20	255-212-231-53
3353	1.045085034712413e-18	nocladesub20	255-212-231-53
3354	1.3367794477308444e-18	nocladesub12	255-122-4-2
3355	1.5255324743741392e-22	nocladesub20	255-212-231-53
3356	6.23468155047899e-15	nocladesub20	255-212-231-53
3357	2.8906809425544875e-17	nocladesub20	255-212-231-53
3358	1.382355529326042e-18	nocladesub20	255-212-231-53
3359	1.0953062692527416e-19	nocladesub20	255-212-231-53
3360	2.056990005545886e-21	nocladesub20	255-212-231-53
3361	7.562611374910405e-15	nocladesub20	255-212-231-53
3362	3.890178766398047e-21	nocladesub10	255-26-209-210
3363	1.3054239496720324e-17	nocladesub20	255-212-231-53
3364	1.8519135599998716e-16	nocladesub20	255-212-231-53
3365	2.309202948327835e-13	nocladesub20	255-212-231-53
3366	2.0375569663777523e-06	nocladesub22	255-101-252-104
3367	4.929610190957418e-12	nocladesub12	255-122-4-2
3368	1.1181431860623086e-16	nocladesub10	255-26-209-210
3369	3.972603409406546e-13	nocladesub20	255-212-231-53
3370	6.515894101757828e-13	nocladesub20	255-212-231-53
3371	6.565908008180609e-18	nocladesub20	255-212-231-53
3372	2.3236017850842826e-18	nocladesub20	255-212-231-53
3373	1.0390012977307438e-17	nocladesub20	255-212-231-53
3374	4.241131656461054e-16	nocladesub2	255-70-122-242
3375	1.2628080658985183e-10	nocladesub10	255-26-209-210
3376	2.0123376009725248e-11	nocladesub12	255-122-4-2
3377	6.35947640041843e-14	nocladesub20	255-212-231-53
3378	2.9995742199940737e-15	nocladesub12	255-122-4-2
3379	2.4398151570710385e-11	nocladesub12	255-122-4-2
3380	2.431685244061312e-13	nocladesub10	255-26-209-210
3381	8.043065996598153e-11	nocladesub12	255-122-4-2
3382	2.946792969270022e-15	nocladesub10	255-26-209-210
3383	6.230307069465605e-11	nocladesub20	255-212-231-53
3384	5.4965795320141564e-14	nocladesub12	255-122-4-2
3385	2.1248751072531985e-11	nocladesub2	255-70-122-242
3386	1.0386051979520176e-06	nocladesub2	255-70-122-242
3387	2.035199666970463e-09	clade6sub19	255-254-152-44
3388	5.628403774265836e-18	nocladesub10	255-26-209-210
3389	7.821152150408695e-07	nocladesub2	255-70-122-242
3390	8.7698516283146e-09	nocladesub2	255-70-122-242
3391	1.905191864874673e-08	nocladesub12	255-122-4-2
3392	5.554162316774845e-10	nocladesub20	255-212-231-53
3393	4.2101089163283445e-07	nocladesub12	255-122-4-2
3394	0.0006104892779793	nocladesub26	255-217-56-6
3395	0.0002596391196036	nocladesub2	255-70-122-242
3396	5.334563762536109e-19	nocladesub20	255-212-231-53
3397	2.515180635133602e-20	nocladesub2	255-70-122-242
3398	0.0388569171071068	nocladesub2	255-70-122-242
3399	2.4297848493588794e-06	nocladesub2	255-70-122-242
3400	1.5521380074836911e-19	nocladesub20	255-212-231-53
3401	1.1360719105999635e-20	nocladesub10	255-26-209-210
3402	1.1356287804899785e-12	nocladesub2	255-70-122-242
3403	3.3881134696850644e-14	nocladesub2	255-70-122-242
3404	2.408370889439573e-21	nocladesub2	255-70-122-242
3405	3.1694575327162013e-19	nocladesub10	255-26-209-210
3406	6.798630881576202e-11	nocladesub2	255-70-122-242
3407	6.509379553672361e-20	nocladesub2	255-70-122-242
3408	3.122399382945812e-07	nocladesub2	255-70-122-242
3409	4.6452136917071705e-24	nocladesub10	255-26-209-210
3410	1.60428629153783e-22	nocladesub10	255-26-209-210
3411	1.5080250726001664e-25	nocladesub10	255-26-209-210
3412	5.540459186651704e-13	nocladesub2	255-70-122-242
3413	9.989292595878303e-20	nocladesub12	255-122-4-2
3414	1.7568058790565306e-15	nocladesub10	255-26-209-210
3415	1.5762308979495844e-11	nocladesub2	255-70-122-242
3416	8.375047383634048e-20	nocladesub10	255-26-209-210
3417	0.067485321098139	clade6sub19	255-254-152-44
3418	1.521950970702432e-14	nocladesub20	255-212-231-53
3419	1.0742095315397528e-19	nocladesub12	255-122-4-2
3420	1.1256110264948524e-06	nocladesub2	255-70-122-242
3421	6.069000695637419e-16	nocladesub20	255-212-231-53
3422	8.60986581300874e-13	nocladesub20	255-212-231-53
3423	1.9839279744711013e-07	nocladesub2	255-70-122-242
3424	8.484676081157858e-11	nocladesub2	255-70-122-242
3425	4.162969202867258e-17	nocladesub12	255-122-4-2
3426	1.05258429109922e-09	nocladesub2	255-70-122-242
3427	1.1613515643441677e-07	nocladesub2	255-70-122-242
3428	0.0001299567985117	nocladesub2	255-70-122-242
3429	1.46093895578963e-06	nocladesub2	255-70-122-242
3430	0.0034873716377457	nocladesub2	255-70-122-242
3431	2.2802713432803385e-14	nocladesub20	255-212-231-53
3432	0.0138104379010819	nocladesub2	255-70-122-242
3433	1.005731406974852e-09	nocladesub20	255-212-231-53
3434	7.412314887655252e-16	nocladesub20	255-212-231-53
3435	6.621166616042524e-17	nocladesub20	255-212-231-53
3436	1.682903934160043e-08	nocladesub2	255-70-122-242
3437	7.137285639285789e-16	nocladesub2	255-70-122-242
3438	8.251088947212363e-09	nocladesub12	255-122-4-2
3439	1.3351047415977897e-15	nocladesub12	255-122-4-2
3440	7.134117757759657e-07	nocladesub12	255-122-4-2
3441	1.80498719407287e-09	nocladesub12	255-122-4-2
3442	0.0860064686076566	clade6sub19	255-254-152-44
3443	1.9705289846724884e-05	nocladesub2	255-70-122-242
3444	5.345795728606704e-06	nocladesub22	255-101-252-104
3445	3.0730100826631414e-12	nocladesub22	255-101-252-104
3446	0.001574596118363	nocladesub10	255-26-209-210
3447	2.4462168488094812e-09	nocladesub12	255-122-4-2
3448	1.8509856045357224e-12	nocladesub12	255-122-4-2
3449	2.673773209478873e-16	nocladesub12	255-122-4-2
3450	1.4349137275699572e-08	nocladesub20	255-212-231-53
3451	6.388033265276734e-13	nocladesub12	255-122-4-2
3452	0.001229659582006	nocladesub2	255-70-122-242
3453	6.607047986853647e-11	nocladesub22	255-101-252-104
3454	0.0001296792424089	nocladesub2	255-70-122-242
3455	2.8017262060516025e-05	nocladesub2	255-70-122-242
3456	5.222224863355066e-07	nocladesub2	255-70-122-242
3457	0.0004662060303833	nocladesub26	255-217-56-6
3458	0.0045040498055422	nocladesub2	255-70-122-242
3459	3.611975881589504e-10	nocladesub22	255-101-252-104
3460	8.458273760473673e-10	nocladesub12	255-122-4-2
3461	5.439025851368631e-11	nocladesub2	255-70-122-242
3462	3.201773843308199e-12	nocladesub2	255-70-122-242
3463	6.065914764916662e-11	nocladesub2	255-70-122-242
3464	7.613792348971653e-15	nocladesub12	255-122-4-2
3465	8.090123772844566e-18	nocladesub2	255-70-122-242
3466	1.3472489281618197e-18	nocladesub12	255-122-4-2
3467	3.446322191282973e-15	nocladesub2	255-70-122-242
3468	9.344997257450209e-16	nocladesub20	255-212-231-53
3469	3.850414491133201e-09	nocladesub20	255-212-231-53
